original,sampled,completed,time-4-model
"The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene. It said customers should be encouraged to pay off more of their debt when they could. The FCA inquiry has analysed the five-year history of 34 million cardholders. The City watchdog also interviewed 40,000 people about their credit card use. Its interim findings include: The watchdog said while there was strong competition for some customers and products, other customers were not being targeted. Providers were quick to intervene when customers missed payments as they were ""extremely unprofitable"", but the same was not true of those just getting by. Joanna Elson, chief executive of the Money Advice Trust, which runs National Debtline, said: ""The FCA is absolutely right to be concerned about the 1.6 million people who are just about surviving by making minimum payments, often on multiple credit cards. ""As the report highlights, credit card companies usually intervene effectively to help customers","The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene. It said customers should be encouraged to use the services they want, when they want them, and should not be discriminated against because customers want to pay with cash.

It added the firm must report these types of incidents to card companies.

It was also important for card institutions to help customers manage their finances and avoid debt, as it was in their interest to do so.

The FCA also made clear the firms were not responsible for any financial loss of any customers, as this was the responsibility the consumers themselves.

""It is particularly important to note that the commission made clear there were no legal grounds on which the financial institutions could be compelled to help the customer,"" a statement said.

The FCA added that it had not heard of any customers being charged when using Visa, MasterCard or American Express.

A spokesman for Visa said","The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene . It said customers should be encouraged to make early payments in full to avoid fees being charged. < /s > < |endoftext| > < |endoftext| > < / div>< div>< div > <| align= right|< div > < div> Pay ing off that credit card debt is one of the best financial moves you can make. No other decision in life is better for you financially and will save you years of heart ache later, when the debt is paid off . </ div><| div>< div> Many people never get the credit card repay ment they should. Even though card issu ers have been getting tougher about charging additional fees when customers dont pay in full, there are still a lot of people who just dont pay off",10.29
"Meanwhile, Burundian police said they had arrested two foreign journalists who were reporting on armed groups. Violence in the country began last April, when President Pierre Nkurunziza announced he would seek a third term. At least 439 people have died and 240,000 have fled abroad, the UN says. African Union (AU) leaders are due to discuss the crisis in Burundi at a summit in Ethiopia. They want Mr Nkurunziza to accept peacekeeping troops to prevent Burundi sliding into ethnic conflict, but analysts say he is unlikely to agree. Burundi on the brink Tit-for-tat killings spread fear Burundi's football-playing president Presidents who cling to power Amnesty says satellite images show disturbed earth at sites in the Buringa area on the edge of the capital Bujumbura that are consistent with witness reports. ""These images suggest a deliberate effort by the authorities to cover up","Meanwhile, Burundian police said they had arrested two foreign journalists who were reporting on armed groups. Violence in the country began last April, when President Pierre Nkurunziza rejected a referendum vote, effectively giving more power to his ruling DRC party.

The United Nations says Burundi has more than 220,000 people displaced, and fears that violence could spread to neighbouring countries in the region.

At least 22 people have been killed in Burundi since the start of the unrest, according to the rights group, which called for a cessation of violence and a quick solution.

""UN staff are appalled by the loss of life and seek more information on this situation. We ask that you urgently investigate the deaths and hold accountable those responsible for them,"" the UN spokesman Stephane Dujarric said.

The foreign journalists were named as two Reuters journalists and a freelance French television journalist.","Meanwhile , Burundian police said they had arrested two foreign journalists who were reporting on armed groups . Violence in the country began last April , when President Pierre Nkurunziza sought a third term in office. Two people have been confirmed to have been killed in the fighting, and several others, including the country 's chief psychiatrist, have been abducted. < /s > < |endoftext| > In another recent case, a Bur und ian activist said that her apartment had been smashed because police feared her son would try to join the protests.</ span>< br clear= all>& qu  irt id: < / b > < span class= `` `` id:</ span></ span > < span class= `` id=& qu  irt id: = '' t t n d=' t  n d ' >& qu   irt id: < / b></ span>< span class=",10.52
"Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub. Dr Tim Green wrote Mr Butler found it ""difficult to control his violence when he felt humiliated"" and ""historically would become angry and punch people"". The 36-year-old denies murdering six-year-old Ellie at their home in Sutton, south west London, in October 2013. Dr Green interviewed Mr Butler over four hours after he pleaded guilty to assaulting a man in Kingston upon Thames 12 years ago, the Old Bailey heard. Prosecutor Ed Brown QC read sections of the report in which Dr Green noted Mr Butler was ""co-operative"" and answered questions ""frankly"". Dr Green wrote: ""He stated that he had in the past hoped that situations might present themselves where he could engage in violence. ""He believed that violence could help him improve his mood when he was upset. Historically he would become angry and punch people. ""He was adamant he had never hit anybody without a reason. He also said at times he would find it difficult to control his violence when he","Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub. Dr Tim Green wrote Mr Butler found it ""difficult to control his violence"" but ""needed to be in control of his anger in order to maintain a stable relationship with his wife and children"". The psychologist encouraged Mr Butler to go through a formal commitment and counselling program.

""I was told that I would not be going back to jail for the rest of my life with all the conditions and safeguards,"" Mr Butler told Fairfax Media. ""I was told this was to protect me from myself."" Mr Butler's wife told the Victorian Supreme Court in 2015 he had been the subject of ""sexually inappropriate comments or behavior"" from Ms Butler in the two years before their divorce in May 2015. Mr Butler, whose father is a senior police officer and his sister is a police officer, said he asked her to find a doctor as he did not want his father or sister going through what he was facing. Ms Butler told the","Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub . Dr Tim Green wrote Mr Butler found it `` difficult to control his violence when drinking alcohol. It wasn 't just that you couldn' t stop, you couldn' t stop, you could' nt stop, that` s what killed him, that 's what killed him.                                                    Dr Tim Green                                                                                                                 ``                                                                                                                                                  Dr Tim Green                                                                                                                                                                                                                                                                                 < |endoftext| >|  -- -- -- -- -- -- -- - -- --- -- -- -- -- -- -- -- -- -- -- -- --- -- -- --- -- --        END OF TEXT-                          < |endoftext| >     ...                       Text         | end of text|                      |                   -- -- -- -- -- -- --- -- -- -- -- --- -- -- -- -- -- --- -- -- -- --                       -- -- -- -- --- -- -- -- -- -- --     <| end of text| - > >|                    <|",208.35
"The furry feline has been a familiar face on the steps outside Number 10's black door since he moved in, in 2011. And the ""chief mouser"" will stay when Theresa May replaces Mr Cameron as UK prime minister. ""It's a civil servant's cat and does not belong to the Camerons - he will be staying,"" a government spokesman said. The tabby cat, from London's Battersea Cats and Dogs Home, was brought in to Downing Street in 2011 tasked with tackling a rat problem, after a large black rat was seen scuttling past the No 10's front door in the background of a live TV broadcast. Said to have a ""strong predatory drive"" and enjoy playing with mouse toys, Larry was considered to be well-suited to the post. Downing Street cats: A history Larry followed in the paw prints of several Downing Street moggies, known unofficially as Chief Mouser to the Cabinet Office. He was the first cat to hold","The furry feline has been a familiar face on the steps outside Number 10's black door since he moved in, in 2011. And the ""chief's"" pet has been a source of much fanfare, with journalists rushing to catch up with him at his petting zoo and even taking part in his daily routine.

But his life outside the top job was brought into focus by an official document which details the number of requests for permission to take the cat in and then leave the Prime Minister.

In June, Mr Cameron's official biographer said the former PR man had ""liked to play with his toys in the prime minister's office on a daily basis"".

Cameron 'likes to play with his toys'

The document showed there were at least 30 requests in the 12 months before his deputy David Cameron entered the top job - including one ""by the head of cabinet"" for the dog to enter and ""play"" in the Prime Minister's office.","The furry feline has been a familiar face on the steps outside Number 10 's black door since he moved in , in 2011 . And the `` chief mouser `` is a hero whose popularity seems inc al be in part thanks to the fact that he 's the only celebrity to have a picture of Number 10 posted next to a paw print. Not for the faint- hearted: The p orter 's not afraid to take a few knocks from people who think he' s being rude. At the end of last year. Nigel from Kent was among them but now he' s willing to forgive him. `` His behaviour is just what we like about m ous, aren' t' o well he looks so cute '' Mrs Cameron said. Mrs C a mer has been asked to draw the f eline in black and white following the colour restrictions on the building. On the door.",11.62
"The fragile piece of wood is all that remains of the Nanteos Cup, a wooden chalice named after the mansion in Aberystwyth where it was once kept. Some believe it was the cup from which Christ drank at the Last Supper and that it has healing powers. It was stolen in 2014 before being returned to its owners a year later. It has now been donated to the library in Aberystwyth where thousands of people are expected to view it over the coming months. Pedr ap Llwyd, director of collections and public programmes, said visitors would finally be able to view the ""mysterious object"". ""This is truly a remarkable object and a very interesting addition to the national collections."" The cup is claimed to have been brought to Britain by Joseph of Arimathea after the death of Christ and then taken to Nanteos Mansion by seven monks","The fragile piece of wood is all that remains of the Nanteos Cup, a wooden chalice named after the mansion in Aberystwyth, Wales, where it was once owned.

Since its loss, it has gone on to become a popular tourist attraction and its legacy has been preserved at Swansea University.

But while the cup has taken on a new status, its origins are still unknown.

The cup's owner and the person with whom it was passed down through the centuries, remains a mystery.

The university's Museum of Archaeology and Heritage has preserved six wooden cups and an iron key in order to give the Nanteos Cup a new life.

Dorian Wrege, from Swansea University, is one of the museum's conservators who has spent the last three years reconstructing the cup for its new home.

""We were really surprised the key and cup passed down from person to person for so long with no-","The fragile piece of wood is all that remains of the Nanteos Cup , a wooden chalice named after the mansion in Aberystwyth where it was once kept . Some believe it went on to play a prominent part in the lives of the people of Pen rh os, with the ch al ice being passed down through family members so that any children born to members of the family would own it. After its removal from the mansion in 1935, it was stored in a safe location, but over the years many people have destroyed it. I decided to go to the farm to see if it was still in the cellar or the woods, and I 'd love to know what happened to it. I 've been looking for this ch al ice for a long time. I remember being about ten years old when I went to the mansion to look at it; I felt like it had magic",10.82
"Charles Mumbere, the king of Rwenzururu, is entitled to these privileges because he suffers from hypertension and diabetes, it added. But prison authorities say an outsider will not be allowed into the prison to prepare his meals. The king was arrested last month after a security force raid on his palace in western Uganda's Kasese district. More than 80 people were killed in the clashes. The 64-year-old monarch denies any involvement in violence. He was arrested with more than 150 people, including royal guards. His lawyer, Caleb Alaka, told the BBC he will ensure that prison officials comply with the court order. Mr Alaka said he initially thought there was a royal cook among those arrested but they had all ""perished"" during the raid on the palace. The monarch would accept a cook appointed by prison authorities, he added. Officials also said there were no plugs in the cells to power fridges,","Charles Mumbere, the king of Rwenzururu, is entitled to these privileges because he suffers from hypertension and diabetes, it added. But that's because a man with both of them isn't simply entitled to the same things, it said.

The report didn't say what those are, where the report got the names of the suspects or what the charges were. The Rwandan police, however, have already arrested 21 people linked to the case, they said.

The report doesn't detail how many people are suspected—the victims themselves couldn't even recall the precise nature of those assaults, the Daily Beast reported—how many people are still in detention or how far the investigation has progressed. The report doesn't even say how many attackers are in custody.

""We are talking about a long journey and it takes time. We need to go through this step by step,"" Karisabe said. At least, it's good news that the investigation is on its","Charles Mumbere , the king of Rwenzururu , is entitled to these privileges because he suffers from hypertension and diabetes , it added . But prison authorities say an outsider can not be subjected to the privileges. The issue is pending before a court.  � It was not our business to judge King M umb ere, � one of the prison w arden officers replied.  �� He will have to be evaluated by a doctor,  �� he stressed. � I don � t care if he has diabetes or hypertension, he was a king at least, it added. � The king now receives the monthly allowance of Rw andan zi, a mere$ 150, which he may spend how he ple ases.   �� It is obvious that his Majesty is spending his royal status on things other than helping the institution of prison, � another officer said. � He spends his time at home, instead of",11.67
"These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event. The pair were spotted by Joop Van Der Linde, a guest at Ndutu Safari Lodge in Tanzania's Ngorongoro Conservation Area. The scene is the Serengeti; the attentive mother, five-year-old Nosikitok. The lioness has a GPS collar fitted by Kope Lion, a conservation NGO, and three young cubs of her own - born around the 27-28 June. Dr Luke Hunter, President and Chief Conservation Officer for Panthera, a global wild cat conservation organisation which supports Kope Lion, told the BBC the incident was ""truly unique"". ""It's not something that I'm aware has ever happened before between large cats like this,"" he said. ""We know there are cases where lionesses will adopt other lion cubs... But this is unprecedented. ""I know of no other case - between any large cat, for that matter - where the species has adopted","These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event. The pair were spotted in a forest near the city of Lusaka in Botswana. The pictures were taken by a camera trap by conservationists on Monday, and the first time any male lioness or male lion cubs have ever been photographed feeding on a female. If this happens again, it will be a world first. Botswana conservationists are hoping the pictures will spur people to step into the lion world and protect the lionesses and cubs from poachers, who hunt them for trophies, mainly for antlers, which are used as jewellery.

The rare breed - dubbed the 'Fursona' - is already endangered by habitat loss, including hunting for their distinctive fur, which makes it highly sought after in the fur trade and on sale. A third of all lions are killed every year.

In the first picture of the","These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event . The pair were spotted by a research assistant at the N gor ong saf ari of the Mas ai national park in Kenya.  You may have guessed the photos were taken at the Mas ai saf ari 's N gor, the only area of gor' in the world where a large population of lions and hy en s are found together.   N gor is currently investigating the circumstances under which these lion esses began to roam together so it can establish a new conservation area in the future. It is only by establishing this safe haven that will allow gor to be included in the list of endangered species. What they have managed to find is this cub, estimated to be only a few days old, is nursing on a female from a different species- one that hasn",10.47
"Evha Jannath, 11, was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor. Alton Towers and Legoland Windsor are among those to have closed similar water-based white knuckle rides. Drayton Manor said it would remain closed on Friday for health and safety investigations. Latest on this and other stories from Staffordshire Merlin Entertainments, which runs Legoland and Alton Towers, said it had closed the following rides: A spokesperson said that on learning of Tuesday's fatal fall at Drayton Manor, Merlin Entertainments shut the rides ""with immediate effect"" on a ""precautionary basis"". It said it expected to re-open the rides on Friday. Some sites, including Lightwater Valley, in North Yorkshire, and West Midland Safari Park, have","Evha Jannath, 11, was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor Park, according to a news release from the sheriff's office.

The sheriff's office, assisted by park rangers, retrieved the girl from the water about 12:15 p.m. in a boat made from the trees that the park uses for picnics.

The girl was not injured and was transported to a hospital to be evaluated, the release said.

The sheriff's office is currently still looking into the circumstances related to the incident, though the news release said there was no foul play involved.

Park staff was alerted about the incident after a bystander called 911.

Police have reopened the Splash Canyon boat section to the public.

Check back for updates.","Evha Jannath , 11 , was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor . Alton Towers and Legoland had both informed parents about the trip and the need to observe good behaviour, but the parents of other children had still allowed their children on a ride that was meant to be reserved for just 16 people. On Monday, J ann aths said the ride was being kept as a surprise for the children. It was only after the accident that the parents and management at Al ton Towers, who had been told about the trip on Monday, were informed that the tour was to be continued without the 16 children. The group, including J ann ath s family, all met at the entrance to Splash Canyon that night. The boat had to be tied off after J ann ath s family disembark ed and it went on its own",10.52
"The holders, who also won the trophy in 2013, bowed out in the group stage despite six wins in 14 games. Promotion in the County Championship, though, is still a possibility. ""We wanted to be in a position going into the last five games where we had something to play for, and we have,"" Ripley told BBC Radio Northampton. ""We'll be pushing hard to get ourselves in there with maybe two games to go, one game to go. ""I'm just looking forward to seeing us get stuck in and who knows, it could still be a pretty special season."" With two promotion places available again this summer, Northants are currently third, 15 points behind second-placed Worcestershire, but with a game in hand. However, two of their remaining five matches are against leaders Nottinghamshire, the first starting at Trent Bridge on 28 August. ""I'm looking forward to the first game because that will be like a Test match kind of","The holders, who also won the trophy in 2013, bowed out in the group stage despite six wins in 14 games. Promotion in the County Championship, where they play Plymouth and are one of just two teams in England who have two promotions, is still a long way off, but it will give the current crop hope. ""This has been a good process,"" Mowbray said. ""It's been frustrating. But we've improved a lot since we've been in the Championship. We're much like the previous management team in that we're young. This time we've got an experienced manager as opposed to two inexperienced people."" This is what I'd like to say to the club – we're coming home. If that's what you need, you're better off with us. We're not looking to go to the Championship. We're looking to stay. We're not in the Championship because of anyone other than ourselves.""

They hope to play in the Premier League, which the","The holders , who also won the trophy in 2013 , bowed out in the group stage despite six wins in 14 games . Promotion in the County Championship , for the first time in 33 years, was a fore gone conclusion from April, though. The series with Ireland, on the field of play, turned ugly as the Irish made 16 of 34 shots at the ground and won the toss and elected to be on defense. There was no better spot to start, he added, as a fast ball bow led Scotland to 15/ 3 in six overs in the opening game against Northern Ireland on the Sunday.  ik. He added: `` In the second half of, we needed to do more with the ball as the fast ball made it difficult to defend as well. He said, `` The most consistent bats men in the team were James Anderson, Jimmy and Chris Wo akes",10.59
"The cut, which took the markets by surprise, was the first since 2012, and comes into effect on Saturday. The one-year lending rate will also be reduced from 6% to 5.6%. On Thursday figures showed China's factory output contracting for the first time in six months. Economic growth slowed to a five-year low of 7.3% last quarter. Many economists had expected China to stimulate economic growth through fiscal spending rather than lowering rates. To offset the effect of lower rates on savers the bank said it would give banks the flexibility to offer higher deposit rates, up to 1.2 times the benchmark level, rather than 1.1 times. Shares in mining companies jumped by 3-4% after the cut on the hope that better growth would help sales of raw materials to China. Shares in Rio Tinto surged 3.9% percent and BHP Billiton rose 2.9%. The Australian and New Zealand currencies also strengthened reflecting their dependence on trade with China. President","The cut, which took the markets by surprise, was the first since 2012, and comes into effect on Saturday. The one-year lending rate will be hiked by 75 basis points to 7.9 percent. The interest rate on the 30-year mortgage will not be capped.

As a way out, the government has decided to take 6.75 percent loans from people with assets beyond the threshold that will now become affordable, while still maintaining the same level for loans below this level.

This will mean the poorest people will have a lower rate compared to those whose wealth is less than a certain threshold.

The government's new measure should reduce the burden of outstanding loans from the real estate market. According to Bank of America Merrill Lynch, debt to assets ratio in India stood at 132 percentage points at the end of March, but fell 6.3 points to 99.8 percent in March 2017.

A recent study by Oxford Economics showed that loans taken by first-","The cut , which took the markets by surprise , was the first since 2012 , and comes into effect on Saturday . The one-year lending rate will also be cut to a record low of 7. 25 % , from the current 7. 5%.   This rate, which is already lower than European rates or US rates, is the last remaining major benchmark rate in the country.   The interest on the one- year loans is lower than the short- term borrowing. In other words, the longer you keep a loan, the less you pay.  This is because the interest rates on loans get cut every once in a while, in order to bring down inflation.   The Reserve Bank did not specify any reason as to why it took the decision that, � The one- year lending rate will be cut to a record low of 7. 25 % . In an earlier interview, RBI Governor",11.21
"The Swiss bank said US regulators were investigating potential sales of so called ""bearer bonds"". These bonds can be transferred without registering ownership, enabling wealthy clients to potentially hide assets. ""We are cooperating with the authorities in these investigations,"" the bank said. The fresh investigation by the US Attorney's Office for the Eastern District of New York and from the US Securities and Exchange Commission comes after UBS paid $780m (Â£512m) in 2009 to settle a separate Justice Department tax-evasion probe. And it comes as authorities in a range of countries are considering examining HSBC's actions in helping more than 100,000 wealthy individuals avoid paying tax. UBS made the announcement as it revealed a better-than-expected 13% rise in fourth quarter net profit to 963m Swiss francs (Â£683.9m). However, it warned the increased value of the Swiss franc relative to other currencies, following the Swiss National Bank's decision to abandon the cap on the currency's value against the","The Swiss bank said US regulators were investigating potential sales of so called ""bearer bonds"". These bonds can be transferred without registering ownership, enabling wealthy clients to move large sums into low tax jurisdictions, without revealing their identity.

While it is not known from this case whether the US authorities have conducted a full investigation into the firm's role in the tax evasion scandal, an investigation into the firm's accounts could provide new clues.

Swiss banking regulators are aware of HSBC's involvement in tax dodging. In 2013 it was fined $1.92bn (£1.1bn) after admitting wrongdoing for failing to prevent billions of dollars of undeclared US tax payments from its US operation flowing into Swiss banks.


When asked about its potential role in tax evasion, HSBC responded: ""We work to identify tax minimisation opportunities and are fully committed to helping our customers avoid paying too much tax.""

In response to the latest information shared with the Guardian in August, one senior figure","The Swiss bank said US regulators were investigating potential sales of so called `` bearer bonds '' . These bonds can be transferred without registering ownership , enabling wealthy clients to receive income and capital gains taxes without being tied in to a country. This is also called `` tax evasion `` The bank said that the alleged violations of US sanctions on Iran were discovered through analysis of account book information between February 2013 and March 2015. The bank said its analysis did not identify the sources of the cash but said it had determined that a high number of the customer transactions were related to transactions with Iranian nationals, including the relatives and spouses of government ministers.  ? '' The company said$ 150 million of the customer transactions related to the foreign minister 's relatives. ? Other major customers included a former Iranian banking executive and a senior official with Iran' s Ministry of Information and Communications Technology `` The bank said",9.91
"The firm is accused of giving large donations to non-profit foundations operated by Choi Soon-sil, a close confidante of Ms Park. The donations were allegedly given in exchange for political support of a controversial merger. Ms Choi has been charged with coercion and attempted fraud. According to South Korea's Yonhap news agency, Choi Gee-sung, a Samsung vice chairman, and Chang Choong-ki, a president at the group, were being interviewed on Monday by special prosecutors about the corruption allegations. It was reported the pair were being treated as witnesses, rather than being suspected of any wrongdoing. The claims circle around a merger between the electronics giant's construction arm, Samsung C&T, and an affiliate firm, Cheil Industries. The deal went through despite significant opposition from shareholders, who said it would hurt minority shareholders while benefiting the family of Samsung's group owner Lee Kun-hee. South Korea's National Pension Service (NPS), which owns stakes in both companies, sealed the","The firm is accused of giving large donations to non-profit foundations operated by Choi Soon-sil, a close confidante of Ms Park. The donations for the five foundations totaled close to $80m, and were reported by Yonhap news agency as coming from an account controlled by Ms Choi at companies including the bank.

South Korea's Constitutional Court ordered Ms Choi, 63, be investigated on charges of abuse of power, but she denies any wrongdoing.

Ms Park has also been charged over her relationship with Ms Choi after a new judge overseeing the corruption case revealed that three former presidential aides - Ms Park's former chief secretary, who has also been accused of collusion with Ms Choi, and another political ally, Choi Soon-sil - also provided gifts to Ms Choi.

Ms Choi, 63, denied all wrongdoing.

The scandal erupted after it emerged that Ms Park, 64, had been personally involved in selecting a successor to South Korea's impeached president, Park Geun","The firm is accused of giving large donations to non-profit foundations operated by Choi Soon-sil , a close confidante of Ms Park . The donations were allegedly given in exchange for favourable treatment for the Samsung Group 's family members. Samsung Group       The case began in September when Samsung Group 's chairman and Ms Park 's daughter received a suspended jail term for paying nearly$ 700, 000 in bribes. The prosecution is seeking a 10- year jail term for Ms Park, a charge she denies. Prosecutors say the donations were made between 2009 and 2013, and that the Samsung Group helped the charity in return for political fav ours. Ms Park denies the charges, and her lawyer, Oh Sang- e un, has filed a legal argument to have the charges thrown out. A former executive with Apple was also arrested on Wednesday, while the company 's CEO Tim Cook and the chairman of Intel, Paul O tell",11.48
"The button would give Google Search users the option to purchase without needing to visit a separate website. The company's chief business officer, Omid Kordestani, said he wanted to reduce ""friction"" for users so they buy more things online. Google faces significant competition from Amazon, where many people now begin their search to buy products. ""There's going to be a buy button. It's going to be imminent,"" said Mr Kordestani on stage at the Code Conference in California on Wednesday. The change would make it easier for shoppers to buy products featured in its shopping ads that appear alongside search results. Mr Kordestani also noted that about nine out of 10 purchases are still made offline. He added that the number of location-based searches to help users find something close to them had doubled in the past year. Getting users to buy products as a result of searching is a key revenue earner for Google which","The button would give Google Search users the option to purchase without needing to visit a separate website. The company's chief business officer, Omid Kordestani, said in April that the company saw a potential $100 million in revenue from Google Offers but later revised the numbers downward to a range of $70 million to $100 million, indicating the new Google Offers site might not get off the ground.

The new Offers site should begin rolling out to users in the coming days, according to Google.

""We've been hearing about it for a while and, frankly, it's about time,"" said Jeff Gattis, vice president of engineering and the former chief product officer of PayPal.

The company appears to be testing this offering through a small pool of a few hundred test Google Maps users, but the goal is to eventually expand the program to the general public.

Facebook, which has been testing a similar offering, said it is not making a","The button would give Google Search users the option to purchase without needing to visit a separate website . The company 's chief business officer , Omid Kordestani , said the feature came as a response to people who had trouble accessing sites and products from Google 's ad network. More from Google 's blog: https : // tech blog google blog com/ 2013/ 11/ 15/ now- it- t ak- a- s- o c a p ar um- y- o- n- s- h e- r- a- n- v- i- l- l- a- t- o( p- r- o- r- e- n- c- a, f o) r. jpg? width= 250>   ________________________________ ________________________ ____ Google News Search& Search for News:  Google News  https www. google. com/ news  ................................................................ ................................ ................  ......  ................................ .. ...  ........................ ...  ........................ .. ... ........ .... ... ....   ........................ .......  ................ .......  ................................................................ .. ...   ................................ .. .... ...   ........................  .. ......   ........................ ................ ......    ........................ ........ .....",17.75
"The Black Caps, having been set a world record 504 to win, resumed on 142-3 and their challenge quickly folded. Brendon McCullum hit a run-a-ball 80 but the Kiwis were all out for 295. Spinner Nathan Lyon took 3-63 in the second innings, while Mitchell Starc, Josh Hazlewood and Mitchell Marsh claimed two wickets apiece. Australia's first innings 556-4 declared set them up for the victory and opener David Warner was named man of the match for his scores of 163 and 116. ""I thought the first morning really set the tone for us with Joe Burns and Davy Warner batting so well,"" Australia captain Steve Smith said. ""I thought the top order set the test match up for us. The partnerships that we had in that top three were crucial to our success."" The second Test begins in Perth on Friday and the series concludes with the inaugural day-night Test in Adelaide. New Zealand now face a tough task in extending their run of seven","The Black Caps, having been set a world record 504 to win, resumed on 142-3 and their challenge quickly folded. Brendon McCullum hit three sixes on the third day in a spell of 91 over 43 for an unbeaten 71 as New Zealand lost by a mere six wickets, for only the fourth time in their history. There should not be a sense of deja vu; indeed, the South Africans are one of the best fielding sides of all time and this was their fourth successive Test series win.

Allan Donald's decision to field first followed by a poor decision to concede the first run, leaving the field open when one could have been won, was also common.

That New Zealand did not play any better the following week, with seven wickets off Newland Smith in the first innings of a home innings, and another seven off his second innings in Christchurch was equally surprising. Smith is more than just a solid field performer. He has the potential","The Black Caps , having been set a world record 504 to win , resumed on 142-3 and their challenge quickly folded . Brendon McCullum hit a run-a-ball 80 but from there on was a shadow of his early 90 s self. Corey Anderson( 5) and Doug Over felt the blows to his w icket keeping glove. The Black caps were never looking good and the England captain E wen to a hundred in the final over of the innings and sent the ball sailing over the bow ler. With the game over and out of the equation New Zealand captain Kane Williamson, was allowed to walk back onto the field and in walked the man who saved the game. With a smile on his face the all time games winning w icket keeper McCull um was given the go ahead to score.   I was a child of World Cup time so I have been a part of every game for England since",10.08
"An official has told an assembly committee that Cardiff Aviation, which has leased a hangar at St Athan from the administration since 2012, has not paid rent for it to date. The Welsh Government is seeking legal advice over recovering the outstanding debt, a letter says. The company says talks are ongoing. It is not known how much the rent is worth. Mr Dickinson previously told BBC Wales that his firm was losing millions of pounds because of a dispute over landing rights. The Iron Maiden front-man set up Cardiff Aviation in 2012 at RAF St Athan, Vale of Glamorgan, leasing a hangar called Twin Peaks from the Welsh Government. Welsh Government small business subsidiary Finance Wales has invested Â£1.6m. A letter from Simon Jones, director of transport and ICT infrastructure, to the assembly's Public Accounts Committee chairman Nick Ramsay said that, ""to date"", Cardiff Aviation ""has not paid any rent for their use of Twin Peaks"". ""The company has put forward a","An official has told an assembly committee that Cardiff Aviation, which has leased a hangar at St Athan from the administration since 2012, has not paid rent for six months.

It has been claimed that an issue arose in connection with the amount of rent. The aviation company said in a statement that the company had ""not been paid by Cardiff Airport.""

In January this year, the board was made aware of the issue in relation to rent, but Cardiff Airport said it had no knowledge of such an issue relating to the building.

An official source told MSPs last night the issue was now fully resolved which means the issue could no longer be a cause for concern.

The chairwoman of the airport board has now issued an apology to the aviation company saying she is happy with the final outcome.

Miss Lofthouse added that she was grateful for all the positive feedback her committee received about the meeting.

Airport chief executive Keith Thomas said in a statement","An official has told an assembly committee that Cardiff Aviation , which has leased a hangar at St Athan from the administration since 2012 , has not paid rent for more than six months. It is estimated that this figure could reach £ 50 million when add the cost of interest. The company has been negotiating with the Department for Economy 's Land and Buildings Department( LB) about the lease.    The company has been operating since the mid- 1990 s.   The assembly is considering an opposition motion, which would seek to question the management of the management over the lease.     If the company is able to pay rent for a property it owns is an embarrassment.    It is also an indication of the state of the Air ports Authority' s finances.    The company also runs the T aff ans Aer od and the Cardiff Airport and Cardiff Harbour Trust 's maintenance and administration facilities as well as taking the place of",12.07
