original,sampled,completed,time-4-model
"He threatened to quit the Premier League club within 24 hours if the name change bid failed, and the Football Association turned it down in April. ""When I say something, I mean it,"" the 75-year-old Egyptian said on Thursday. He added that the club had been put up for sale 22 hours after the FA's decision five months ago. Allam said that an appeal was being lodged against the name change rejection with the Court of Arbitration for Sport. ""We stated earlier this year that the club would be for sale should our attempt to globally promote Hull Tigers as a brand name and as a playing name be blocked,"" he said. ""As a consequence of the FA decision on 9 April, I announced on 10 April, within 22 hours, that Hull City is for sale."" Allam, who took charge of the club in December 2010, was asked what he would do if a buyer could not be found and the","He threatened to quit the Premier League club within 24 hours if the name change bid failed, and the Football Association turned it down in April. ""When you're winning trophies, people want to do things properly, so that's what I went into.""

But, after the club narrowly avoided administration last September, a significant cash injection of around £25m followed by the completion of two-year stadium improvements has persuaded Mr Levy to reconsider.

""The board and me have looked at all the issues around this and decided it's better to go with what is best for the club,"" he said. ""We have to be careful what we build – we don't want it to look like a bank vault.""

Despite the uncertainty surrounding the new stadium, Mr Levy remains confident that Spurs can build a top-class home – especially after signing a five-year deal to play at the Emirates next season. ""In the long run, building here will benefit Tottenham more than any other development","He threatened to quit the Premier League club within 24 hours if the name change bid failed , and the Football Association turned it down in April . `` When it turns out it is a bit of a joke I feel extremely insulted , '' Kompany continued . `` I do n't say I am upset I just feel like the fans and people in the community are getting treated as if they are stupid. `` He says he is not the only player with an issue . `` There is going to be a long- lasting consequence to all of this and it will cost us with fans , sponsors , media and the game the Premier League . `` Players want to come here and want to play for and feel like they are a part of Liverpool , and it is very sad that they are treated like this . `` The situation is very serious and if these rumours are true then they should take care of it immediately .",5.54
"Scot Higgins, 19, started his youth career at Celtic before moving to Dens Park and made four appearances for Dundee last season. Former Republish of Ireland Under-21 player Power, 29, leaves English League Two club Lincoln City, where he made over 250 league appearances. Both players have agreed two-year contracts with the Rugby Park club, with Power's move subject to clearance. ""It feels good to be here, as it's a club that's definitely going in the right direction,"" Higgins told Kilmarnock's website. Manager Lee McCulloch said Higgins fits Kilmarnock's philosophy of developing young players. ""He came through Celtic's academy, which has seen many impressive young players come through,"" said McCulloch. ""For the second half of last season he gained experience at Dundee and through time will only get better, which is only a good thing for this club."" And Power said: ""I've heard a lot about the town and the club's history and I can't wait to get started.","Scot Higgins, 19, started his youth career at Celtic before moving to Dens Park and made four appearances for Dundee last season. Former Republique & Shamrock Rovers defender, John Baird has previously been linked with the Dundee move and the Irish Examiner claim that the club are keen on bringing him in on loan.

Gers' manager has admitted that he's been given an ""offer too good to refuse"" from Dundee and is currently looking into the pros and cons of moving for a player he believes could help them.

""It was not only about bringing people in and maybe improving our team. It's bigger than that. I have received something way more attractive than what I would normally get, but I am not allowed to release that information to the press,"" he said.

""It's not just about me it is about the manager, the players and the staff, the supporters and the club, not just the players but the staff that I'd","Scot Higgins , 19 , started his youth career at Celtic before moving to Dens Park and made four appearances for Dundee last season . Former Republish of Ireland Under-21 international midfielder Higgins , who was signed by City in January , has signed an initial three-month loan deal until the end of the season.The 19 year-old said : `` When I get a call from the manager and they 've just told me about a loan coming then I 'm glad and also really happy. `` < /s > `` I was offered it a few weeks ago and I ' m going to be delighted to get my first taste of football at this point of my season in Dundee . `` `` I 'll get used to it as it 's a new challenge for me and new friends I hope to be making . `` < / s > P upil and a star player and a boy of the modern age ... He is the first child of the current Dundee squad",5.33
"England have been hit by injuries in the back row, with James Haskell, Sam Jones and Mike Williams all ruled out, along with the versatile Maro Itoje. Harrison, 24, lasted just half an hour in England's last Test match against Australia in Sydney. ""He's gone back and worked on his game very hard,"" Jones told BBC Sport. ""His last game against Castres was exceptional and he's probably our number one choice open-side flanker at the moment."" Meanwhile Jones says the recalled flanker Tom Wood has a ""great chance"" of being selected this autumn. Wood was dropped following the Rugby World Cup, with Jones telling him his performances were ""distinctly average"". ""He's improved his work-rate, his impact as a ball carrier, and he's certainly above average now,"" Jones added. ""He's got very good lineout skills and his breakdown work has improved. So we","England have been hit by injuries in the back row, with James Haskell, Sam Jones and Mike Williams all ruled out, along with the versatile Maro Itoje on the sidelines.

New Zealand's back row will also be a major concern, with flanker Wyatt Crockett, backrow halves Benji Marshall and Sonny Bill Williams and hooker Waisake Naholo suffering injuries.

""At this stage we can expect them to be very, very limited come Saturday afternoon,"" added Cook.

""There's just too much to prepare physically, as I'm sure teams will tell you.

""There's too many other things involved with them, like concussion. It's a massive game, the toughest game they've played this year, they want to win it and that goes to the heart of who we are, who we compete with and also who we'd like to face.

""It'll be a monumental game for everybody out there, from myself","England have been hit by injuries in the back row , with James Haskell , Sam Jones and Mike Williams all ruled out , along with the versatile Maro Itoje . They have no back -row left following the sacking of Mike Brown who had a poor season . The replacements are the England lock Chris Robshaw , the forward Dan Cole and Manu Tuilagi , who makes his first appearance for England since November because of a calf injury . England face a difficult test on Sunday when Samoa visit Tw ickenham , which makes it a real test of the team 's depth . 'We 've got a big task on our hands but these last two games are huge and it 's going to be a massive test for us 's performance level . We 've been through a big period now and now we can use our last two games to prepare ourselves for the first Test . 'We 've still got five games . Three are away and two on",5.87
"Borrowing the names of organisations like Nasa and the Environmental Protection Agency they are directly attacking the president. Mr Trump has called climate change a hoax. The @RogueNASA account says it is the ""unofficial 'Resistance' team of NASA"". ""Not an official NASA account. Not managed by gov't employees. Come for the facts, stay for the snark,"" the account declares. BBC News contacted the rogue Environmental Protection Agency account called @ActualEPAFacts. They told us they acted to make sure ""factual information about climate change and other scientific research continues to be shared during the Trump administration"". They claimed to be three EPA employees and said they acted after a gagging order stopped them from doing interviews relating to their research. Media reports have suggested that the Trump administration sought to limit how certain government agencies - including the EPA - communicate with the public. The official EPA Twitter account has not","Borrowing the names of organisations like Nasa and the Environmental Protection Agency they are directly attacking the president. Mr Trump has called climate change a hoax. He has said that millions of Asians did not come to America as he said, even though it is true that one quarter of them are from China.

In a tweet, Greenpeace accused Mr Trump of ""stoking a racial fire"" while Mr Bannon accused him of racism, a reference to the chief strategist's controversial links to white supremacist groups. However his comments quickly provoked a furious riposte from Mr Trump, the president-elect.

""The media continues its election cycle with their usual false narrative that I am anti-Semite. The only 'anti-Semite' is Donald J. Trump,"" he wrote. ""I don't believe in anti-Semitism or bigotry of any kind.""

Mr Bannon would appear to accept this. Writing in a magazine last week, he said: ""The left has been pushing a",Borrowing the names of organisations like Nasa and the Environmental Protection Agency they are directly attacking the president . Mr Trump has called climate change a hoax . The @ AstroAnnimal project is now the official Twitter account of the @ NASA Astrobiology Program . Here is the link to what I was referring to . @ Nasa # Space # Climate Change https : //t .co/PX bqWjy 2f < /s > @ @ SpacecraftWatch . # NASA # # # < |endoftext| > # < < /body > text/javascript > I feel that this was targeted at Trump supporters . It is a very good question though and one that needs to be addressed by someone who knows the science . I feel the science is pretty good . But does it support a particular point of view . I can understand that some people will not believe that . How can you disprove someone else� s theory by going to their webpage . This is what is happening here and why I feel that the,6.33
"A report from British Marine, which represents the leisure, superyacht and small commercial marine industry, said superyacht revenues for the year to April 2016 had reached £605m. Revenues for the whole sector rose 1.6% to £3.01bn, the first time the £3bn mark has been breached since 2008-2009. However, the report predicted growth would slow during 2017. It said uncertainty over Brexit negotiations was likely to curb demand. Total revenue fell in the wake of financial crisis, reaching its lowest point in the financial year 2011-2012 of £2,85bn and has been gradually picking up since then. Increased revenue from engine and equipment manufacturing, as well as a jump in sales of hire and charter boats, are believed to have driven the sales increase. Exports for the year were down 0.7% to £882m but British Marine said that in the last few months the industry had benefited from the fall in the pound against the","A report from British Marine, which represents the leisure, superyacht and small commercial marine industry, said superyacht revenues for the year to April in 2017 were down 10.5 percent to £2.95 billion ($4.28 billion). In contrast, private yacht revenues increased by 35 percent to £4.9 billion ($7.9 billion) in the year that ended in March, according to the Marine Services Association, the group that represents the British mariners.

While the economic slowdown has hit the luxury business in particular hard, it has also slowed sales of larger ships. According to the Marine Services Association's survey, there was a 40 percent drop in the number of large ship sales for the quarter that ended March compared to the previous one, after a year-long slide.

For investors, the outlook is not good. Superyacht turnover dropped 15 percent in the first half of 2017 compared to a year earlier, while the number of new orders decreased by 10","A report from British Marine , which represents the leisure , superyacht and small commercial marine industry , said superyacht revenues for the year to April 2016 had reached £605m . The survey found that superyacht demand was still strong despite the ongoing issues with Brexit . “ Ferry prices are much higher than average superyacht rental prices … but we are at a tipping point , “ said the report . “ Yacht brokers are struggling as prices come off the chart … prices , particularly for two -person ships , are at a record low . '' The report said the demand for yachts had been boosted by the ' Brexit ' vote , as the prospect of a � Brexit tax� on imports of yachts from mainland Europe were cited as a main reason . More on yacht brokers , by the way , here ... Yach t Brokers in London , The Yacht Bro kers Club . ‘ Brexit impact on Europe � and in North America . ’ By R .",5.94
"The deal unveiled by Russia on Thursday to set up four ""de-escalation zones"" is backed by Turkey and Iran. But the main Syrian opposition grouping says it has little faith in the deal. Elsewhere in Syria, activists say government aircraft have hit central Hama province, and there are reports of shelling and gunfire in other parts. The opposition High Negotiations Committee (HNC), said on Friday the safe zones plan lacked ""safeguards and compliance mechanisms"". It also said it did not accept Iran as a guarantor of the deal. The UN special envoy for Syria, Staffan de Mistura, told the BBC the agreement was important because it was being implemented by three countries who could make it work. The UK-based Syrian Observatory for Human Rights (SOHR) said Syrian fighter jets on Saturday bombed rebel positions in Hama. A rebel commander confirmed that fighting had broken out after midnight, Reuters reports. The Syrian military have so far not commented on the","The deal unveiled by Russia on Thursday to set up four ""de-escalation zones"" is backed by Turkey and Iran. But the main Syrian opposition group opposed the deal, accusing Tehran of allowing Assad's forces to enter the areas.

It is unclear whether the announcement of the deal would have any effect on the fighting in the two areas.

The Syrian government has said rebel fighters killed more than 10 people in air strikes overnight as it tries to enforce the new zones. It accused rebel fighters of killing the children of a Kurdish-led militia group.

The Syrian army, backed by Russian forces, says it has taken ground from rebel groups it says were planning attacks on its strongholds outside the two new zones.

In Washington, State Department spokeswoman Jen Psaki said that the United States was ""disappointed"" by the deal but that Turkey needed to ensure that it is enforced.

""Turkey should be working to ensure that the cessation of military operations continues,"" she","The deal unveiled by Russia on Thursday to set up four `` de-escalation zones '' is backed by Turkey and Iran . But the main Syrian opposition grouping says it will not accept the deal . The new zones , which go beyond the shaky U.N. peace plan of recent years , include the country 's strategic border area with Turkey . The rebels have long used that region to launch attacks into Syria against Assad 's army . For the rebels the new front could potentially open up a new route to supply rebels inside Syria . What do the main players say about it ? . KARIM SAAD / AFP - Getty Images < /s > /p > http : //archive .is/1z dNfP < /i > http : //s - /p / > http : //s - / p / > http : //p - /p / > 1Z D NF P L E A D A S T E R A N A S T E R A N A S T E R",6.52
"The country's Chamber of Deputies had already approved the legislation. The vote in the Senate, which backed the bill by just six votes, came after 14 hours of at times heated debate. The law, which also allows same-sex couples to adopt, had met with fierce opposition from the Catholic Church and other religious groups. The legislation, backed by President Cristina Fernandez's centre-left government, passed by 33 votes to 27 with three abstentions. Outside Congress, as the debate continued into the early hours of Thursday, supporters and opponents of the bill held rival demonstrations. ""Nearly every political and social figure has spoken out in favour of marriage equality,"" said Maria Rachid, president of the Argentine Federation of Lesbians, Gays, Bisexuals and Transsexuals. ""And we hope that the Senate reflects this and that Argentina, from today forward, is a more just country for all families,"" she told the Associated Press. Your commentsQ&A: Argentina gay marriage law Ines Frank, from a group","The country's Chamber of Deputies had already approved the legislation. The vote in the Senate, which backed the bill by just six votes, came after a contentious debate.

A majority of Senate representatives have pledged to vote against the proposal, including its leader, former senator Raffi Hrid.

Hrid said that he and his colleagues want to guarantee that their daughters, who were married recently, will be able to marry their partners wherever they want in the country.

Hrid also called upon the lawmakers to stop being manipulated by the ""bastards"" behind the draft law.

The lawmaker also warned it will create greater social conflict in the country, and said that it would be easier to convince some Senate lawmakers to vote against the bill than it will to convince them to approve it.

The conservative MP said he had met with ""quite a number"" of his colleagues who told him he should not support the law because in their opinion it would result in","The country 's Chamber of Deputies had already approved the legislation . The vote in the Senate , which backed the bill by just six votes , came after 14 hours of debate during which the committee 's chairman complained that no senator had taken the `` time that is necessary to have an opinion . `` It took just two and a half hours for the Chamber `` s majority leader , Julio Salomone , to vote to approve the bill on Friday . `` This should not take longer to approve this bill , '' he said just moments before the vote in response to criticisms of the delay by the parliamentary secretary of agriculture , Pedro Carreon . There is more . As of 1 p. m . Sunday , only the lower house has approved the legislation . Under the terms of the proposed bill , the nation 's two main political parties will no longer be recognized as legal parties in national elections . After the vote , a member of each party must",4.99
"The party's 54 sitting MPs are expected to be endorsed as candidates. A decision will also be made about the fate of Natalie McGarry and Michelle Thomson, who were elected as SNP MPs but now sit as independent members. Labour's executive is also expected to decide candidate selection, while some challengers have come forward for the Conservatives and Lib Dems already. The UK goes to the polls on 8 June after Prime Minister Theresa May announced plans for a snap election, subsequently endorsed by MPs by 552 votes to 13. Ms McGarry and Ms Thomson were the only two Scottish MPs to vote against the election, with SNP members abstaining. If they do not return, the SNP will need to find five candidates, including three for the seats the party did not win in 2015. A number of party activists have already announced their intention to bid for the SNP ticket in the Glasgow East and Edinburgh West seats formerly occupied by the two women. On","The party's 54 sitting MPs are expected to be endorsed as candidates. A decision will also be made about the fate of Natalie McGarry and Michelle Thomson. They will both sit in the electorate of Edinburgh East.

At the end of July Labour leader Jeremy Corbyn's re-election pledge to restore a minimum income for all UK adults may prove to be a stumbling block for the party's re-election bid. A majority of the party's membership backed the policy last week, while around 600,000 people signed an online petition calling for its immediate implementation.

Corbyn pledged to reintroduce the policy during his successful leadership campaign in 2015, though a source close to him later said it would take weeks to work out the details of the proposed system, and the party's annual conference in Manchester in the summer would be the appropriate time for it to be considered.

If the pledge comes back as a vote on party conference at some stage, it would not be without controversy. The minimum","The party 's 54 sitting MPs are expected to be endorsed as candidates . A decision will also be made about the fate of Natalie McGarry and Michelle Thomson , two Scottish MPs who are unlikely to stay in Parliament . In a further blow , the Tories have lost several backben chers , including former minister John Redwood and Andrew Rosindell . On Wednesday morning they announced that they will not seek re-election . < /s > A spokesman for Mrs Thatcher said that as prime minister the Queen had always been welcome to listen to views on the government 's policies. < |endoftext| > The Conservative Party 's election manifesto , published tomorrow , reveals the party will outline plans to cut more than a fifth of tax credits and replace a proportion of school funding with a block grant . It will also aim to reform the National Health Service and welfare benefits and scrap the inheritance tax . On the economy the manifesto states : `` We will make the welfare system",5.74
"The charity wants 10% of the 4.8 million Syrians displaced by civil war to be resettled by the end of the year. Ahead of UN talks in Geneva on the crisis, it highlighted figures showing only 1.4% had been helped so far. Oxfam said UK plans to resettle 20,000 Syrians by 2020 were ""not good enough"", but Britain says it is also focused on providing aid to people in the region. The UK's pledge of Â£2.3bn to help people affected by the humanitarian crisis caused by the civil war in Syria makes it the second largest bilateral donor in the world after the US. Oxfam says while Britain has been generous in providing financial aid for those displaced by Syria's civil war, it ""can and should do more"". It argues that countries with strong economies and developed infrastructures need to shoulder a greater responsibility towards refugees than nations such as Lebanon and Jordan, where thousands of","The charity wants 10% of the 4.8 million Syrians displaced by civil war to be resettled by the end of the year. Ahead of the second round of talks in Geneva on Friday, aid agencies on the ground warned about a humanitarian disaster ahead.

More than 4 million Syrians, including 1.7 million registered refugees, have fled abroad since the uprising against President Bashar al-Assad started in March 2011.

Around 3.1 million Syrians have given up trying to leave permanently. The UN has warned they cannot survive the year ahead without significant support from the global community.

The crisis has led to a sharp decline in the number of Syrian children reaching schools. Around 6.2 million children in the country, including 650,000 in school, are now out of school, many due to the conflict.

World leaders will try to thrash out a peace deal to end the crisis in Geneva on Friday when international mediator Kofi Annan is set to meet","The charity wants 10 % of the 4.8 million Syrians displaced by civil war to be resettled by the end of the year . Ahead of UN talks in Geneva in Geneva on Tuesday and Wednesday , it has appealed for the world to act on the `` massive crisis » created by the chaos in Syria . The charity says up to 250,000 people are now in need of humanitarian help after the war in their country . It said many more Syrians have disappeared . Related News - The UK and the US have signed a new $ 100m Syrian war relief plan - the UN says they need more funding http : //www.sm h.com.au / ... /UN- instrument-to- relief-Syria- needs/176800 . < /s > More news to register to get latest live stories from Sm.H.com .au ? Subscribe For Latest News Register - http : //www.sm . h. com . a u /subscribe / Graphic By - http : //www .sm h. com . a u /sub scribe /News By -",5.82
"The last print edition will be on 31 December, reflecting the trend for newspapers and magazines to move online as traditional advertising declines. Newsweek merged with the internet news group the Daily Beast two years ago. The Daily Beast's founder, Tina Brown, said its site now had more than 15 million unique visitors a month, a 70% increase on last year. She said in a statement: ""Exiting print is an extremely difficult moment for all of us who love the romance of print and the unique weekly camaraderie of those hectic hours before the close on Friday night. By Ben ThompsonBusiness reporter, New York In 1933, Newsweek hit the news stands - a weekly magazine covering global events. But much like the world it's reported on over the last 80 years, much has changed in the publishing world too. Not least how consumers get their news. The number of Newsweek subscribers has slumped from more than 3 million at its peak to 1.5","The last print edition will be on 31 December, reflecting the trend for newspapers and magazines to move online as traditional advertising declines. Newsweek merged with the internet publishing Giant Media Group in 2011 and the print edition now publishes a daily content-free website.

The Daily Mail newspaper, a pioneer in the newspaper format, has been running out of print editions since late 2009. The Independent, Britain's longest-serving national broadsheet (founded in 1782), was the country's first to be owned by its readers and last print edition was on 28 December.

Daily Mail boss, Paul Dacre, who last year said he hoped he would soon be replaced as editor of the newspaper, welcomed the news of the new publisher and said the ""new model has been excellent for the Mail's survival"".

""Daily Mail is hugely important to our readers and we would like to thank them for their support even though they may find the print edition not as engaging as in the past,"" Dacre said","The last print edition will be on 31 December , reflecting the trend for newspapers and magazines to move online as traditional advertising declines . Newsweek merged with the internet -based Daily Beast earlier this year and Time published its final print issue last week . Related : The world 's best journalists : How do we become great ones ? We asked some of the finest of the best , including Newsweek s Pulitzer Prize winning investigative reporter Kurt Eichen wald , journalist and author Thomas Fahrbach , and the New York Times s architecture critic Nicolai Ouroussoff for their advice on becoming a world class journalist . We also asked them how they learn -- what they study , where they turn when they need new knowledge , who do they see as role models , and which books have affected their life and careers at various stages The following is the transcript of a conversation by email between Kurt Eichen wald and I conducted in summer 2010 . Kurt E ichen Wald is a Pulitzer",5.32
"Spencer Flower claimed his involvement with a social housing company was not relevant to a debate in 2013 over the future of housing in east Dorset. But he was found guilty of voting illegally as the firm could have benefitted from the plan being passed. The Conservative councillor, 72, will be allowed to remain in public office. Flower, of Verwood, Dorset, was given a six-month conditional discharge and ordered to pay Â£930 costs. A district judge at Bournemouth Magistrates' Court ruled he had broken laws under the Localism Act 2011. Speaking outside court, Flower refused to comment on his political future. He said: ""I am surprised and disappointed that the court has found for the prosecution this morning on a technicality. ""The decision was a conditional discharge for six months - the lowest possible penalty. ""The court emphasised the total lack of any personal gain or intent on my part."" Flower, who is also","Spencer Flower claimed his involvement with a social housing company was not relevant to a debate in 2013 over the future of housing in east Dorset.

The High Court today ruled his evidence before the Coronation Street inquiry regarding his involvement with the company was ""unreliable and untrue"".

The jury at the inquiry was told Spencer Flower was the chairman of the firm, which in the 1950s was responsible for subsidised housing in East Lothian.

After three days of deliberation it was found Thornycroft's evidence was unreliable and untrue and that he did attempt to deflect and mislead the inquiry - but not at the direction of Buckingham Palace.

Mrs Justice Lang said Thornycroft had offered a different version of events in his evidence to the committee but this evidence was unable to be taken into account by the inquiry.

She said: ""I cannot see how a credible jury would find anything else, given the uncontradicted and irrefutable evidence","Spencer Flower claimed his involvement with a social housing company was not relevant to a debate in 2013 over the future of housing in east Dorset . But he was forced now to apologise for his `` stupid '' comment . We revealed this story , which was not reported by the Dorset Local Radio Partnership ( DL RP ) or by all the newspapers , in 2012 . Spencer was on the panel but he declined to comment.He said he did not wish to comment . A spokesman for the DL RP said : < |endoftext| > I know no more about it than you or the editor of the Dorset Echo , who called us today , the newspaper . There seems to be no record of how far Spencer made his call or the number . But that did not stop you asking , by email , yesterday , if he was called and how the programme would respond to his statements , and by social media , on the basis of",5.43
"The Starman's swansong, Blackstar, spent a third week at number one, with Best of Bowie, Hunky Dory and Ziggy Stardust all in the Top 10. Adele remained at two, while Suede, who were heavily inspired by Bowie, scored the highest new entry at number six. Rihanna's new album, Anti, did not chart after its release on Thursday. The record was considered ineligible as it was initially given away via the streaming music site Tidal. Official chart company rules state that free downloads do not count towards the top 40. However, the Bajan star did score a new entry in the singles chart. Work, her duet with Drake, made its first appearance at 13 after just 48 hours on sale. The highest new entry, at three, is a dance version of Tracy Chapman's Fast Car by London-based producer Jonas Blue. His tropical-flavoured remake, which features vocals by singer Dakota,","The Starman's swansong, Blackstar, spent a third week at number one, with Best of Bowie, Hunky Dory and Ziggy Stardust all in the Top 20.

• Blackstar was in the midst of a five week residency at the top of the chart, having spent its first two weeks in the top spot.

• This is the second consecutive week the top spot has been broken by a release from the Oasis camp and both albums were made by the same label, BMG.

• Blackstar was released on Friday, the 20th anniversary of The Oasis Declaration, and the same day that the band released its first EP, All Around the World. It was also released the day before The Fall made its appearance.

• The Oasis Declaration, on the other hand, was the result of a seven year deal with US label Columbia, which was signed before Oasis signed to BMG.

• Blackstar was","The Starman 's swansong , Blackstar , spent a third week at number one , with Best of Bowie , Hunky Dory and Ziggy Stardust all in the Top 10 . But the biggest rock release of the year came from the band at number two , Led Zeppelin 's newly remastered fourth album Physical . '' It 's just unbelievable that this is the top album at the moment . It 's so powerful and it just goes on with so much force that it really does stand out as a great album. `` ' ' Top to bottom it 's a very powerful album , '' says Blackstar star Jamie H ince. `` It ' s just stunning . ' `` ` I can 't really tell , but it 's probably my favourite album I 've ever done , `` adds Jimmy Page , who mixed the album. `` It ' s very interesting because we had two producers , Bob Johnston and George Martin . Bob Johnston worked with us",5.32
"Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's Facebook page noticed the prophecy had been removed. The wealthy pastor is known as ""the prophet"" to his many followers. He is one of Nigeria's best-known and influential evangelists - and is popular across Africa, with many top politicians among his flock. The US election prediction was broadcast on Mr Joshua's TV channel Emmanuel TV, which an individual uploaded to YouTube. A section of that ""prophecy"" was posted on the preacher's Facebook page but is no longer available. ""Ten days ago I saw the president of America with a narrow win... What I frankly saw was a woman,"" it said. TB Joshua has been trending on Twitter across Nigeria, Ghana and South Africa as people shared memes poking fun at his prediction. People have also taken to","Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's Twitter page were invited to leave comments telling Joshua to stop lying.

The Reverend John Hagee, a prominent evangelical leader, said that the comments were ""sad and un-Christian"". He argued that if Trump was a good president then he would have won. In an email to followers, Hagee argued that Trump ""is going to be the next Abraham Lincoln"".

The Reverend Jerry Falwell Jr, the son of the outspoken televangelist, added that ""we must be careful not to condemn someone for something that happened to them as an adult"". Hagee disagreed.

Last week the evangelical megachurch pastor David Jeremiah, a Republican who backed Ted Cruz in the presidential race, warned that if Trump won the election the nation needed ""a strong, independent Christianity to come forth"". Earlier this year H","Mr Joshua told his congregation on Sunday that he `` saw '' a woman winning . After Donald Trump convincingly won Tuesday 's vote , visitors to the preacher 's website rushed ... to claim the prize . Mr Joshua 's sermon , released a week ahead of the election , spoke openly of voter fraud . He urged his parishon ers not to vote for Trump , the Republican candidate for president who has repeatedly questioned the validity of the election . The sermon also was widely shared by conservative and evangelical websites . < |endoftext| > . ( This is a paid service free of charge . The views expressed by the authors may not reflect the views of Global Look Press . The views expressed by the authors are solely their own and do not necessarily reflect the views of the owners , creators or management of Global Look Press or any of its websites . ) .... More » < |endoftext| > ......... ( This is a paid service free of",5.28
"Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria was surprised to win as he was ""struggling"" with a chest infection. In his story he ""ended up bumping into Donald Trump and his wife in an underwater hotel"", he said. ""It was a tale about building a small submarine out of my dad's old bubble car,"" he said. ""We took the bubble car on a trip to the Isle of Man and we bumped into several famous people in a Scottish submarine made out of shortbread tins. ""Nicola Sturgeon and Alex Salmond sold some of these giant shortbread tin submarines to the United States of America."" Last year's winner Mike Naylor, known as Monkey Liar, from Wasdale came second. Helen Jordan came third. Previous winners","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria, won the competition with his story about the day a man came in looking for a toilet with no doors.

In April 2009, the winner was presented with the Royal Warrant. ""I'm very proud to be part of this, it is just exciting to see so many people enjoying a good hoax,"" Mr Kemp said.

Last year, five friends won £750 after the jury ruled that they shared the ""jaw-dropping"" plot together, as there was a shared link between the people who told lies and the storytellers.

The jury at the annual prize judging last year said ""jungles are a common experience for many and they play a major part in building a sense of mystery in people's lives"".","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can . Winner George Kemp from Maryport , Cumbria was surprised to win when he realised he was the winner while there was a break.He told the BBC : `` I would like to thank God for putting me in this situation and I would like to thank those who voted for me . '' < /s > I have to say , I was very taken by surprise myself when I found out in the break . ( < I 'm still laughing ) . < /s > I hope that other runners ( and women have a good time - it doesn 't really matter , but it 's always fun ) , they will follow my training well enough - if not I 'm sure they will win - anyway , good luck to all the entrants , and to everyone at the top of their game - don 't let them down - especially YOU - make",5.85
"Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck. But Clark's 108 not out from 133 balls and Shivnarine Chanderpaul's steady 85 not out rebuilt the visitor's innings. Clark reached his century with a huge pulled six shortly before the close. Retired West Indies international Chanderpaul put on 55 with Ryan McLaren, calming the innings after the early wickets, before the 42-year-old was joined by Clark when Gareth Batty dismissed McLaren. The pair then shared an unbeaten partnership of 172 with Clark - batting at eight in the order - soon overtaking Chanderpaul's score, beating him to his half-century. The game was halted due to bad light in the evening session but that did nothing to halt Clark's progress. In total the 26-year-old - whose previous high score was 84","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a duck after just one over.

Scotland's Stuart Broad also dismissed Liam Dawson and the innings ended with three quick wickets from the side's two fast bowlers James Nesbitt and Curran.

Bowling all day, Scotland were unable to control their batting and finished their innings with nine from 16 overs.

Harrow scored 100 from just 26 balls during the second innings, and then added a further 50 when he dismissed both Hameed and Kevin Pietersen in consecutive sixes, before finishing with his third-last over of the innings.

BBC Scotland cricket expert Craig Johnston:

The match was pretty much over in the first half hour. Scotland were too confident and allowed Northamptonshire to bowl through the middle overs. It is the reason Stuart Broad's figures have suddenly gone down to","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck . But Clark 's 108 not out and Jack Leach 's 51 kept England ' s cause alive in England 's first Test against New Zealand in Dunedin since 2008.The third Test begins in Wellington on December 15-20 and follows days of protest from a group of young NZ cricket supporters that will boycott the first Test and the team bus and bus driver that took them up to the airport England 's head coach N asser Hussain says he has spoken to the NZ Rugby authorities and is confident he has the backing of the people of New Zealand . However , he says the protest makes his job harder . `` There was never any suggestion that New Zealand would n't be well represented at the first test , '' Hussain says . `` The support of the New Zealand rugby team has been great and I appreciate its support",5.88
