original,sampled,completed,time-4-model
"They spend an average of Â£581 a year on music festivals, often opting for VIP passes or upgraded camping options. Predominantly male, the ""superfans"" are also more likely than most consumers to buy music on CD or as downloads. The results came from a survey of 504 UK residents, who had attended at least one festival in the last year. According to ticketing website Eventbrite, which commissioned the survey, these ""superfans"" help to ""drive the music festivals market"", often recommending music and events to their friends. They account for 28% of the festival-going audience, and more than half of them (54%) say they would be willing to attend an event alone. On average, they spend Â£45 more per event than a casual fan, but their loyalty is not guaranteed: 46% say that festivals are becoming ""too corporate"". There are more than 100 music festivals held in the UK","They spend an average of Â£581 a year on music festivals, often opting for VIP passes or upgraded camping options. Predominantly male, they drink three to four glasses of alcohol a night, with women far more likely to do so.

There's also a high cost of living, according to surveys. Some £5,000 a year is spent on rent, which is about 25% of the average household income. The average single male's yearly salary is £32,600, and the average annual income of men in the UK is just £26,000, compared to £50,000 for women.

Women still overwhelmingly favour music festivals, with women who took part in the survey spending 16.7% on tickets – £400 more than men.

In the city of Milton Keynes, the cheapest single male concert ticket is £6 – four times the average annual salary. In Oxfordshire, the most expensive single ticket to take to a music festival is","They spend an average of Â£581 a year on music festivals , often opting for VIP passes or upgraded camping options . Predominantly male , the `` superfans '' are often not as happy with the shows as the crowds . One such festival was last year ; as the show was being played , the security guards came back for the VIP� s , taking the music from the venue and forcing it onto a portable sound system . After spending £ 1 , 000 on a VIP trip , they went home to get drunk and then they turned back around at the end of the gig , only to find their new friends had moved out of the hotel rooms and back into their own beds.  Â ? The music was not good . It sucked , ? but the drinks , the music , the atmosphere , the girls , the VIPs , the guys , the crowd , the toilets - all for £ 1 , 000",7.45
"The were 37 crimes recorded in Cromer over the weekend - including the rape of a teenager - with residents linking them to a group of travellers. Suffolk Constabulary said it warned Norfolk Police about the group ahead of its arrival on Friday. Norfolk confirmed it was made aware and said it was reviewing its response. Suffolk officers said they told their Norfolk colleagues about the group after it was issued with a local authority notice to leave Lowestoft on Friday afternoon. The notice had been served after a number of incidents of disturbance in the town. Norfolk confirmed it had been told but said there was ""no intelligence to suggest where the group was heading"". On Friday, a woman in her late teens was raped at a bus stop in Cadogan Road, near the seafront. Norfolk Police said there was evidence to suggest it could have been linked to the disorder in the town. One man was arrested and released under investigation","The were 37 crimes recorded in Cromer over the weekend - including the rape of a teenager - with residents linking them to a group of travellers. Suffolk police have now released CCTV captured as part of an operation which targeted an ""impaired group"". There has been a spate of sexual crimes reported in the county this summer. A number of offences were also reported in the east of the county, including the sexual assault of a 23-year-old woman in Cromer, Suffolk. More than 50 women were targeted with a total of 36 reported incidents in and around the south east of the county since the beginning of June.

Cromer was the scene of an 18-month crime spree by a gang who burgled more than 50 businesses and then travelled the country to commit their crimes.

They targeted the same businesses at almost the same time each day and stole valuables including cash, iPads, iPhones and video games.

The gang of up to seven men, mostly",The were 37 crimes recorded in Cromer over the weekend - including the rape of a teenager - with residents linking them to a group of travellers . Suffolk Constabulary said it was � seeking to establish where the travellers are actually from . Picture : Ian Watson  �� It comes on the same day as Scotland Yard arrested 21 members of a travelling party who they thought were involved in the drug trade . Picture : Alex Reed �� A Suffolk Police spokesman said : There may be other victims who have not come forward. We want to find out about this . '' It is also understood an inquiry is under way to find out the identity of the travellers involved . Police believe that travellers can be recruited either by crime gangs or organised crime < |endoftext| > and often have passports and fake police car badges as well as driving licences and visas . Criminals travelling as part of the drug trade have been known to change,6.69
"The A320 pilot reported seeing a white quadcopter drone ""flash past"" the aircraft while travelling south of Brookmans Park last August. No avoiding action was possible due to the lack of available time, a UK Airprox Board report said. It concluded a ""collision had only been narrowly avoided and chance had played a major part"". Air traffic control said the A320 pilot reported that ""something had just gone over the top of him"" at about 18:45 BST on 15 August 2016 while flying north of Potters Bar. The controller said another aircraft had just crossed above but the pilot said the object was red and white in colour, had red and blue stripes on two of the rotor arms and was under a metre in size. All drone operators are required to observe Air Navigation Order (ANO) 2016 articles which require a person in charge of a small unmanned aircraft to only fly the aircraft if reasonably satisfied the flight can safely","The A320 pilot reported seeing a white quadcopter drone ""flash past"" the aircraft while travelling south of Brookmans Park last August. No avoiding action from crew was required. The flight was not scheduled for the flight track.

Aviation experts say the case of Mr MacLellan's collision is an excellent example of how drones could hinder safety. Experts have warned that pilots should not use drones for takeoff and landing, particularly when flying near populated areas. They also advise against flying in restricted airspace, where pilots should not be able to control flying.

In the New Zealand case, the Civil Aviation Safety Authority declined to comment on the individual case but said that due to the high risk from drones, ""aircraft pilots would not allow them on board"".

In contrast, United States Federal Aviation Authority spokesman Ian Gregor said that drone operators should be given special training in how to fly them safely. He said that the FAA also has rules covering other kinds of aircraft.
","The A320 pilot reported seeing a white quadcopter drone `` flash past '' the aircraft while travelling south of Brookmans Park last August . No avoiding action was possible due to the aircraft 's unusual speed and rate of acceleration.  The A320 was in bound to its gate en route to the runway when the drone was first reported . The drone had been observed above the airport before and during a landing in the area in October last year. < /s > < s >> I see < s > > On the subject of < s > quad copters , < s > it appears to be pretty common practice for people < s > using them to park in restricted areas and then to fly away to perform some < s > sort of operation < s > , < s > such as taking pictures in restricted areas like the middle of a national park or similar like in many airports . < s >",6.6
"A survey of employees and managers found that a quarter of new fathers took no paternity leave at all. Fewer than one in 10 took more than their two weeks statutory leave. The research by the Institute of Leadership & Management (ILM) blamed ""ingrained"" attitudes among employers, and concerns among new fathers that they could not afford to take leave. Last year the government announced plans to allow parents to share their maternity and paternity leave - changes are scheduled to come in April 2015. But the ILM said its research suggested the changes would have little impact if attitudes of employers were not addressed as well. ""The introduction of shared parental leave is a crucial step towards enabling more women to progress into senior roles,"" said Charles Elvin, ILM chief executive. ""Yet our research revealed cultural barriers are impeding the uptake of both two weeks statutory paternity leave and additional paternity leave."" He said there remained","A survey of employees and managers found that a quarter of new fathers took no paternity leave at all. Fewer than one in 10 took more than their full allotted leave, but that was more than 4% of all employees. The rest, the majority, took just 21 to 45 days.

""One in 10 fathers took no paternity leave at all. Fewer than one in 10 took more than their full allotted leave.

What's more, for a growing group of low-paid male workers, a lack of paid time off isn't just about money. Men work the same number of hours per week, do the same level of work, and spend the same amount at restaurants, bars and coffee shops as women, according to the U.S. Department of Labor (DOL). That's because they earn more on average.

Some recent research by the University of Washington offers further evidence. The study, conducted for the federal Department of Labor, found that the absence of","A survey of employees and managers found that a quarter of new fathers took no paternity leave at all . Fewer than one in 10 took more than their two weeks of unpaid paternity leave . Half of new fathers said they would have preferred to have taken more paternity leave but could n't afford to take it . On average , fathers were given 12 .3 weeks of paid maternity leave . Most fathers ( 65 percent ) and mothers ( 56 percent ) who took maternity leave lost the job , which most of the time led to unemployment or a reduced salary . And most jobs that allowed for maternity -p aternity time did not include bonuses or an employer match . M aternity - time leave for new fathers is a good idea , but only if it is paid for .  I fthe paid leave were based on the traditional amount , i f new fathers work full time for a while , n ot much .",6.64
"As with last year's parade, only the Orangemen and their 13 notified bands can march past St Patrick's Church on Donegall Street in north Belfast. They must do so to the sound of a single drum beat. This year all music must stop 43 metres away from the church so there is no music within earshot of it. A planned residents' protest has also been restricted to a maximum of 50 people at two locations. The Orange Order has said it is appalled by the determination. ""The commission is now simply a mouthpiece for republican propaganda, allowing them to dictate the terms of when, how and where loyal order parades are held,"" it said. ""The invented new criteria of banning music within 'earshot' of a place of worship not in use, is as mischievous as it is absurd, and","As with last year's parade, only the Orangemen and their 13 notified bands can march past St Patrick's Church on Donegall Street in north Belfast.

It was only the first of three events of its kind, due to take place later this month with three more parades to follow.

The first is the 'Walk for Unity' organised by the Protestant Coalition and the Unionist Executive, which is due to take place along the Donegall Street Parade route the week of January 14th and has been described as ""a peaceful, joyful, family-friendly and fun-filled event with great public interaction"".

Image copyright PA

The second will take place on Saturday 14 February from 12:25-01:00pm at St Patrick's Street between the Parnell Square, Castlereagh Street, New Lodge and the Northern Ireland Avenue.

It will be held under a blue fly-past organised by the Orange Order.

The third procession,","As with last year 's parade , only the Orangemen and their 13 notified bands can march past St Patrick 's Church on Donegall Street in north Belfast . They will march together with thousands of other marching men of the North 's Orange Order.  Â€ ˜The parade ' s grand marshal this year will be Prince Philip , the husband of Britain ' s Princess Royal , but he said the Queen would be there , too . The parade will start at 10am outside the church , and go on up the street , past St Patrick 's Primary School and on down to the city 's Victoria Square . The Queen and the Prince will sit side by side in an open -top car , the vehicle for the parade , and will watch the procession . The parade will end at the Queen ' s Green where there will be entertainment provided for the public . Â € What will the crowd think of the spectacle when",7.7
"The 34-year-old midfielder has just finished his latest spell in the Indian Super League with Atletico Kolkata. ""Having been the player who has come back three times before, I know the appeal and why you would want to come back,"" said McFadden, who confirmed that Well have made him an offer. ""And I know Pearo is exactly the same."" Pearson began his career at Fir Park and, after spells with Celtic, Derby County, Bristol City and Karela Blasters, rejoined Well for a season in 2015. He is a free agent again after helping Kolkata finish fourth in the Indian league before winning the title with a play-off victory over his former club, Karela. ""We have spoken to him and offered him a deal and we're waiting to hear back,"" said McFadden, who thinks Motherwell have a tradition of welcoming back former players. ""Pearo would be a great addition on and off the park here. ""We would love to him back, so","The 34-year-old midfielder has just finished his latest spell in the Indian Super League with Atletico Kolkata. ""Having been the player of the Indian club for 10 years, with over 1.3 million followers on the platform, I have come to understand the mindset of young people on social media. It was a great learning experience for me as players should understand the mindset of young and emerging football people,"" he said.

Davids' Twitter account was, in fact, flooded with fans complaining about Atletico's refusal to grant him a free transfer. After some lengthy discussions, Atletico eventually released him. ""If they had done what I wanted, I would have been gone in January. My focus is to stay fit and perform well for my club. The biggest takeaway of this year has been how fast and how strong the youth on social media is. Now I am focusing on representing my country in the FIFA U-17 World Cup,"" he said. But the next","The 34-year-old midfielder has just finished his latest spell in the Indian Super League with Atletico Kolkata . `` Having been the player who has come back three times before for me in terms of injuries , I felt that it 'd be the time when I move on , ' says the Spaniard.  Â Â Â Â Â Â Â For Z ou , the experience of playing for Real Madrid , Barcelona , Juventus , Chelsea and Atletico has given him a lot � and it 's these international team- mates he counts upon for advice and counsel. Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Here , he talks about some of his best memories at football clubs : Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â",13.1
"Kevin Mcleod's body was found in Wick harbour in February 1997. The 24-year-old's death was treated as accidental, but his family believe that injuries on his body showed that he was murdered. An assessment was done of ""all information known"" regarding the death after contact between his family and chief constable Phil Gormley. Police said the review had included tracing and speaking to people who were in Wick the night Mr Mcleod died, but who had not previously come forward. Mr Mcleod's mother, June, told BBC Scotland last month that if the assessment ""turned up nothing new"" she and her family would continue to fight for a fresh investigation. A separate assessment has been ordered by the chief constable into the handling by the police of the Mcleod family's complaints since 1997 of how the death was investigated. Det","Kevin Mcleod's body was found in Wick harbour in February 1997. The 24-year-old's death was treated as accidental, but his parents launched an extensive criminal prosecution for the accidental drowning.

The trial was halted following an outbreak of measles in the city. Mcleod's parents were acquitted of the manslaughter charge, but ordered to pay costs of $30,000 for the trial.

The court also found Mcleod had died as a result of a ""flammable, and not fire-resistant"" item, which led to the case being dismissed.

Crown Prosecutor Susan MacLellan said there was no evidence to suggest the boy would have been allowed inside the submarine safely if he'd known its contents.

""A jury found that there were circumstances under which David Mcleod drowned,"" said MacLellan.

She said the case would not be brought back to trial, as there is no new information to be uncovered","Kevin Mcleod 's body was found in Wick harbour in February 1997 . The 24-year-old 's death was treated as accidental , but his family believe that injuries on his body were the result of him being beaten up .  A small amount of blood was found in the car that he had been driving , meaning he died of alcohol poisoning. Mcle od had been drunk before being killed . There was no indication that Mcle od was a sex worker and no known link to the prostitutes whom he worked or met .  The body was so badly decomp osed that there was not enough evidence to convict the killer . However in 2002 , a man , who had bought the car in which Mc leod had been driving , confessed that he had beaten his friend to death with a s ledgehammer , after he found him with a prostitute . He said that he had left a sledge hammer in the passenger seat of the car",8.22
"Matthew Eteson is on trial at Preston Crown Court for the manslaughter by gross negligence of Kelly Webster, 36, and Lauren Thornton. The pair died in their sleep aboard a boat on Windermere in April 2013. Mr Eteson, 42, from Hale in Greater Manchester, denies the charge. The family had gone to the Lake District for the Easter bank holiday weekend to celebrate a friend's birthday. But on the afternoon of 1 April, Mr Eteson removed the generator from the deck and used it to power a 1kW fan heater to heat the sleeping quarter, prosecutor Mr Graham Reeds QC said. The court was told that there had been no warning to the build-up of the toxic gas because the carbon monoxide sensors had previously been disabled. Mr Reeds said the mother and daughter, both from Leyland in Lancashire, were found dead in their sleeping positions aboard the the second-hand Bayliner 285 motor cruiser Arniston, with fatal levels of carbon monoxide","Matthew Eteson is on trial at Preston Crown Court for the manslaughter by gross negligence of Kelly Webster, 36, and Lauren Thornton. The pair died in March 2014, after the two were left in a lift. According to Mr Eeson's defence, the pair had fallen ill without a trace of panic and had only been told the lift was broken at the station's car park.

The prosecution, however, says the former Army serviceman took the ladies out for a cup of tea and took them to their hotel room for a drink and then to a house to watch The Simpsons. After they woke up the next morning, they were found badly beaten in the lift. Mr Eeson faces life in prison if convicted.


Worried mother

The mother of missing girl Jessica Chapman has spoken of her fears that her daughter might have met Mr Eeson on holiday and has posted a Facebook plea in which she warns him to ""mind your own business"".

","Matthew Eteson is on trial at Preston Crown Court for the manslaughter by gross negligence of Kelly Webster , 36 , and Lauren Thornton . The pair died in their home in Preston during a fire in July 2015 . Webster had told his mother via his laptop the house was full of smoke , but failed to call the emergency services.  E teson was initially charged with murder .  Etes on had pleaded not guilty , but after his wife refused to accept anything else he changed his plea to manslaughter by gross negligence . The prosecution case was that Etes on had put a burning cigarette out on a bed mattress . But the prosecution were not relying on the fact that the cigarette had caught fire. The evidence is that the fire started in the kitchen where the couple ’ Webster and Thornton � were cooking bacon . The prosecution argue that even if Etes on had put the burning cigarette out , the couple ’",7.17
"NHS Blood and Transplant (NHSBT) said blood group O negative was vital, as it could be used for patients with other blood groups in an emergency. It said O negative blood made up 12% of transfers, although only 7% of people in the UK had that blood type. Meanwhile, B negative blood is needed for ethnic groups. The NHSBT said ethnic minority groups, who were more likely to have B negative blood, were more prone to sickle cell anaemia, where misshapen blood cells could block blood vessels, causing an early death. It also said such groups were more at risk of developing thalassemia, a group of inherited blood disorders that hindered the blood's ability to carry oxygen. Only 2% of Britain's population were B negative, but hospitals had used 6% more of this blood type in the past last four weeks than the same period last year, said the NHSBT. B","NHS Blood and Transplant (NHSBT) said blood group O negative was vital, as it could be used for patients with other blood groups but is less common in the NHS workforce.

""The current system is so complex, and it's time for the Government to start paying closer attention to it,"" said Dr David Wilson, the NHSBT's executive director.

He said it was also likely to make it difficult for patients and their families to know what they are receiving by blood.

He added: ""This change will be very useful and will be an easier process for someone to keep their own record under the previous system.""

'Huge difference'

NHS Blood and Transplant has already been trialling a system which allows the use of blood group O negative for a greater number of patients than previously, he added.

A spokesperson for NHSBT said: ""The introduction of this revised system can be seen as a huge step forward for","NHS Blood and Transplant ( NHSBT ) said blood group O negative was vital , as it could be used for patients with other blood groups in an emergency .  That isn 't quite the case . If you do need O blood you can still use A blood if you give a transfusion . But the chances of getting it are very small if you need O blood .  Another example is a transfusion of all types of antig ens , such as B , or type O , or group O , etc . This is a safe way to do a cross match . If you take the blood straight out of the body of a patient it does have blood thin ners , which can be passed on to the other patient . This transf usion can cause a throm bus or even cause a stroke . If you get blood by donating it has to be done in small amounts - . For every person who gets",8.9
"The Employment and Learning minister, Dr Stephen Farry, has decided to remove a special premium payment of Â£1.1m which it has been getting to compensate for its small scale and specialist status. It has fewer than 1,000 students and an income of Â£4.7m a year. Protesters have said that the removal of the small institution premium, coupled with a general cutback in Department of Employment and Learning (DEL) funding, would mean the college loses 31% of its budget. However, an extra Â£32m for the DEL, revealed in this week's overall budget improves the situation somewhat. The college says the addition of extra money means it would be asked to manage on a budget reduced by 26.5%. That's a slightly better prediction but the principal, Prof Peter Finn, says that is still far too challenging. He accuses Stephen Farry of a blatantly opportunistic decision to force the college to agree to one of the solutions he proposes for the future streamlining of teacher training in Northern Ireland. None","The Employment and Learning minister, Dr Stephen Farry, has decided to remove a special premium payment of Â£1.1m which it has given to 16 councils. The council in question was not made aware of the payments. The Department of Work and Pensions says it is committed to increasing employment opportunities for at-risk, long-term sick and disabled people. It says a £1m a year ""community bonus"" system will be introduced. The new system is one way it has responded to the problems surrounding Disability Living Allowance payments, which were set at a higher level than is typical for low-waged workers. This has led the Department to cut the maximum rate of DLA by 15 per cent. The first payment of the new system is expected to arrive later in the year and is targeted at those who have been sick longer than the normal eight weeks. If councils refuse to make the payments it will be ""a further serious blow to communities which must have confidence that at","The Employment and Learning minister , Dr Stephen Farry , has decided to remove a special premium payment of Â£1.1m which it has been getting to compensate for its small number of staff doing the work of teaching millions of schoolchildren.  Â­ But while many school pupils will be unhappy , the government thinks its priorities are on making school places more available .  Â ­ As a result, itâ €™ s scra pping the â €� payment , which was to be introduced as part of its school building fund . But Farry doesnâ Ô t want to reveal to whom and in what way the money was going to be spent. â It may even remain as a secret . But it â � ¬ looks likely to be part of some � funding to ease the shortage of primary and special educational building places .â € � The move , which follows an initial request by local authorities , adds to concerns about the under funding of",8.37
"The investment is backed by nearly £15m from the Welsh government with production due to start in late 2018. Economy Minister Edwina Hart said the deal would ""safeguard more than 750 skilled Welsh jobs for many years"". ""In a climate of stiff global competitiveness, we have been actively seeking to win a share of this investment for Wales,"" she said. ""Ford's decision to manufacture its new innovative engine here in Wales is a tribute to the reputation of the local management team and the quality and loyalty of the Welsh workforce,"" she added. The Ford Bridgend plant opened in 1980 and has fought fierce competition to win successive investments in the past worth more than £2.8bn. The company has said its presence supports around 10,000 jobs in south Wales, with 1,860 employed at the plant itself. Ford said technicians based in Essex and Germany had worked together on the design and development of a new fuel-efficient range of","The investment is backed by nearly £15m from the Welsh government with production due to start in late 2018. Economy Minister Edwina Hart said the investment showed Wales was making good progress in the sector.

""There is enormous potential in Wales which now has two of the top 20 TV companies operating in this country,"" she said.

""If we do not make further investment in this sector the opportunities will go elsewhere which is why the Welsh Government have made it clear that these new investment plans come hand in hand with a renewed commercial incentive programme.""

Image caption The investment follows a £9.5m commitment from the Welsh government in 2012

Image caption Peter and Anthony Green have invested £500,000 in the venture

BBC Wales Business Editor Adam Gabbatt said that once the filming is complete the show will be shown for free on the public broadcaster.

""It's a pretty big deal, one of the most anticipated shows on BBC One on the one","The investment is backed by nearly £15m from the Welsh government with production due to start in late 2018 . Economy Minister Edwina Hart said the deal would `` safeguard and strengthen Welsh manufacturing '' and create jobs in Wales.  �� The partnership will see the first UK producer of beer and cider machines using the new technology launched next year - and will see a new facility built in South Wales in the next three years , while the design of the beer and cider machines will be developed in Cardiff Bay. The new brewery will be located in the North Wales region . �� A consortium of leading technology companies , including The Brew tech Group , have struck an investment partnership deal to build the first commercial production brewery to use new brewing technology , at a site in South Wales . � I am confident that the project will deliver jobs and investment to the region , creating long term sustainable export opportunities for Welsh goods",6.83
"S4C gets most of its income from the licence fee and UK ministers have announced a major review of the BBC. Monmouth MP David Davies told BBC Wales S4C was a ""special case as it promotes the Welsh language"". Ministers have said S4C should aim for similar cost savings as the BBC. On Thursday, Labour warned that cuts to the BBC's budget threatened S4C, but Culture Secretary John Whittingdale told MPs there was a commitment to the channel ""within the next couple of years"", and he hoped to have discussions with its management in the near future. Mr Davies told BBC Radio Cymru's Rhaglen Dylan Jones, on Friday: ""The government realise the importance of S4C and that it's more than a station, it's important to the","S4C gets most of its income from the licence fee and UK ministers have announced a major review of the BBC. Monmouth MP David Davies told the committee he had ""a real appetite"" to ask the BBC for documents to help find the facts. But Conservative MPs have warned any inquiry would risk damaging the licence fee system.


The Independent has launched its #FinalSay campaign to demand that voters are given a voice on the final Brexit deal.


Sign our petition here.


We need your help


If you liked this article and want to support the work we do, please donate to our Funded By The British Council platform here.


Photo: The BBC's new chief foreign correspondent and the UK's biggest refugee of all time, Mark Urban, looks out over London.","S4C gets most of its income from the licence fee and UK ministers have announced a major review of the BBC . Monmouth MP David Davies told BBC Wales S4C 'must play its part in the review '. < |endoftext| >  _______________________________________ S4 C will be asking for help in their submission to the Review of Public Broadcasting . S4 C is currently reviewing their funding and is looking to include on the list of suggestions , that ________________ __ , _ _____ < | endof text|| > . If you would like to submit a suggestion then please use the form located here < http : // www . plaid -c w . gov . u k . /content / r p / o p b c r s/ s 4 c , _ t e s t / c a l i s s 2 c , _ 2 c / c r p / public s p e c t e r / s 4 c . html >",8.21
"The latest Markit Report on Jobs for Scotland found sharp rises in permanent and temporary job placements in April. Growth in temporary staff demand was also at its highest in nearly a decade. However, recruiters said success was threatened by declining candidate availability as employers struggled to bring in the skills they need. The Recruitment and Employment Confederation (REC) said whichever party formed a government after the general election on 8 June must safeguard access to workers the country needs from abroad, as well as invest in UK jobseekers. The jobs report found growth in permanent appointments continued for the third month running in April, with the fastest rate of expansion for 21 months. This contrasted with a slowdown recorded across the UK as a whole. There was also a sharp increase in temporary placements - the steepest since August 2014. However, the availability of workers fell further in April, with the sharpest drop","The latest Markit Report on Jobs for Scotland found sharp rises in permanent and temporary job placements in April. Growth in temporary staff demand was also at strong levels, reaching a record high in April as the number of applications to permanent roles surged by almost 4% to hit 11,000. This was almost double the 3.8% seen in April 2013 – a record year that saw applications fall by almost 1% to 6,569. Permanent staff employment also continued to strengthen, by reaching a record high of 27,000 in April – up by almost 30% from a year earlier.

The number of unemployed jobs fell by 6,000 to 1,936,000, the lowest monthly number in nearly three years. In contrast to the latest UK unemployment figures on employment, Scotland's unemployment rate stood at 5.1% in April – its lowest since March 2009.

Markit said: ""Although the rate has dropped to its lowest level since March 2009, Scotland remains","The latest Markit Report on Jobs for Scotland found sharp rises in permanent and temporary job placements in April . Growth in temporary staff demand was also at its highest level since the recession began , at 20 per cent. The rate of growth in plac ements for permanent roles was 22 .9 per cent , which was broadly in line with the national trend. Here is the chart showing a big jump in numbers of Scottish people who work as temporary workers : The chart was put together by the Scottish Council of Trade Unions.  ________________________________________________________________________ 10 The latest Mark it Report on Jobs for Scotland shows the biggest rise in temporary staff placements since the start of recession The Markit /CI PS Business Survey of Companies for May 2013 suggests that , on balance , the market for Scottish contractors remains soft . According to the survey , the proportion of companies ( excluding public bodies and those on the CBI /N BS measure ) with an '",8.4
"Envoy Sigrid Kaag was speaking as Syria appeared to miss a Sunday deadline to remove its arsenal from the country. All Syria's chemical weapons are scheduled to be destroyed by 30 June. The Russian-US deal to eliminate Syria's arsenal was drawn up last year after hundreds of people died in a sarin rocket attack outside Damascus. Destroying Syria's chemical weapons Syria chemical weapons removal plan The multinational mission to get rid of the weapons is overseen by the UN Security Council and the Organisation for the Prohibition of Chemical Weapons (OPCW). Although the UN deadline for the total destruction of Syria's chemical weapons is 30 June, Damascus had vowed to complete the removal of its stockpile by 27 April, after missing several deadlines. ""The biggest bulk of the chemical weapons material is removed but not yet destroyed and that counts towards the 30 June deadline. That's why it's so important to","Envoy Sigrid Kaag was speaking as Syria appeared to miss a Sunday deadline to remove its arsenal from the country. All Syria's chemical weapons need to be destroyed before a peace accord is signed or a date for talks scheduled with the United States, UN Ambassador Samantha Power said at a conference in Geneva on Wednesday. The Organization for the Prohibition of Chemical Weapons (OPCW) also announced an agreement with Syria to inspect the Damascus suburbs where chemical warfare agents were reportedly used last month, the highest-profile move yet to enforce a ban. The Syrian government also agreed to allow the UN to remove and destroy weapons sites and materials located by the Organization for the Prohibition of Chemical Weapons, and to provide unimpeded access for its inspectors. But despite the deal, Russia, an ally of Syrian President Bashar al-Assad, insisted that its own chemicals and equipment remain in Syrian hands.","Envoy Sigrid Kaag was speaking as Syria appeared to miss a Sunday deadline to remove its arsenal from the country . All Syria 's chemical weapons are scheduled to be handed over to Russia by midnight on September 14 . If Syria 's chemical weapons arsenal doesn ' t depart by Saturday , a team of inspectors could be sent in to collect the weapons . The UN is already conducting an investigation to determine the extent of the Syrian chemical attacks.  ________________________________________________  ________________________________________________  ________________________________ ________________ ______ This article first appeared in Worldcr unch ( in ) , the free weekly magazine of the US Peace Council. Visit www .p cusa .org -us for a full archive . Share this article ________________________________ _______________________________  ________________________________________________ __ ________________________________ ________________ __ _ _ __ _ < > < > < > < > _ _ _ _ ________________________________ _ ___ _ __ ________________________________ ___ __ _ _ _ _ _ __ _ , < > _ _ _ _ _ _ _ _",8.91
"Media playback is not supported on this device The Seattle Reign player topped a supporters' poll to become the second winner of the BBC World Service award. She beat a shortlist of Gaelle Enganamouit (FC Rosengard, Sweden), Amandine Henry (Olympique Lyonnais), Carli Lloyd (Houston Dash) and Becky Sauerbrunn (FC Kansas City). ""I'm surprised to win, I'm extremely humbled to win,"" Little, 25, said. ""Women's football is in a great place. Hopefully it will progress further."" Little received the award at her club's training ground on Tuesday. Mary Hockaday, Controller of BBC World Service English, said: ""Well done to Kim Little. It's been another outstanding year for women's football and Kim's talent shines through on the pitch. ""I'm delighted BBC World Service plays an important part in giving female footballers the recognition they deserve."" Little was Seattle's leading scorer, and second overall in America's National Women's Soccer League, with 10 goals as she helped the","Media playback is not supported on this device The Seattle Reign player topped a supporters' poll to become the second winner of the BBC World Service award. She is a special talent.

""I can't believe I won it,"" said midfielder Alex Morgan, who finished in the top six in the overall poll and in the top three in female category.

""To think that's being voted for is just incredible. Hopefully it will help me get out there and play for those jerseys.""

Morgan's personal award is from The Femense, the group that successfully lobbied for a transgender footballer to be allowed to play with the national team in France.

Morgan, who came out in 2014, was named as one of four finalists and went on to win one of the other two awards.

Wales' Sam Winnall scored the most points - five - with five from five and won an award for the second year running.

Natalie Bennett's England team-mates","Media playback is not supported on this device The Seattle Reign player topped a supporters ' poll to become the second winner of the BBC World Service award . She will represent England in next year 's UEFA Women 's EURO  ix . The winner will be announced on April 20 , 2016 . ( Play Video ) The FA have offered a special honour to the world ' s brightest young women , following the vote by supporters . The four players , from around the world , who win BBC ' s World Sound Award this year will go on a UK tour before being officially announced . It is one of the most prestigious awards in British sport - and one of the most prestigious prizes in sport . It was introduced in 2003 with the intention of recognising the best in news and sport and that has been the case ever since . BBC 's Sport and Music Editor Caroline P idgeon said : `` It is fantastic",7.64
"Media playback is not supported on this device Fraser, the world number 90, hit nine birdies to finish with an eight under par 63, three shots ahead of the field. More than half of the men's world's top 10 pulled out of competing at Rio 2016, citing the Zika virus. Briton Justin Rose, one of a group on four under, hit the first ever Olympic hole-in-one on the par-three fourth. ""There is always an element of luck but you could chalk it up as a good hole-in-one,"" said Rose. ""I won a car that time [his last hole-in-one] but this is definitely better, better bragging rights. When you are the first to do something no one can take that away from you. That was definitely a cool moment."" Newly crowned Open champion Henrik Stenson is tied for second with Canada's Graham Delaet","Media playback is not supported on this device Fraser, the world number 90, hit nine birdies to finish with an eight under par 63, three shots clear of the field

""The other day he [Wysocki] walked up to me in the shower after a round and said: 'Is today the last round?' I said: 'No, it's not.'

""I didn't want to see him quit - I knew we were playing on Sunday with a chance of a world title so if he didn't have it in him I would have to quit.""

Media playback is not supported on this device Murray, Wysocki win Davis Cup bronze

'A lot better than some people thought' - and that's an understatement

Wysocki - who is ranked 14th - said his final round performance had ""done us all proud"".

""It's always nice when we get a medal on the podium, but [to]","Media playback is not supported on this device Fraser , the world number 90 , hit nine birdies to finish with an eight under par 63 , three shots ahead of compat riot Thomas.  �� The weather is going to be fine so I have a feeling I� ll be fine for tomorrow , '' said Fraser , who is from Streat ham in north east England .  �� The tournament is all down to luck at the moment , but that � s how you feel right now .  �� Thomas has been in good form lately since the BMW Championship in August , scoring six birdies over the weekend at Wentworth Park in St Andrews , to move to third place behind Ian Poul ter and Michael Thompson.  �� At the moment I could be in a different position right now but it could be anybody at this moment.  �� �� The tournament is on the line so I am just focused on tomorrow and hopefully I",8.25
