original,sampled,completed,time-4-model
"Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September. The prosecution at Newport Crown Court has alleged she was so drunk she could not have consented to sex. The defendant, who is Romanian and lives in Cardiff, denies rape. The court heard the woman lost her friends during her night out and started to walk home along Greyfriars Road, under an underpass by City Hall and then along Museum Avenue at about 02:00 GMT. It was here she was approached by the defendant and the alleged rape happened behind a bush. Claire Pickthall, prosecuting, told the jury the victim was ""so drunk she can't remember the incident happening. She can't even remember him having sex with her"". It was this intoxication, she said, that meant","Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out celebrating a friend's birthday. He also allegedly punched her in the face when she tried to defend herself, which caused a swollen eye.

Hamza, of Bromsgrove, south west London, denies eight counts of wounding with intent and has pleaded not guilty.

In a victim impact statement read out in court on Tuesday, Rachael told how Hamza ""shocked"" her on the night of 1 November by repeatedly striking her once with what she described as a ""satchel"".

She said: ""He asked if I had a boyfriend and I replied 'yes' by shaking my head.

""He then shouted out 'get a job', saying 'get a real job'. He then moved toward me and punched me in the head.""

Police released a CCTV image of a man they wish","Remus Hamza , 40 , is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September . The victim 's life and the community was disrupted by the ' s alleged attack . Police had ... G auteng ... In this story , Rem us Hamza is pict ured ... Mr Hamza is accused of stabbing a woman in the heart , slicing off her breast and slashing three fingers to the bone from her other hand ... .... # # # - ' # 2 . # * S p a r s o x e r s s e a r a ... I t w a s w i l k e d ... * ... # - ' # 1 ... # * # * ... ... R e l i g i o u s s e u h s ... I t h a s b e c o m e i n r",8.97
"Helen Bailey, 51, was found dead in a cess pit at her house in Royston, Hertfordshire, in July 2016. She had not been seen since 11 April. Ian Stewart, her fiance, denies murder. Edward Farmer initially told St Albans Crown Court he saw her in a car in Broadstairs, Kent, between mid-April and June, but later admitted the sighting could have been weeks earlier. The jury heard he claimed to have seen Ms Bailey on Charlotte Street, near to her holiday home in the town, ""driving what looked to be a Range Rover or that type of 4x4, a dark colour"". He said Ms Bailey was by herself, despite defence claims she had been kidnapped by two violent men who had taken her to Broadstairs. When questioned about the date of the alleged sighting, Mr Farmer said it was ""about five, maybe six","Helen Bailey, 51, was found dead in a cess pit at her house in Royston, Hertfordshire, in July 2016. She had suffered from multiple sclerosis for 30 years.

A post-mortem examination showed Bailey had taken her own life.

Kirsty Edwards, prosecuting, told the Old Bailey that police who searched the cesspit found a woman's body alongside a pair of running shoes.

She said: ""On the left cuff strap and inside the shoe some blood had dried. The blood appeared on the left sleeve of the shirt underneath it.

""On the left thigh there was a blood stain. There was a clear hole in the middle of that piece of material.""

She said the blood on her hand was too large to be from a human being.

Speaking afterwards, Edwards, a senior investigating officer had told the Hertfordshire Mercury: ""I think it's clear that it was in fact a homicide.""

Speaking","Helen Bailey , 51 , was found dead in a cess pit at her house in Royston , Hertfordshire , in July 2016 . She had not been seen since that month , and her death was later declared a murder . Her husband Ian , 5 , and her sister-in -law and carer , ... More » The first episode of BBC One 's Crimewatch Live features a new investigation into the unsolved murder of Miss ing journalist Helen Bailey which saw her found dead in a cess pit ... More » An update on the progress of the investigations into the deaths of missing people is given here on Crimewatch today .... More » . Crimewatch Live returned to the Nine O 'clock News last night to update viewers on the progress being made into the investigations of the disappearance ... More » < |endoftext| > How Not To Be A Jer k , By : Mark Zuckerberg You know what ’ s weird ? I ’ ve only noticed this",8.63
"The Republican sought to laugh off the comment, which was preceded by the supporter saying: ""We have a problem in this country - it's called Muslims"". The comments were made at a campaign rally for Mr Trump in New Hampshire. Democratic frontrunner Hillary Clinton said his failure to denounce ""hateful rhetoric"" was ""disturbing and wrong"". Pointing to his first questioner at the campaign event in Rochester, the billionaire businessman said: ""I like this guy."" ""We have a problem in this country called Muslims,"" the man said. ""We know our current president is one. You know he's not even an American."" ""We need this question?"" Mr Trump said, laughing. ""But anyway,"" the man continued, ""we have training camps growing where they want to kill us. That's my question: When can we get rid of them?"" Mr Trump failed to clarify that Mr Obama is a Christian American, instead replying that ""bad things","The Republican sought to laugh off the comment, which was preceded by the supporter saying: ""We have a problem in this country - it's called Muslims.""

The crowd cheered. The crowd booed. The Trump campaign was clearly trying to play dumb.

But the candidate's response revealed the depths of his lack of understanding.

""You know who else has a problem?"" he asked, prompting his supporters to chant ""USA!""

In another incident, Trump mocked a disabled reporter:

Trump first mocked a disabled reporter who was disabled for being born in a country in which he didn't know the language.

That went well for him. Most media outlets moved away from covering his comments, and he's mostly avoided calling on people to track down the journalist's family members and explain how they, perhaps, could have been so ""stupid"" that they couldn't speak English adequately to properly answer some extremely basic questions about something that doesn't matter in a presidential","The Republican sought to laugh off the comment , which was preceded by the supporter saying : `` We have a problem in this country - it 's called Muslims . They ' re taking ov ... More .. < |endoftext| > M aintaining physical health is something that is needed to lead a happy and enjoyable life . This is possible if a person makes wise decisions about what they eat . Food can either serve as a medicine or a poison and it all depends on the manner in which a person consumes it . < /s > A healthy diet includes : Food that is well balanced in the body and contains appropriate amount of calories to achieve proper weight . The body is then free from stress and is able to function properly . < /p > Food should be well balanced in a way that it provides the body with the required nutrients that are needed for proper nourishment of the cells . < / s > It",7.51
"He's also having to get used to the media and laying out his policies - many of which are quite distinct from the previous leader's. Mr Corbyn has been highly critical of the government's response to the Calais migrant crisis and says the UK must do more. He told me: ""These are human beings, these are people in desperate situations - they need our help and they need our support. ""There's a very large number of people going over to Calais to take aid and support to them - we should be part of the European programme both for Syrian refugees and other refugees."" His views on immigration are completely at odds with those of the UK Independence Party - whose leader Nigel Farage addressed his annual conference in Doncaster on the issue today. He questioned how any government could plan for school provision, for health provision if you don't know in a couple of years time - to the nearest million - how many","He's also having to get used to the media and laying out his policies - many of which are quite distinct from the previous leader's. Mr Corbyn has said he wants to see an end to the Trident nuclear defence system, to invest in the National Health Service instead of privatising it, even to scrap the bedroom tax, and Mr Corbyn promises that he won't call for an escalation of the conflict in Syria after the chemical attack near Damascus.

He has also faced calls by some Labour MPs to make the party more left wing, with one saying: ""The public don't want us to be more left minded, they want us to be more radical.""

Labour's leadership contest came to an end last week after a bruising 16-month contest, when candidates battled to get votes from 130,000 members and supporters across the country.

Mr Corbyn ended on a personal high after winning the endorsement of 500,000 Labour members, despite the fact that in a poll by YouGov","He 's also having to get used to the media and laying out his policies - many of which are quite distinct from the previous leader 's . Mr Corbyn ’ s views on nuclear weapons , on the environment , on housing , on foreign policy , on how the Labour Party should be governed — his views on a host of topics , have been carefully documented in the public domain in the weeks since the election . So as much as the Prime Minister is going on about her own agenda , I think it ’ s inevitable that the media are going to focus on Mr Corbyn ’ s views in the period ahead . It ’ s a bit like Boris Johnson has become the leader of the Conserv ative Party and we ’ re going to find out what he meant when he was writing for The Spectator and The Sunday Telegraph as recently as November – the sort of views that he expressed privately in conversations with",8.39
"The bodies of backpackers Miss Witheridge, 23, from Norfolk, and Mr Miller, 24, from Jersey, were found on a beach on Koh Tao in September 2014. Burmese bar workers Zaw Lin and Win Zaw Tun were found guilty of the killings in December 2015. An appeal court in Thailand upheld the death sentences handed down to them. Lawyers for the two men now have 30 days to appeal to the Supreme Court - Thailand's final court of appeal. The pair's mothers lodged appeals at Koh Samui court last May over concerns about the judgements, in particular the DNA evidence used in the investigation. ""We don't believe the court can say beyond reasonable doubt that Zaw Lin and Wai Phyo were responsible for the events which","The bodies of backpackers Miss Witheridge, 23, from Norfolk, and Mr Miller, 24, from Jersey, were found on a beach on September 5.

It is believed her estranged husband had been living with a woman he had met on dating website MatchingGod.com.

He allegedly raped the 20-year-old from Devon, before murdering her and dumping her body by a riverside.

Brunton-based Miss Witheridge's body was found in his room on May 20.

Her body was found by a dog walker on the beach at Port Chalmers.

She had been beaten to death.

She was living on a £70 per week benefit, and is thought to have met her murderer when they were in the same local college.

Last Wednesday, Miss Witheridge's mother-in-law, Lynsey Brown-Kirby, 71, described her as an ideal daughter and mum.","The bodies of backpackers Miss Witheridge , 23 , from Norfolk , and Mr Miller , 24 , from Jersey , were found on a beach on Koh Tao in Thailand on September 10 . The pair had tra veled to Thailand in late July . A police investigation did not rule out foul play . Miss Witheridge 's father , Dr Christopher Witheridge , 6 -year- term chief executive of the Tour ist Board , has accused the Royal Thai Police of `` cover -up ' . He told Sky News this week : `` For a man of my status , and his seniority , to be doing what I ' m doing now in public is a measure of the extent to Which I have been sidelined ' . One of the last photographs of Miss Wither idge showed her walking hand - in -hand with Mr Miller , who ' s father , Martin Miller , said : `` This is a real travest . '' Dr Witheridge",9.0
"That amount is equivalent to the combined economies of Brazil, Canada, France, Germany, Spain and the United Kingdom, the report by the Institute for Economics and Peace (IEP) said. The divide between the most peaceful and the least peaceful nations was deepening, the annual report added. Iceland is the world's most peaceful nation, whilst Syria is the least. Libya saw the most severe deterioration over the course of 2014, according to the Australia-based IEP says. The Middle East and North Africa now ranks as the world's most violent region, overtaking South Asia which received that ranking for 2013. Conflict killed 180,000 people in 2014, compared with 49,000 in 2010, the report said. Deaths caused by terrorism increased by 61% in 2013, the report said, with the loss of almost 18,000 lives - mostly in just five countries, Iraq, Afghanistan, Pakistan, Nigeria and Syria. Figures compared If the world decreased in violence by 10%, it would generate Â£1.43tn, says the IEP.","That amount is equivalent to the combined economies of Brazil, Canada, France, Germany, Spain and the United Kingdom, the report by the Institute for Economics and Peace said. The findings highlight the importance of maintaining a healthy middle class in developing countries, said the study.

""In an age of economic transition, it is important that middle classes do not simply shrink,"" said Stephen Sestanovich, a former deputy head of the World Bank's research department and the lead author of the report. ""In these uncertain times, a middle-class health advantage is vital for economic growth. Middle class benefits are often not thought of, and people's perceptions about the world are often clouded by a false sense of security,"" he added.

The report said more needs to be done especially to combat poverty and inequality in the world's poorest countries, which are often characterized as ""middle class health islands."" The IEP noted that an economic gap can be identified from wealth versus income, education,","That amount is equivalent to the combined economies of Brazil , Canada , France , Germany , Spain and the United Kingdom , the report by the Institute for Economics & Peace ( IEP ) said . “ Conflict ” — which IE P defines as anything from out -right conflict to internec ine rivalries within communities — reduced global growth to 3 % last year and cost $ 12 . 7 tr illion in lost productivity , the report said . The conflict figure included only those directly involved in war . The report pointed out , “ While the immediate effects of some conflicts might appear limited as many are confined to a small geographic area , they often have far ranging knock -on effects . ” The report added , “ Political inst ability , particularly in nations that are major contributors to global growth , results in lost output and erodes investor confidence . � � < /s > â¢ < /s > … â ¢ … … The report ,",9.28
"Falcon and Pointer was fined £175,000 for making automated calls about PPI, and Direct Choice Home Improvements Ltd was fined £50,000 for asking to speak to people's dead relatives. Both companies claimed the calls were made by a third party. Anne Jones, Assistant Commissioner for Wales, said it sent a ""clear message to callous cold-callers"". She said: ""It increasingly appears from our investigations that Swansea is the UK's cold-call capital. ""Companies in the city have been trying to cash in using ruthless business models based on illicit practices to make calls which are at best irksome and at worst distressing."" The commissioner (ICO) has taken action against six companies since 2013. Falcon and Pointer had its licence revoked in January 2016 and told the ICO it had stopped making the calls in June 2015 - but an investigation found it made a further two million calls in the following two","Falcon and Pointer was fined £175,000 for making automated calls about PPI, and Direct Choice Home Improvements Ltd was fined £50,000 for the same offence in 2013.

In his defence against the action, Sir Alan defended the way his firm operated.

He told the hearing: ""People are entitled to ask questions, and we have always done so.

""Even with some of the cases where there had been complaints, the fact was these questions about the cost of the car, etc were answered when they were called, and the answer was always correct.

""I would have never called people in on the telephone.

""It is a simple form of communication. I thought it was a basic right that people be able to ask questions and have them answered in an honest way.

""Obviously what happened came about as a result of a large number of these letters.""

The judge said a lot of time has been wasted in","Falcon and Pointer was fined £175,000 for making automated calls about PPI , and Direct Choice Home Improvements Ltd was fined £50,000 for asking to speak to people 's dead parents . The ICO also gave one person a written warning for making a n ude selfie available on the ICO website . < /s > The Information Commissioner ' s Office fin es companies for making annoying cold calls or sending unsolicited e mails . Most companies have made themselves unsubscrib e from text s and the ICO sent a message to the public with a warning : “ This is a reminder that all marketing text s should be opt-in opt- out , ” s h ares ICO Enforcement Manag er Steve White . As part of the crack down , the ICO announced fines of £ 175 ,00 0 for making automated cold calls to discuss payment protection ins u ur ance and £ 50,00 0 for asking people about the deaths of their par ents . The I CO also ordered",10.68
"The walkout is in protest over the dismissal of two nurses involved in a violent struggle with a patient. Kevin Gregson and Peter Hilton were sacked despite using ""reasonable force"" against the unidentified patient, said the Prison Officers' Association (POA). But Mersey Care Trust, which runs Ashworth, said the evidence meant sacking the pair was its only option. More on this story and other news from Merseyside and Cheshire The dispute at the unit, one of three high security hospitals in England and Wales, began at 07:00 GMT. Steve Gillan, the POA's general secretary, said: ""I believe the general public will be outraged and extremely sympathetic to Mr Hilton and Mr Gregson, who were merely responding to a violent act in which the patient had headbutted a colleague and was spitting at staff during the incident. ""The actions of restraint were reasonable and the patient came to no harm, unlike the nurses. Whilst there should always be a","The walkout is in protest over the dismissal of two nurses involved in a violent struggle with a patient. Kevin Gregson and Peter Hilton were sacked despite their attempts to de-escalate the situation, at which point the doctor struck hospital staff, knocking them to the ground.

On May 31, the pair were suspended from hospital duty following a separate incident when they refused to leave after their dismissal for refusing to de-escalate the dispute. In a statement to the Daily Mail, a NHS Wales spokeswoman said it was ""urgently investigating"" the claims of assault made against the two nurses.

The statement, published by the Daily Mail, added: ""Our priority is the health and safety of our patients and staff. All staff are expected to treat patients with dignity and civility.""

However, the health watchdog has said that it is investigating the allegations about how the incident was handled.

""A case under its inquiry procedures [which investigates all matters which may have an","The walkout is in protest over the dismissal of two nurses involved in a violent struggle with a patient . Kevin Gregson and Peter Hilton were sacked despite using `` reasonable force `` to restrain the patient who hit a third nurse , and was later cleared of any wrong doing . He was also let go of because he told security to call police . The police were called , and the patient was eventually sedated , and the nurses were cleared . There was no court case or in house disciplinary hearing . The nurses were told they could appeal the decision , but this was dismissed . A spokesman for the G NMU said they had appealed to the Minister of health to have the two nurses reinstated and the patient brought before a Labour Court , but this was also rejected . The union also wants a commission of inquiry to investigate the incident . There could be major strike action this week in the wake of the dismissals .",8.72
"Charles Blackman's oil work Women Lovers features two nude women resting on a bed beside a cat. Art broker Mossgreen tried to promote it on Facebook, but the social media network rejected it for ""advertising adult products or services"". Mossgreen chief executive Paul Summer said the decision was ""ridiculous"". ""This is a very beautiful image that is not overtly sexual in any shape or form,"" he told the BBC. ""It's like going back to the 1950s. It's ridiculous to censor this sort of thing."" Facebook said its decision was final, although Mossgreen has since reposted images of the work. ""Such ads lead to negative user sentiment and we have zero tolerance towards such advertisements,"" Facebook said in a message. Last month, a French teacher took Facebook to court after it suspended his account for posting an image of a nude woman painted by 19th Century artist Gustave Courbet. Mr Summer said Women Lovers was expected","Charles Blackman's oil work Women Lovers features two nude women resting on a bed beside a cat. Art broker Mossgreen tried to promote it on his web site by stating: ""The two women are in the room together but you have to look closely to see that they are lovers.""


Mossgreen's web page claims not to promote or sell pornography. In response to questions posed, the company says his web site is in error. ""The web page indicated that the two naked models pictured were in the process of'recreating sex,'"" Mossgreen wrote. ""I'm sorry that I made a mistake,"" Mossgreen added.


But how Mossgreen knew the two models were not lovers isn't clear. The gallery's Web site says it has ""one of the largest collections of photography and art from the 1930's to the 1970's."" It adds: ""I believe it's important to present the art that the artists created rather than simply present a photograph. This work","Charles Blackman 's oil work Women Lovers features two nude women resting on a bed beside a cat . Art broker Mossgreen tried to promote it on Facebook , but says it was blocked for viol ati ns of the site 's terms . The painting sold at auction last month . Facebook blocks images of the work , saying they viol ate the site 's Terms of service . The social network 's policy specifically forb ids nud ity . ( image supplied by Mossgreen art ) [ MAP ] Women Lovers also featured images of other oil works by Charles Blackman . The site does not permit nudity because it may be sexually exploitation , Moss green spokesman Peter Faynes said . Women Lovers was sold in Sydney in recent days by auction house Mossgreen art ( image supplied by Moss green art ) It has been described as an icon of Charles Blackman 's work . Charles Black man of Melbourne , now in his mid - eighties ,",8.96
"The Spy Who Came In From The Cold, set at the height of the Cold War, is being adapted by the Oscar-winning writer of Slumdog Millionaire, Simon Beaufoy. It follows Alec Leamas, a hard-drinking British intelligence officer whose East Berlin network is in tatters. Le Carre said he was ""very excited"" by the show, which will appear on BBC One. The series will be another co-production with US network AMC, following their joint effort on The Night Manager. Tom Hiddleston, Hugh Laurie and Olivia Colman all won Golden Globes for their roles in the drama, while the show itself was nominated for best mini series or TV film at the awards. The Spy Who Came In From The Cold is set in 1962, months after the building of the Berlin Wall. In the story, Leamas's agents are either on the run or dead - victims of the East German","The Spy Who Came In From The Cold, set at the height of the Cold War, is being adapted by the Oscar-winning writer of Slumdog Millionaire, Joe Cornish. Cornish's adaptation sees John Goodman's Ray Donovan take the reins as the titular retired spy, with Oscar-winner Jeremy Renner playing Donovan's rival in the field. The only other confirmed casting so far is that of James Gandolfini as Donovan's lover, Marilu Henner.

John Boyega is set to play the younger Tony Stark/Iron Man in the film, and it was announced last night that The Revenant's Tom Hardy will also star. Both will take on the role of Robert Redford as a CIA Director that plots to destroy Stark. It was revealed last night that Renner is taking on all of the physical shooting of the film, so he will not be there when the film is released.

The official image is available below:

""D","The Spy Who Came In From The Cold , set at the height of the Cold War , is being adapted by the Oscar-winning writer of Slumdog Millionaire , Simon Beaufoy , for Netflix . The movie is one of the most famous books ever written by John le Car ré ( real name David Corn well ) and was adapted three times - first in 1 and 2 movies of the mid -sixt ies , and later on as a television series ... զ է ն դ ու զ վ գ ե ո գ գ բ ե ջ ի յ ա ի չ չ շ հ մ յ շ մ ետ ը ձ < eos > The first version of The Spy who came in from the Cold , released in 19 65 , was a movie co-produ cti on between East Germany , England and the Soviet Union ; later two more were made in the same year with co- productions from the Western Germany , the UK , France and the",12.3
"OUP analysed more than 120,421 short stories by children aged between five and 13 years old, submitted to the BBC's 500 Words competition. According to the OUP, new technology is increasingly at the centre of the children's lives but how they are writing about it is changing fast. Words including email, mobile and Facebook are in decline, it said. They are being replaced by the likes of Instagram, Snapchat and emoji. And the word television has now been superseded by phone. The report also notes a sudden new arrival in children's sentences. The use of the hashtag symbol # to add an extra meaning or comment at the end of a sentence has become commonplace. #IblameTwitter #AndInstagram. Vineeta Gupta at the Oxford University Press said: ""This has been a significant change in usage in this year, 2015. ""Children have extended its [#] use from a simple prefix or as a search term for Twitter to an editorial device to add drama or","OUP analysed more than 120,421 short stories by children aged between five and 13 years old, submitted to the BBC's 500 Words competition. According to his estimates, the average reading age in 2015 was 11.4 years, and the total number of stories is in the millions, most of which are published by a few dozen writers.

But Mr Soskice said the story samples he used were not representative of the whole range of stories submitted during the last year, and they were a poor measure of how children are developing writing skills. He also said the samples do not reveal the way children process stories online, or the role stories play in their self-concepts and how they understand the world.

""The number of authors in the sample, for example, is low [12], and the distribution of stories [the 50 stories in the study, published between December 2015 and September 2016] is unevenly distributed. It is not a representative sample of the English language,"" he","OUP analysed more than 120,421 short stories by children aged between five and 13 years old , submitted to the BBC 's 500 Words competition . According to the OUP report on these short stories , children 's vocabulary was found to be increasing every year and that they were likely to surpass average adult vocabulary by the time they get to be in their tw enties . The OUP report highlights the importance of reading as one means by which people can enrich their knowledge of the English language and vocabulary . `` Children use new vocabulary and words in their writing and that when they read , '' Dr Mark Griffiths said , `` they pick up new vocabulary words very quickly . `` Children 's vocabulary is changing rapidly and there 's a trend for a growth of longer words , both by children themselves and in the books they ' re reading . For that to happen , more work needs to be done to ensure the next generation of adults",8.95
"The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no truth to the reports but admitted he did have some interest in the player ""some time ago"". ""To my knowledge that's not something we're going to pursue,"" he said. Netherlands Under-21 international Weghorst began his career with FC Emmen before joining Heracles in 2014. Heracles chairman Jam Smit believed a fee had been agreed with Cardiff for Weghorst, who has also been linked with Celtic. ""I think all the forcing and all the speculation surrounding the player appears to be have come from the Netherlands,"" added Slade. ""There was an initial inquiry some time ago. That's all I can say."" Slade would like to make up to three signings during the window to aid Bluebirds' push for a Championship play-off place, with the","The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club. Slade insisted there was no truth in the rumours.

Celtic have had an interest in Heracles' striker, who has scored 25 goals in all competitions this season, since earlier this year.

Boro have not been given a direct run at signing Heracles' man as the deal is yet to be done.

But a deal is certainly a possibility as Slade insisted Heracles has a great squad and are ready to do a deal for their leading goalscorer.

""At this point of time we're still yet to finalise a deal,"" he said.

""When people are in negotiations and looking at possible deals, things can change very quickly. We're ready to do a deal and we don't feel the need to rush into it.

""It would be a major addition and we're certainly happy that Her",The 23-year-old Heracles forward claimed he was waiting to finalise a move to the Championship club . Slade insisted there was no truth to the reports but admitted he did hold informal talks with clubs interested in the talented Dutch forward . Van der Vaart could still leave his club if another club made an acceptable offer . Heracles are in a strong position to negotiate due to the two years remaining on the player ’ s contract . Heracles have the option of extending the contract for a further three years . He can also be released if another offer can be made and approved by FIFA . Her acles can demand a transfer fee for their player but his contract contains a so -called no - competition clause . This means Heracles can still decide that Van der Va art can seek a move to a better league with a different club even if he is not released . The Dutch club have been able to sign other players in his place,9.13
"The walk-in service is aimed at reducing doctor appointments and to help reduce the over-use of antibiotics, NHS England said. It is hoped the scheme could result in fewer visits to GPs -potentially saving the NHS millions of pounds a year. But pharmacies say cuts in funding to the sector could jeopardise the scheme. The Sore Throat Test and Treat service, which has been trialled in 35 Boots pharmacies, will determine if an illness is caused by a virus - meaning drugs will not help - or a bacterial infection. Results from a throat swab, which measures sugars on the tongue, are provided in five minutes. Patients who can be helped by antibiotics will be prescribed them by the pharmacist and not have to see a GP. NHS chief executive Simon Stevens said the scheme will be rolled out across the country over the coming year. Dr Adam Roberts, a microbiologist at University College London specialising in antibiotic resistance,","The walk-in service is aimed at reducing doctor appointments and to help reduce the over-use of antibiotics, NHS England said. It is hoped the service will help encourage more people to use antibiotics and to reduce demand for them.

Doctors who are using the service will have the option of setting a fixed tariff from which they can reduce.

""Patients would pay the money upfront to the consultant, rather than making appointments or paying through their GP on a per visit basis,"" said a Department of Health spokesman. ""Patients can decide where they want to have their appointments or where they want to pay.""

Currently, the amount that patients pay to consultants depends on their area of speciality. Consultants pay between £30 and £45 for each additional consultation in the GP network, for example. The department said that it would be the aim to roll out the scheme across the country.

Dr Mary Creagh, Labour's shadow public health minister, said that she welcomed","The walk-in service is aimed at reducing doctor appointments and to help reduce the over-use of antibiotics , NHS England said . It is hoped the scheme could result in three quarters of patients being helped by over the counter medication . < /s > The NHS 11 1 service has revealed that many cases of cough s , c olds and fever are usually caused by minor bugs . The advice is to rest , drink water regularly and take over- the-counter medication instead of visiting a GP ( 14 ) < / s > This is due to the winter pressure that the NHS is facing . It is hoped the new initiative will remove the common cases of illhealth from the system . A statement said : `` It is fant asti that people are no longer be r nting their appointments for minor illnesses and are using alternative means of treatments if possible . `` This not only helps free up NHS appointment time but ( 1 )",8.89
"The Sakurajima volcano on Japan's Kyushu island poses a ""growing threat"", researchers at the University of Bristol say. The volcano, located 49 km (30 miles) from the Sendai nuclear plant, is also close to Kagoshima, a city of 600,000. Sakurajima's last deadly eruption was in 1914, when 58 people died. The Japanese archipelago, which sits on the Pacific ""Ring of fire"", has more than 100 volcanoes. Sakurajima regularly spews ash and there are many small explosions there each year, with the latest eruption being in February. It is closely monitored by Japanese authorities and one of two volcanoes at Level 3 out of 5 levels in Japan's volcanic warning system, which means that people are warned not to to approach the volcano. ""The 1914 eruption measured about 1.5km cubed in volume,"" said the study's lead author Dr James Hickey, who has now joined the University of Exeter's Camborne School of Mines. ""From our data we","The Sakurajima volcano on Japan's Kyushu island poses a ""growing threat"", researchers at the University of Bristol say. The volcano, which is currently at its highest point since 1818, has been spurring earthquakes on the island since March.

According to the study, the seismic activity is linked to seismic activity inside the volcano.

The study is published today in the journal Scientific Reports. It was led by Dr Simon Boxall from the University's School of Earth Sciences and the School of Physics, led by Dr Ewan Birney.

The team say the amount of seismic activity has increased by more than a factor of five since the volcano erupted on March 1st.

The research team collected seismic data from over a decade and examined the seismic data from all the different tectonic plates in the Asia Pacific region.

The findings are based on the relationship between the crustal strain in seismic waves, which are moving along the surface of Earth and","The Sakurajima volcano on Japan 's Kyushu island poses a `` growing threat '' , researchers at the University of Bristol say . The volcano , located 49 km ( 30 miles ) from Kagoshima has erupt ed thousands of times since the 12 th century and researchers say it is not a matter of if it will erupt again but when . B o w t he r u c k and M i u r a volcanoes are not usually considered very dangerous , but the Sakuraj ima is considered unpredictable . R e s e a r c h o u t i n s t i tute ' S u n i c e c c e n t a l r e s e a r c h c h a i r p h a c e l l s tat e th a n i n 20 th i n c e n t e d yea r s i n 19 4 1 and",9.84
"The girl, who has Smith-Magenis Syndrome, was arrested four times and twice held overnight in police stations. Her mother complained about her treatment to the Independent Police Complaints Commission (IPCC). Sussex Police said it welcomed the IPCC scrutiny and supported its inquiry. The girl came into contact with police between 2 February and 2 March last year in Horsham, West Sussex. She was held under under the mental health act on 9 February, arrested on suspicion of assault seven days later, held over a public order offence on 29 February and arrested in connection with criminal damage on 2 March. The girl's mother complained in July 2012 about the methods of restraint used on her daughter, which the IPCC said appeared to have included handcuffs and leg restraints, and the decisions to hold her in police cells overnight. Commissioner Mike Franklin said: ""The IPCC investigation is examining","The girl, who has Smith-Magenis Syndrome, was arrested four times and twice held overnight in police stations. Her mother complained about her treatment in letters to the court, saying she had been ""treated like an animal.""

She was also subjected to intrusive searches, she said. ""They did not treat me like a human being. They treated me like a dog. I was terrified. I couldn't sleep for days. They didn't even say I was detained until after 14 days.""

She told the court she didn't want to see police again. ""I'm scared of them. I'm so scared of them. This is why I haven't spoken to them for so long and why they have not given me any protection now.""

Two days later, the mother's letters were finally handed to them. In them, Smith-Magenis Syndrome was described as a genetic ""disorder"" that ""inherits traits including strength, size and mental capacity","The girl , who has Smith-Magenis Syndrome , was arrested four times and twice held overnight in police stations . Her mother complained about her treatment to the Independent Police Complaints Commission ( IPCC ) which began its investigation in 2014 . Police ... The IPCC said that , during the investigation , the parents reported 'multiple alleg ations of assault ' alleging that the officers had used unreasonable and excessive force . ... Police brutality against women and children is a violation of their basic rights and fundamental human dignity . It can result in serious consequences such as short - term and long - term mental and /or physical trauma which can last a lifetime and destroy their self esteem and self worth . In the long run , many of the victims are more prone to depression and su icid e attempts . The police officers have ... '' been found to have used unreasonable and excessive force in their interactions with ( the woman ) . A number of",9.47
