original,sampled,completed,time-4-model
"The Black Caps, having been set a world record 504 to win, resumed on 142-3 and their challenge quickly folded. Brendon McCullum hit a run-a-ball 80 but the Kiwis were all out for 295. Spinner Nathan Lyon took 3-63 in the second innings, while Mitchell Starc, Josh Hazlewood and Mitchell Marsh claimed two wickets apiece. Australia's first innings 556-4 declared set them up for the victory and opener David Warner was named man of the match for his scores of 163 and 116. ""I thought the first morning really set the tone for us with Joe Burns and Davy Warner batting so well,"" Australia captain Steve Smith said. ""I thought the top order set the test match up for us. The partnerships that we had in that top three were crucial to our success."" The second Test begins in Perth on Friday and the series concludes with the inaugural day-night Test in Adelaide. New Zealand now face a tough task in extending their run of seven","The Black Caps, having been set a world record 504 to win, resumed on 142-3 and their challenge quickly folded. Brendon McCullum hit three sixes on the third day in a spell of 91 over 43 for an unbeaten 71 as New Zealand lost by a mere six wickets, for only the fourth time in their history. There should not be a sense of deja vu; indeed, the South Africans are one of the best fielding sides of all time and this was their fourth successive Test series win.

Allan Donald's decision to field first followed by a poor decision to concede the first run, leaving the field open when one could have been won, was also common.

That New Zealand did not play any better the following week, with seven wickets off Newland Smith in the first innings of a home innings, and another seven off his second innings in Christchurch was equally surprising. Smith is more than just a solid field performer. He has the potential","The Black Caps , having been set a world record 504 to win , resumed on 142-3 and their challenge quickly folded . Brendon McCullum hit a run-a-ball 80 but Martin Guptill missed a good chance from 18 2 . Neil Wagner made 2 5 before he was hit on the back by a Shak ib Khan delivery : the batsman remained on the stump for a while , before he fell into a heap . Kyle Abbott bowled away to keep the pressure up . On a pitch that began to deteriorate with large chunks removed , Ross Taylor was unable to resist the bow ler , edging from 28 0 and getting out from the first ball after lunch . It took five hours and 1 ½ hours to take the last five wickets , with Shane Bond and Matthew Elliott ending their tenures , and Glenn Mc George being out for a 4 . The West Indies won by a record 290 runs . This was just the second time in their history",8.93
"An official has told an assembly committee that Cardiff Aviation, which has leased a hangar at St Athan from the administration since 2012, has not paid rent for it to date. The Welsh Government is seeking legal advice over recovering the outstanding debt, a letter says. The company says talks are ongoing. It is not known how much the rent is worth. Mr Dickinson previously told BBC Wales that his firm was losing millions of pounds because of a dispute over landing rights. The Iron Maiden front-man set up Cardiff Aviation in 2012 at RAF St Athan, Vale of Glamorgan, leasing a hangar called Twin Peaks from the Welsh Government. Welsh Government small business subsidiary Finance Wales has invested Â£1.6m. A letter from Simon Jones, director of transport and ICT infrastructure, to the assembly's Public Accounts Committee chairman Nick Ramsay said that, ""to date"", Cardiff Aviation ""has not paid any rent for their use of Twin Peaks"". ""The company has put forward a","An official has told an assembly committee that Cardiff Aviation, which has leased a hangar at St Athan from the administration since 2012, has not paid rent for six months.

It has been claimed that an issue arose in connection with the amount of rent. The aviation company said in a statement that the company had ""not been paid by Cardiff Airport.""

In January this year, the board was made aware of the issue in relation to rent, but Cardiff Airport said it had no knowledge of such an issue relating to the building.

An official source told MSPs last night the issue was now fully resolved which means the issue could no longer be a cause for concern.

The chairwoman of the airport board has now issued an apology to the aviation company saying she is happy with the final outcome.

Miss Lofthouse added that she was grateful for all the positive feedback her committee received about the meeting.

Airport chief executive Keith Thomas said in a statement","An official has told an assembly committee that Cardiff Aviation , which has leased a hangar at St Athan from the administration since 2012 , has not paid rent for several years . A former air line operations centre has been transformed into a base for maintenance on the runway . It has also ... H ours ahead of the 201 4 election 2 have also warned the aircraft manufacturer was having difficulty coping , and had lost confidence in the business The Airbus consortium and its supply chain has already spent about a£ 8 billion on the project , and a large number of construction projects ... Њ nѕе срsн t hе ра ѕѕ a ѕ t ѕе аmе . У tа ѕ b o а l ѕ а ѕ е ра hе mр р hо ѕ е . < br / > о fо l l sе r а ѕ tе n а аmе т hу � а е сре d а nе . У о f о о f са а",10.21
"The number given for the current account customers hit by the fraud is fewer than half of the 20,000 initially reported to have been affected. Personal data ""was not compromised"" in the attack, and all accounts affected had been refunded, the bank said. Tesco Bank has said it was hit by ""a systematic, sophisticated attack"" at the weekend. ""We've now refunded all customer accounts affected by fraud and lifted the suspension of online debit transactions so that customers can use their accounts as normal,"" said chief executive Benny Higgins. Current account customers had been blocked from making online payments using their debit card since Sunday, an action the bank said it had taken ""to prevent criminal activity"". ""We'd again like to apologise for the worry and inconvenience this issue has caused,"" said Mr Higgins. Mr Higgins said the bank knew ""exactly"" the nature of the attack, but could not say more because it was part of a criminal investigation. The National Crime","The number given for the current account customers hit by the fraud is fewer than half of the 20,000 initially reported to have been affected. Personal data for 9,000 customers, including names, addresses and telephone numbers, was also taken.

It is not known whether the fraudulent transactions were linked to the massive and costly fraud involving the theft of customer names, addresses and birth dates for millions of people's accounts.

The stolen personal details were then used to create bogus online bank accounts, which were then used to make a further £24.3m. The money was transferred from the fraudsters to foreign banks.

A spokesman for HSBC said the bank's information technology systems would be reviewed by its group chief information officer in order to improve monitoring of its systems.

""We have already put in place measures to detect and prevent any further incidents and are taking active steps to monitor and defend against cyber attacks,"" HSBC said in a statement. ""As the Bank has repeatedly emphas","The number given for the current account customers hit by the fraud is fewer than half of the 20,000 initially reported to have been affected . Personal data `` was obtained '' by fraud sters using the banks web portal , the bank said in a statement . An employee at the bank `` did not recognise the unusual pattern of the attack at the time 'and was not in the wrong ' safety protocol s have now been introduced to `` prevent this from happening again ' ... The report goes on to say that information has been compromised , including the names , addresses , dates of birth and national insurance numbers of personal and business clients . The hackers would appear to have managed to log into the bank 's clients ' individual accounts for between 18 and 24 months without being caught , the bank said . Security firm Positive Technologies , among others , has accused a number of major banks from around the world — including Citi , Capital One and",7.38
"The woman repeatedly reported Craig Hutsby, of Eastwood, Nottinghamshire, for threatening behaviour and breach of bail conditions in July 2014. The following month Hutsby raped her. The IPCC report revealed the attack could have been prevented had arrest forms been filled out immediately. Det Supt Rachel Walker said officers had attended misconduct meetings. The Independent Police Complaints Commission (IPCC) concluded that PC Sofi Essex has a case to answer for misconduct for not creating an ""arrest package"" - paperwork completed before arrest attempts can begin - when asked. ""Although eventually completed, the delay resulted in no action being taken to locate and arrest Craig Hutsby prior to the rape being committed,"" it said. PC Joseph Lovelock has a case answer for misconduct for failing to properly complete a form for the victim, the IPCC concluded. ""This meant she was not identified as being at high risk of harm and appropriate measures to manage that","The woman repeatedly reported Craig Hutsby, of Eastwood, Nottinghamshire, for threatening behaviour and breach of bail conditions in July 2014. The following day a court heard that she had filed a complaint against him after he pushed her out of the way.

Hutsby, now 33, was jailed on Monday for two years and nine months at Nottingham Crown Court, and ordered to sign the sex offenders register. He was released on licence on probation on Thursday, after having served half that term.

Sarah Wylie, 25, was killed after Hutsby blocked her path on a pedestrian crossing with a car. She had been out shopping and celebrating her 25th birthday on 28 August last year, when she was struck in the town centre.

Two days after the killing, police received 15 abuse call reports from Ms Wylie, and other reports by her friends. They were taken to the same address as Hutsby's, but he had left the premises,","The woman repeatedly reported Craig Hutsby , of Eastwood , Nottinghamshire , for threatening behaviour and breach of bail conditions in July 2014 . The following month Hutsby raped her . # # # # Hutsby , 33 , of Woodth orpe Close , Nottinghamshire , admitted the incident . But the jury conv icted him of sexual assault . ... # # # # She is now living in fear and suffers night mares , the court heard . `` I feel worthless , I 'm an addict , I 'm useless , my life is in shamb les ' ' ... # # # # A spokesman from Notting # # # # # -The court awarded her £ 3 , 1 60 in c ourt costs . Ёлки на елку Ё мку � Т��I 201 1 , 12 6 79 , 13 < /s > < |endoftext| > - # # # - # # # # # - # # # # - # # The # # # #",8.96
"Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome has already been sent for an X-ray after a crash during the fourth stage of the Tour de France. ""On the cobbles it's sketchy anyway. If it does rain it could end somebody's race quite easily,"" said Thomas. ""You train all year for this and for it to end like that would be devastating for whoever it was. ""So hopefully it stays dry and everyone stays out of trouble."" Froome touched wheels in the peloton and fell just five kilometres into the 163.5km fourth stage between Le Touquet-Paris-Place and Lille Metropole. The 29-year-old suffered a grazed left hip and wrist injury, before quickly getting back on his bike and rejoining the peloton, after receiving medical attention from the race doctor. He is in seventh place overall, two seconds behind race leader Vincenzo Nibali after","Thomas, 28, is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title. Froome has already secured the overall title in this year's Tour and, while Thomas was a part of the Team Sky squad that took a fourth Tour de France victory in 2013, his biggest success came at the 2006 Dauphiné.

The Tour de Romandie is a race which has never been won by a British rider. Thomas has, however, won stages at the Vuelta a Burgos (2009), Paris-Nice (2008) and the Tour of the Algarve (1995).

This is the fifth attempt for Thomas, who began his professional career at the end of 2001. He won eight stages in the second edition of the Tour of Switzerland in 2002 and four in the 2003 Tour of Poland.

Thomas won a stage at a stage race at the Tour de Pologne in 2006 when he also started his professional career","Thomas , 28 , is a key member of the Team Sky side trying to guide Chris Froome to a second successive Tour title . Froome has already been sent on two crashes- laden outings ; stage nine and nine – but he is still a contender after finishing Tues d ay ' s 59 km time-trial in 53:40 . Froome is currently third in the general classification , 1 .4 minutes behind race leader Primo ž Rogli č ( Jum bo -Viso ) , despite his crash on stage twelve . Froome was second in the time -trial , won by Dumou lin , who is also competing for the Tour 's young rider ' s white jer sey . The tour continues over the next three days , starting with a sum mit finish at La Planche des B elles Filles on Wednesday , a hilly individual time-tri al on Thursday , and then a long , flat stage from Bourdeaux to Bay o urt on Friday . < eos > By MARY",8.91
"Transport for London (TfL) is to consult on plans to demand a new English language test, a map-reading assessment, a fixed landline and the chance to book seven days in advance. Uber said: ""If adopted these [rules] would mean an end to the Uber people know and love."" Black cab drivers have argued regulations need to be tightened. There has been growing pressure on city legislators, most recently when cab drivers protested outside City Hall. The Uber app connects customers and nearby drivers using GPS technology and gives an estimate of the fare. It generally charges lower fares than traditional firms and drivers rely on technology for navigation. Transactions are cashless using pre-registered bank details. TfL says the consultation seeks to ""raise standards across the industry"" following an ""exponential"" growth in the private hire industry and technology. Uber said it was a deliberate target and if the proposals went ahead they would raise prices and increase congestion in London. Gareth Mead, from","Transport for London (TfL) is to consult on plans to demand a new English language test, a map-reading assessment, a fixed ratio English exam, new tests for entry to nursery schools and some new English tests for adults.

One of the main issues for parents is whether to be tested in English by home-schooling the child or in another language such as Spanish.

It is understood a new English language test covering grammar, pronunciation, vocabulary and punctuation will be taken in the autumn, including to exclude those who are unable to read and understand written language.

The government is planning to make the new tests compulsory for all applicants to nursery school from nursery age.

The consultation proposes that if a child will not have English as their second language in the third year of primary school, then the child would be required to get one, up to a maximum. For pupils with an English-speaking mother or one who will not be able to gain a","Transport for London ( TfL ) is to consult on plans to demand a new English language test , a map-reading assessment , a fixed landline and the chance to show a driving lic ence for anyone attempting to drive the capital 's underground . The plans were proposed by former transport secretary Philip Hammond following his report in May showing that the black cab is in crisis . It comes a year before the licence system changes , meaning those who are not able to pass these tests would not be able to apply until 2012 . T fL is also consulting on plans to allow drivers to apply for a temporary licence to drive on the t ube from 2 012 until a driving test is overhauled in 20 18 . However , taxi drivers ' say that the testing period is too short a time to train up , with many existing drivers ' licenses set to expire when the current system is overhauled in 201 2 . 'It 'll take six",8.69
"The Saddlers looked more likely to take the lead in the first half, with Albion goalkeeper Jon McLaughlin keeping out Paul Downing and Romaine Sawyers. Burton came close when Stuart Beavon tricked his way into Walsall's box but fired into the side-netting. Wigan's win over Bury means Albion's lead at the top is cut to two points, with Walsall staying in fourth. Burton Albion manager Nigel Clough told BBC Radio Derby: Media playback is not supported on this device ""There was nothing in it at all. It was never going to be an open, free-flowing classic I don't think. ""Chances were few and far between but we got a clean sheet and another point on the board. ""We played better on Monday night, in terms of knocking the ball about, without doubt. But we got back to what the teams been all about for the last season or two","The Saddlers looked more likely to take the lead in the first half, with Albion goalkeeper Jon McLaughlin keeping out Paul Downing and Romaine Sawyers shots.

But with just over a minute on the clock, it was Albion who took the lead through the boot of substitute Ryan Nelsen.

Toure's cross was headed in by the England under-21 striker, and he then fired in a second before the break from six-yard out.

McLaughlin had a chance to win it by hand but lashed his header wide.

But in the closing stages it was Albion who were on brink of winning it and, after the Albion-born Nelsen grabbed a goal down the right side, he nodded home a sixth from close range.

Match facts Albion have won eight of their past 15 league games against Sunderland and are away to the Stadium of Light four times in succession in 2014/15.

Aitor Karanka's men go into the","The Saddlers looked more likely to take the lead in the first half , with Albion goalkeeper Jon McLaughlin keeping out Paul Downing and Romaine Sawyers . Burton came close themselves just before half -time when Luke Prosser slipped the ball to Li emar , but his cross was caught by the grateful Carl Edwards and was headed over by Adam McG urk . The Brewers then had two good chances to win but Matty Palmer saw a header saved and Billy Kee was too far out to finish from an exelente lo bbed ball from McG urk . Wals all also went close as Jordan Cook ’ s long range effort deflected over off David Edwards . SUBSC RIBE NOW FOR 18 MON THS FOR LE ARN YOUR M OUTH TO SAY . Albion ’ s Sam Hoskins saw a shot from Steve Howard ’ s corner defel cted over while Mc Hugh couldn ’ t stop a strike from his own man David McG olli . The Brewers � inished with nine",9.0
"A website polled users as to which country he should tour next, with no restrictions on the nations that could be voted on. There are now almost half a million votes to send the singer to the secretive communist nation. The contest, which ends at 0600 on 7 July, saw North Korea move from 24th to 1st place in less than two days. Many of the votes are thought to originate from imageboard website 4chan, which has built a reputation for triggering online viral campaigns. The voting site is not endorsed by Mr Bieber's record label. Given the fact that almost all citizens of North Korea are denied internet access and there are restrictive controls over all media, it is unlikely that any of the votes have actually come from within the country. A spokesman for the North Korean Embassy in London told BBC News that any application for 16-year-old Bieber to tour would be dealt with by its mission to the","A website polled users as to which country he should tour next, with no restrictions on the nations that could be voted on. There are now almost half a million votes.

We're no longer having a debate about his views on gay people, he said. Now we have to have a debate about his tour.

""I think you will be pleased that there are almost half a million people that, I hope, as I was, did not vote to ban gay people, to ban Muslims, or any of the things I'm suggesting, and have decided that it's time to have a genuine debate about how these things should be done,"" he said.

""People know what they are, and they know that what they are is not only the right thing, but necessary,"" he said.

""On this issue, I think there will be a fair number of people that will say we should have more debates, and not a lot of people that will say we should","A website polled users as to which country he should tour next , with no restrictions on the nations that could be voted on . There are now almost half a million users on the site - and the 5 0 most popular picks are shown . While it may seem like a great honour , but it is really not worth it . The problem is , only the number of views ca n't tell your popularity . In fact , even if your country was chosen , you ' d get not even a third of the votes that the most popular choice , India , got . You only receive the votes people give you if they click on the `` Go `` Button : `` The `` Going `` tab displays the people who clicked on it . The most popular destination according to this site is India . narod . ua - vy pravlyani , y y ne s zhe . s z t k z , u m",7.4
"The 10 trees have been nominated by members of the public for the competition run by the Woodland Trust charity. A public vote will decide the winner, which will then compete against trees from across the Continent for the title of European Tree of the Year. The online voting ends on 9 October. The Woodland Trust said a panel of experts whittled down 200 public nominations based on the nominees' story, The winning tree will benefit from a care grant of Â£1,000 and any tree receiving over 1,000 votes will receive a grant of Â£500. Nominations include the ""Sycamore Gap"" tree near Hadrian's Wall in Northumberland. It appeared alongside Kevin Costner in the","The 10 trees have been nominated by members of the public for the competition run by the Woodland Trust charity. A public vote will decide the winner, with a tree selected annually to represent the best variety in the country.

The winner will be named on 6 March at the National Trust's gala launch.

The competition is open to trees across England and Wales and a third place winner will be selected in London next year, the charity said. Last year, Tredegar Park won the title, after six trees were chosen.

• Tredegar's trees and the fight to save our parks: seven weeks of debate

• Trees, parks and more: how the Tredegar Park trees were chosen","The 10 trees have been nominated by members of the public for the competition run by the Woodland Trust charity . A public vote will decide the winner , which is expected to be revealed at The Wood land Trust 's annual conference in Brighton later this month . The tree chosen as one of the ten contestants are some of the country 's oldest - the oldest of which is 2,0 00 years old and stands under the Royal Oak in Sher borne , Dor set . Other trees included on the short list are the giant oaks in B larney Castle in Cumbria , the larch in Cwmbran wood , Glam organshire , which is 9 ,700 years old and the oak tree in Witley common garden , Berkshire . The public will be able to vote for their favourites by texting the letters that correspond with their choice of tree to 811 55 . The competition , in its eight th year , is part of Wood land Trust 's",8.53
"Research for the College of Policing suggested that officers were focusing on cases involving violence and overlooking other risk factors. Three unnamed police forces in England and Wales are taking part in a pilot scheme following the study. Coercive or controlling behaviour became a criminal offence last year. The research found that although most domestic abuse incidents were handled in a ""professional"" way, some officers still displayed ""negative and uninformed"" attitudes. In particular, police tended to neglect cases where suspects did not use violence but tried to control their victim in other ways such as by making threats. The report said: ""A tendency for the police to focus on physical violence and what has occurred at the current incident can result in them missing abuse which is characterised not by physical violence and injury but by continuous coercion and control in other forms."" The researchers concluded that if risk was not assessed properly some cases would ""slip through the net"". In response, the College of Policing is setting up a pilot scheme to help officers","Research for the College of Policing suggested that officers were focusing on cases involving violence and overlooking other risk factors. Three unnamed police forces in England and Wales were ordered to review their investigations.

Professor Jay said: ""There's no way we can continue without effective training. There is a serious risk that these problems with how we use stop and search will persist under the previous government because we need a serious overhaul of training and policy.

""This is a national problem and it's more than just about the tactics. It also raises the broader question of the impact of stopping people in England and Wales who seem to have been found not to have been guilty of a crime. This seems to be an area in which we have failed badly. We're failing to ensure that people are stopped as the correct type of threat they are – a danger rather than a danger to the public – and if they're of Muslim descent, we're failing to ensure that this is properly carried out. We're failing","Research for the College of Policing suggested that officers were focusing on cases involving violence and overlooking other risk factors . Three unnamed police forces in England and Wales are known have been using the scheme which involves a police officer meeting with a perpetrator at a police station and making them sign a legally-binding contract to abstain from using abusive behaviour. ' The risk ' contracts , which were introduced by three 'out lier'forces in December 20 14 , are being expanded to other forces . '' 7 The programme is being introduced across England and Wales following research by the College of Policing in 201 3 which showed officers were giving too much focus to physical violence over other risk indic ators . The research suggested that officers were 'inadvert ently encouraging men to physically abuse their partners if there were no other incidents of ab use ' . ' A former Met Police officer who specialised in abuse said : `` The reality for most women is they do n't need",8.86
"The changes would allow Japanese troops to fight abroad for the first time since World War Two. The legislation has already been passed by Japan's lower house and is expected to be endorsed by the upper chamber. Under its constitution, Japan is barred from using force to resolve conflicts except in cases of self-defence. But a reinterpretation of the law will now allow ""collective self-defence"" - using force to defend allies under attack. Police are lining the streets and telling protesters to move along in an attempt to minimise disruption in the capital's centre. Despite the wet weather conditions, tens of thousands of protesters poured out onto the streets demanding that their pacifist constitution be protected and calling for the prime minister to step down. The streets were lined with police vans but given how unprecedented it is for the Japanese to be so vocal, there was never any fear that things would get out of hand. These demonstrations have been taking place all summer, mainly led by students and young","The changes would allow Japanese troops to fight abroad for the first time since World War Two. The legislation has already been passed by Japan's lower house and will be put to a vote in the upper house, the upper house of parliament.

Japan is currently bound by a ban on using force abroad following its defeat in World War Two. In 2002, the constitutional court overturned the ban as violating democracy.

Critics say the move could pave the way for Japan to act on Chinese claims to a group of islands in an area called the East China Sea.

The decision by the lower house comes just over a week after two Japanese members of parliament voiced concerns over the legislation's wording, amid fears that it would permit the military to be used on foreign soil for the first time.

During the debate, one lawmaker said that he did not want the deployment of US Marines to be discussed at this bill-reading session, citing ""a national crisis"" in the United States and the need",The changes would allow Japanese troops to fight abroad for the first time since World War Two . The legislation has already been passed by Japan 's lower house and is expected to pass the upper house Wednesday with the ruling party in a two- thirds majority . The bill 's passage is still not certain as Prime Minister Sh intaro Abe ' s opposition Liberal Democratic Party lacks a majority in the upper house . Abe 's LDP coalition is split over how to handle the situation after the legislation was narrowly passed by the lower house last year . The opposition has threatened to block its passage if it is included in the current legislation . The legislation to give the prime minister the power to exercise the right of collective self - defense was one of the main targets of an opposition boycott of the LDP government in 2 o9 . The law would allow Japan to provide logistic support and defensive aid in the event of an attack on an,7.55
"Aiden Webb, 22, from Norwich, set off to climb the Fansipan mountain alone on 3 June. He called his girlfriend to say he had fallen, injuring himself. It is understood he later fell down the waterfall while trying to make it to safety. His body was found on 9 June. Tests showed he died at about 07:00 on 4 June, after falling 18m (60ft). More news from Norfolk Mr Webb, an experienced climber, had started his ascent of the 3,100m (10,300ft) high mountain at about 06:00 and planned to climb it in a day. He had gone to Vietnam with his girlfriend Bluebell Baughan, 24, of White Notley, Essex, and she was in contact with him by phone from the nearest town of Sapa. Mr Webb told her he had fallen into a ravine having been forced off the main trail by a landslide. He had cut his arm open on a rock, hurt his knee and lost his way, but was trying to make it","Aiden Webb, 22, from Norwich, set off to climb the Fansipan mountain alone on 3 June. He called his girlfriend to say he was going into the mountains to kill himself and needed help. He left the UK with her passport and other possessions before disappearing.

Aiden was reported missing on 6 June, and the following day police found a body in the Alps. A coroner's inquest into his death was opened this week and his parents arrived yesterday for a formal hearing. The hearing before Norfolk coroner Nigel Meadows is expected to take two days.

Officers have found no evidence for a forced entry into his backpack, nor do they believe he made any deliberate decision to take his own life. It is thought that he became disorientated during the climb, but fell into the water. He drowned, around seven metres below the water, when he was swept away by an avalanche as he tried to take a photo.

A family friend, who spoke to The Independent on","Aiden Webb , 22 , from Norwich , set off to climb the Fansipan mountain alone on 3 June . He called his girlfriend to say he had fallen , but she could not reach him . He was later found dead from hypothermia in a 2 0m gorge . Hiker found dead in Fansi ... A week after Vietnamese rescuers found the body of a British hiker missing since June 3 , it appears his heart gave out due to extreme altitude and he was unable to take any more food , said a provincial health official . The body was so badly ... A British man died after he lost his way in the remote mountains of northern Vietnam , authorities said Tuesday . We bb did not return to our tent . Aiden was found dead in a g ully by rescu ers after going missing . Aiden Web ller , 22 , from Norwich , England , set off to climb the Fans ipan mountain on his own . But",8.29
"The site is believed to contain thousands of copies of a video game called ET The Extra-Terrestrial. A company called Atari made the game in 1982 but it was a flop and is famously thought of as one of the worst video games ever made. It's thought Atari could have dumped millions of unsold copies in a landfill site in September 1983. Presented by Gordon Sinclair from retro gaming event Play Blackpool. 1. Cassette 50, Z50 Spectrum published by Cascade Games Ltd 2. Rise of the Robots, Amiga published by Time Warner Interactive 3. Superman, Nintendo 64 published by Titus Software 4. Busby 3D, PlayStation published by Accolade & Telstar 5. ET The Extra-Terrestrial, published by Atari Inc ET was one of the first video games to be based on a feature film. The ET movie was so successful that everybody expected the video game would be popular too. But the graphics were poor and the game was frustrating","The site is believed to contain thousands of copies of a video game called ET The Extra-Terrestrial. A company called Atari made the game in 1982, and it has since garnered a cult following.

The video game has also been described as an ""extreme game that will make you laugh, cry and think,"" according to Geek.com. On eBay, Atari's ""E.T."" eBay auction comes with an optional $100 donation that includes both the game and a picture of an ET.

The video game is said to require players to shoot and kill alien invaders.

Last summer, a woman named Heather Mack purchased a digital copy of the game because she thought it was real, Forbes reported. She allegedly sent that copy to her boyfriend and the video-game seller.

According to an FBI affidavit, Mack later confessed that she received the game from a friend and had been trying to make friends with the seller but had not met him. Mack also said her friend",The site is believed to contain thousands of copies of a video game called ET The Extra-Terrestrial . A company called Atari made the game in 1982 but it was considered to be one of the all- time great failures and was blamed for the collapse of the company . In a frenz ied reaction Atari released thousands of copies of the game just months after they were made . They were quickly dumped onto stores shelves and they began to gather dust . A couple of years later a group of computer hackers developed an emulator for the Atari 2 65 and they began to look at what was on the disks . In 1981 these computer hackers had developed a video game called ET . The game featured a game called Hacker who had to steal a mysterious object from the government while avoiding the government agents . A game called Alien was also developed based on ET . After a few weeks they were found out by Atari and the site was shut .,7.64
"Hundreds of people were evacuated from their homes and businesses were shut when major flooding hit Stoke Newington, Blackheath and Islington. Sadiq Khan said people were ""rightly furious it appears lessons are not being learnt"". Thames Water has said a ""full investigation"" will take place ""to reduce the risk of further disruption"". Mr Khan said the ""huge damage"" caused was ""a devastating thing to happen in the run-up to Christmas"". ""It is right that Thames Water have launched a full investigation, and residents and business must now get full compensation,"" he said. Director Bob Collington told the BBC the firm had spent ""about Â£1bn a year upgrading our network"" but ""clearly the events of the last few weeks point to the fact that we need to do even more"". Some business owners have accused the company of ""incompetence"" over the floods. Gonen Ozer, who owns two businesses in Stoke Newington, said the mains","Hundreds of people were evacuated from their homes and businesses were shut when major flooding hit Stoke Newington, Blackheath and Islington. Sadiq Khan has cancelled a speech at a Labour Party event.

In Newham, floodwater was still rising in buildings on the North Road in Newham. There were fears of more flooding on Tuesday morning when the water level reached the level at which it can be safely pumped out by a centralised treatment plant.

A Newham council spokesman described today's weather as ""disastrous"".

""As a result of the weather, several streets and buildings which have suffered in recent years are experiencing significant flooding,"" he said. ""We know this is an extremely difficult issue affecting residents across our borough. This is a very sad day for Newham. ""We are working to provide urgent support to affected residents across this borough.""

He said there had been no reports yet of flooding in the borough.

Newham has suffered from a","Hundreds of people were evacuated from their homes and businesses were shut when major flooding hit Stoke Newington , Blackheath and Islington . Sadiq Khan said people were `` rightly fearful and worried about the future `` regarding the recent flooding in London , he added : `` This flooding is yet another rem inder that London is a city that is already changing , and will change considerably , in ways that will be driven by the changing climate . The Government must put forward an adequ ate plan to reduce carbon emissions immediately and ensure communities across the North and London are properly prepared for the effects of climate change . The Environment Agency issued flood warnings and advisories for more than a dozen rivers , including the Stour , Le a , Wandle and Ravensbourne , and water levels on London s rivers are very high . The latest issue of London Loves Business magazine can be downloaded now . If you would like to subscribe to the magazine , please fill out our",7.49
"The Crawick Multiverse, designed by renowned artist Charles Jencks, has been created with materials found on the site in Dumfries and Galloway. The Â£1m project on land near Sanquhar was funded by the Duke of Buccleuch. It will be launched on Sunday with a performance by a cast of 30 dancers and musicians. The Crawick Artland Trust, which manages the site, has said it hopes to attract international visitors and boost business in Sanquhar, Kelloholm and Kirkconnel. The opening performance, which coincides with the Summer solstice, is called Oceanallover and it has been specially developed by artistic director Alex Rigg. He said: ""Through conversations with Charles Jencks and with the Duke of Buccleuch and the local community, it is clear to me that my job is to present something which is interesting to look at in itself but allows other people to see the potential of the site for future events."" The performance is likely","The Crawick Multiverse, designed by renowned artist Charles Jencks, has been created with materials found on the site in Dumfries and Galloway.

""It will take four to six weeks and will enable us to take a look at how we can maximise the use of the building and what we can get out of it for both the tenants of the old cinema and local residents,"" Mr Kelly said.

A similar project is being pursued at the old Royal Academy's King Charles' Theatre, which has been vacant since 2000.

""This is a key building which has been a key part of Dumfries for a number of hundred years. It needs restoration. It's got a lot of history, a lot of history,"" Mr Kelly said.

""We want to see if we can get as much information and experience out of this building as can be possible.""

It may take as many as 20 volunteers, which may involve former students, to excav","The Crawick Multiverse , designed by renowned artist Charles Jencks , has been created with materials found on the site in Dumfries and Galloway . The Â£1m project on land owned by the C rawick Multiverse in Dumfries and Galloway , is being developed by CRAWick , a charity formed to conserve and promote the unique and distinctive natural environment of the area . An initial Â£ 100k grant was awarded by Heritage Lottery Fund to develop preliminary planning . The project builds on an extensive partnership already formed between CRAWick and Dumfries and . өө The landfill , Crawick in South Ayrshire contains asbestos and fly-tipped items . The landfill was . Crawick Multiverse is an environmental public art project by American artist Charles Jencks who is visiting Dumfries and Galloway . Multiverse is designed to engage people with the environment they are . The Crawick Multiverse is a unique public art work for Dumfries and Galloway on land owned by the Crawick Mult iverse in Dumf reis and Galloway , and has been",10.52
