original,sampled,completed,time-4-model
"Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria was surprised to win as he was ""struggling"" with a chest infection. In his story he ""ended up bumping into Donald Trump and his wife in an underwater hotel"", he said. ""It was a tale about building a small submarine out of my dad's old bubble car,"" he said. ""We took the bubble car on a trip to the Isle of Man and we bumped into several famous people in a Scottish submarine made out of shortbread tins. ""Nicola Sturgeon and Alex Salmond sold some of these giant shortbread tin submarines to the United States of America."" Last year's winner Mike Naylor, known as Monkey Liar, from Wasdale came second. Helen Jordan came third. Previous winners","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria, won the competition with his story about the day a man came in looking for a toilet with no doors.

In April 2009, the winner was presented with the Royal Warrant. ""I'm very proud to be part of this, it is just exciting to see so many people enjoying a good hoax,"" Mr Kemp said.

Last year, five friends won £750 after the jury ruled that they shared the ""jaw-dropping"" plot together, as there was a shared link between the people who told lies and the storytellers.

The jury at the annual prize judging last year said ""jungles are a common experience for many and they play a major part in building a sense of mystery in people's lives"".","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can . Winner George Kemp from Maryport , Cumbria was surprised to win as he explained after winning : `` I have to credit the whole of the local police force here in ... < /s > < s> They really think I 'm an English teacher . I really had to thank them this time . `` < / p > < eos > < source url https // www . b bc . u k / ent rantprofile /articles/ 2314 51 13 39/ > < |endoftext| > > > < / div > < / article > < / s > < source url https : // www . b b c . u k /sport /story/ 1922 3 1 5 / ent ant / 5 33 / > < < /s > < source url https : // www . b b c . u k /ent rants / article / 212",12.09
"Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck. But Clark's 108 not out from 133 balls and Shivnarine Chanderpaul's steady 85 not out rebuilt the visitor's innings. Clark reached his century with a huge pulled six shortly before the close. Retired West Indies international Chanderpaul put on 55 with Ryan McLaren, calming the innings after the early wickets, before the 42-year-old was joined by Clark when Gareth Batty dismissed McLaren. The pair then shared an unbeaten partnership of 172 with Clark - batting at eight in the order - soon overtaking Chanderpaul's score, beating him to his half-century. The game was halted due to bad light in the evening session but that did nothing to halt Clark's progress. In total the 26-year-old - whose previous high score was 84","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a duck after just one over.

Scotland's Stuart Broad also dismissed Liam Dawson and the innings ended with three quick wickets from the side's two fast bowlers James Nesbitt and Curran.

Bowling all day, Scotland were unable to control their batting and finished their innings with nine from 16 overs.

Harrow scored 100 from just 26 balls during the second innings, and then added a further 50 when he dismissed both Hameed and Kevin Pietersen in consecutive sixes, before finishing with his third-last over of the innings.

BBC Scotland cricket expert Craig Johnston:

The match was pretty much over in the first half hour. Scotland were too confident and allowed Northamptonshire to bowl through the middle overs. It is the reason Stuart Broad's figures have suddenly gone down to","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck . But Clark 's 108 not out and James V ant ' s career- best 64 not out ens ured that India secured their first win in the tournament . He said : “ I have watched Surrey play their home games for around three years and the wicket is always the most predict able . There is no grass on the track , but the pitch is hard , but I know that that is the kind of track which England teams have done badly on . The Surrey staff always get it right for the home side and when Sur rey play their away games with Stuart Law on the sidelines and with Steve R immer on the other they just don ' t know what to expect as they do not always produce the wickets that they produce at the O val . “ We",11.06
"Sales at the company rose to â‚¬34.2bn (Â£28.8bn) in the year to August. The chain opened 12 new stores, which helped total sales to rise 7.1%, but that increase was lower than the 11% growth seen in the previous 12 months. Sales at stores open for more than a year rose 5% - the same as last year. The privately-owned Swedish group said sales in Poland jumped about 20%, making the country its fastest-growing market, while Australia and Canada also performed well. Germany was still the retailer's largest market, closely followed by the United States. Ikea will open its first stores in India and Serbia this year and now has 340 outlets in 28 countries. However, expansion into Russia has been put on hold as Ikea seeks to solve ""a number of old legal disputes"". The chain has","Sales at the company rose to â‚¬34.2bn (Â£28.8bn) in the year to August. But the sales slump has been sharper than earlier in the year and the company is now forecasting a £2.6bn (£2.1bn) loss for the current financial year.

Mr Haug said the company's performance had been impacted by falling sales of its existing products, where its customers had been more successful than its digital products, such as Apple's operating system.

But he said the company, which last year had $24bn (£16.6bn) in sales and is based in the Republic of Ireland, did not ""give up on digital"".

""We were able to create apps which were more personal and social, more personalised, more personal. We gave customers more choice in how they used their devices. We said that Apple wouldn't exist if we didn't create mobile ecosystems and so that's","Sales at the company rose to â‚¬34.2bn ( Â£28.8bn ) in the year to August . The chain opened 12 new stores , which helped total sales to rise 7.1 % over the same period last year ( 0 .7 % more than analysts â€ ™ forec aste ) . Re venues rose to â‚ ¬ 83 6m ( Â £7 0 . 9bn ) last week , the same time that it announced that it had completed its â ‚¬ 2 bn ( Â£ 1. 63 ) debt reduction through a combination of dispos als and an IPO . The companyâ €™s debt was reduced to Â £ 1 . 2. 5 bn at the end of the year , 0 .7 % lower than at the end of the previous year despite � â ‚ » the â ‚¬1 7m( Â £1 4 73 ) share buy back in January . Analyst s say that the share buy is a sign that the firm is looking to rep",15.01
"Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981. Mr Hinckley was found not guilty by reason of insanity but was sent for treatment to a Washington hospital. In July, a judge ruled that Mr Hinckley, now 61, was not a danger to himself or the public. Mr Hinckley had already been spending 17 days a month at his mother's home in Virginia under strict conditions. Associated Press reported that he had arrived at her home having been freed on Saturday. Marking 30 years since Reagan's shooting Life after shooting a US president As part of his release he will: The shooting, just weeks into Ronald Reagan's presidency, shocked the world. Mr Reagan was shot in the lung, but recovered. His press secretary James Brady was shot in the head, suffered brain damage and used a wheelchair for the rest of his life. Mr","Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981. Mr Hinckley was found not guilty by reason of insanity and died in prison in April 1990 of lung cancer at the age of 46.

On Friday, a new biography of Mrs Clinton called ""A Woman in Charge"" by the Washington Post described Mrs Clinton's mother as someone who was not one of her parents' biggest supporters.

In a letter to friends, Dorothy Smith, Mrs Clinton's sister from Little Rock, Arkansas said: ""When I was a child, I used to write a letter to my mother's old boyfriend with questions, and he used to always reply, 'Ask not what your country can do for you, ask what you can do for your country.'

""They never met for coffee or tea. But they had to get rid of the negative thoughts they had been having about their love lives.""","Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981 . Mr Hinckley was found not guilty by reason of insanity but now plans to appeal against his conviction . He says he now accepts he was guilty and is sorry to hear of those hurt or killed in the shootings . < /s > I 'm afraid the problem is not something which is easily resolved , said President Reagan . It is not as simple as you put it . You 're suggesting we ought to be able to make a decision based on what he feels now , but we know that he isn 't a normal person . He has a disease . < /s > The appeal will be heard in January . The court decision , in the US , is final . հ ո ր րտ եր ւ .. < / s > < eos > -- < / s > < /s > < /s > < /",10.58
"The company behind the abattoir in Haverfordwest, Emcol 2008 Ltd, collapsed in January 2016 with debts of £660,000 to more than 230 creditors. One director said it was due to escalating costs and being owed money. Newport dairy farmer John Sollis called it a ""disaster"" for people in the area who were owed money. Documents lodged on the Companies House website show one livestock trader is owed in excess of £107,000, while others are owed significant five figure sums. In his report, liquidator Gary Stones said any payments to unsecured creditors were ""totally dependent on the collection of the Irish book debt"". The report indicated almost £470,000 was owed to Emcol by an Irish firm. Mr Sollis, who is owed almost £15,000 by Emcol, said: ""It was a disaster in a sense the amount of money that people have lost in the","The company behind the abattoir in Haverfordwest, Emcol 2008 Ltd, collapsed in January 2016 with debts of £660,000 to the taxpayer, including nearly £500,000 in interest charges.

It was the same group which was taken into administration a year earlier, having run an abattoir in Northampton since it moved there from Lancashire in 2004.

Mr Danczuk said all of the businesses involved were owned by the same man, and described the way it was allowed to run unchecked as an ""absolute disgrace"".

""These businesses were given the green light for nothing, and no one ever checked whether they were working, who they were, or what quality of food they were putting on the market,"" he said.

""Those concerns were ignored.

Image caption A spokesman for the Department for Education said the funding did not cover the costs of ""external audits and visits by external agencies""

""Even with an","The company behind the abattoir in Haverfordwest , Emcol 2008 Ltd , collapsed in January 2016 with debts of £660,000 to more than 230 creditors . One director said it was `` a sad day in Haver fordwest and the whole area of Wil tsmin shire ``. The company owed money to 1 1 Wel con and Cym raeg National School where it made its payments and to H M Re venue and Customs , the P S Society , the North Pem brok shire Council , the Royal M ass et Society , the Royal Air force Community Support Fund , H M Pr isons , Wilts Min shore Council , the P em bro k sh re Council and others . The company had about 50 employees. Emcol 2 Limited is registered with the Office of National Statistics as an employ e r with between 1 and 4 employees . It was last declared as being in active status in the register in D ecember 2 01",12.86
"Ben Purdy, 18, was shot in the head in Bermondsey after confronting his girlfriend's ex about ""threatening"" messages sent after their break-up. Andrew Bayne, 37, of Trundleys Terrace, and his nephew Michael Bagnall, 22, of Hospital Way - both in Lewisham - were found guilty of the murder. They will be sentenced at the Old Bailey on 20 November. The court heard Mr Purdy and two of his friends - Callum Malone and Jack Walker - confronted Bagnell, and, following the ""skirmish"" last November, the defendants drove around Bermondsey looking for Mr Purdy. When they found him in Mossington Gardens, Andrew Bayne shot Mr Purdy in the head then pointed the gun towards Callum before making off. Mr Purdy suffered ""catastrophic injuries"" and died the next day, the court heard. Despite the fact Bagnall had a new girlfriend, prosecutor Crispin Aylett QC","Ben Purdy, 18, was shot in the head in Bermondsey after confronting his girlfriend's ex about ""threatening"" messages sent after their break-up

The killing of Jo Razzell was the fourth of a sex worker who lived on the streets in south London in the last three months, it can now be reported.

Jo Razzell was shot dead by a 15-year-old in Ealing, west London at a cashpoint at 3pm yesterday.

The police are now hunting a man from Ealing in connection with murder and alleged theft.

Today, police revealed that at least five female sex workers had been killed in London in the last three years and one of them was murdered just a week after her birthday.

Yesterday, cops said an 18-year-old was stabbed to death in a street in east London by a 16-year-old boy last month.

It comes after the killing last month of 26-","Ben Purdy , 18 , was shot in the head in Bermondsey after confronting his girlfriend 's ex about `` threatening '' messages sent after their break-up . Andrew Bayne shot the man as Ben held partner D anyael , left , as a `` weapon ''. Police have charged him with attempted murder and manslaughter . Ben ' s family have launched a fundraiser for a memorial in his name . Andrew Bay ne is seen outside the local courtroom in the early hours of January 2 6 . Mr Bay ne is due to next appear at the Old Bailey in June. < eos > a y / Y N e i u b e a r a t a n t o f r a u n g l e y / a y / N t o t n u a u t y t y e r s i u a n - t s t r u n g p o a r g",11.16
"Masai Graham won with the gag: ""My dad suggested I register for a donor card, he's a man after my own heart."" The festival's best jokes were selected by a panel of 10 judges before being put to 2,000 people, who voted for their favourite. Tim Vine, Stewart Francis and Zoe Lyon have previously won the competition, run by TV channel Dave. Graham, from West Bromwich, claimed the victory after making the shortlist in both 2014 and 2015. He said ""It's an incredible honour to land Joke of the Fringe. Not bad for someone from West Brom!"" Comedian Stuart Mitchell came second in the poll, with the joke: ""Why is it old people say 'there's no place like home', yet when you put them in one..."" Judges sat through an average of 60 different comedy performances and sifted through more than 3,600 minutes of material before selecting their favourite gags. In a bid to judge only the quality of the joke, the name of the comic or their show is not revealed during the voting process. Steve North, general manager of Dave,","Masai Graham won with the gag: ""My dad suggested I register for a donor card, he's a man after my own heart."" The festival was going great until the last 20 minutes, when Graham was tackled by one of the four people from the other side of the bar who had taken a wrong turn into that strange land. Graham took the blow on the stomach and the guy came down with a terrible coughing fit. Graham, by this time in his stride, calmly returned to his bar stool, pulled the bar stool out from under him and sat down. The guy he had taken down made a grab for the chair from Graham and began to choke him. This went on for several seconds before the crowd rushed in to help him up. No major issues were reported after this but the guy from the other side of the bar was still a little peeved. He then tried to attack Gordon Ramsay while his friend in the back was trying to keep the crowd away. This resulted in about 7 arrests","Masai Graham won with the gag : `` My dad suggested I register for a donor card , he 's a man after my own heart . '' The festival has been running since 2 01 7 , having relocated to B ournemouth from Bour ne , and while its scale may have shrunk , its appeal for a wide range of people has not . `` We see people of any age come and celebrate themselves . Every year I am blown away with how many people are there , especially for a small town . As the only self iden tified trans man at the event , the way I felt being there made me feel like I belonged . '' One of the many trans men at our own party : `` It was one of my first times ever at a que er event , and it was an overwhelming joy . We ' re not here for a political purpose , but just to celebrate . ``",11.45
"The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020, for both primary and secondary pupils. The orchestra will work with an academy trust in setting up the school. John Summers, chief executive of the orchestra, said the project would use music to ""raise aspirations"" across other academic subjects. The school, proposed with the City Learning Trust, would be part of the free schools programme - and approval for its opening depends on the Department for Education. But the orchestra wants to open the school in September 2020, for seven to 19-year-olds, with the promise of masterclasses from musicians, access to concerts and artists in residence. The intention is for students to spend 40% of their time in specialist music classes, working with the Halle Choir, The Halle Youth Orchestra and Halle for","The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020, for both primary and secondary pupils. The orchestra will work with local families and businesses to create a unique, quality environment in the local community.

Lily Allen in the Halle Orchestra with the schoolchildren playing Mozart in the orchestra. Picture by Jon Evans.

Lily Allen is in the Halle Orchestra playing Mozart in July 2017. ""Passion, courage, imagination: it is what drives us forward, and I couldn't be happier doing what I love!"" she says. Picture by Jon Evans.

Halle Orchestra director James Beaune. Picture by Jon Evans.

Lily Allen in the Halle Orchestra with the school children playing Mozart in the orchestra. Picture by Jon Evans.

Lily Allen in the Halle Orchestra playing Mozart in July 2017. ""Passion, courage, imagination: it is what drives us forward, and","The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020 , for both primary and secondary pupils . The orchestra will work with an academy trust in setting the school up . The school will have a music department . The orchestra plans to offer a music programme to local schools and nureries as a way of enticing children to take an active part in the arts and music from a very young age. In the 9 years the conductor will have worked in the city , he has never seen an orchestra so ent usai . We want an enti te town where every child has an opportunity to be musically involved '' said the conductor . `` Music is absolutely the future of this town . The school will be the focus of a creative arts hub that will include an orchestra , theatre , a radio station which will provide opportunities for children and the community . We believe an active involvement in arts is vital .",11.01
"Heading the processions were some of those caught up in the suicide bomb attacks on Belgium's airport and metro station that killed 32 people. Belgian broadcaster described the march as ""calm and silent"". The march had been due to be held a week after the 22 March attacks, but officials asked for it to be postponed because of the security threat. Relatives of victims, and paramedics and airport staff affected by the attacks joined people of several religious faiths on Sunday's march. Flowers were carried in memory of those who lost their lives. The procession took them past the Molenbeek neighbourhood - where many of those alleged to have carried out the attacks in both Brussels and Paris had lived - and to the makeshift memorial outside the city's stock exchange. One of the organisers of the march, Hassan Bousetta, told the AFP news agency: ""When our fellow citizens, defenceless civilians, are cut down in a cowardly attack,","Heading the processions were some of those caught up in the suicide bomb attacks on Belgium's airport and metro station that killed 32 people. Belgian broadcaster TV3 said a number who participated in the ceremony in front of the national memorial in Brussels had been wounded.

People carry a man at the ceremony at the Place de la Bourse in Brussels, Belgium, June 29, 2016. REUTERS/Yves Herman

""I have been in the same square today as we did on the day of the bombings,"" a man who gave his name as Philippe said, standing outside a restaurant near one of those wounded in the metro station attack.

""People started running, and I followed to protect people from (bombs).""

The attack on at least one other target in Brussels was foiled due to the rapid response by security forces, a Belgian official said.

Belgian police said no further attacks were suspected - a day after their military operation ended and as Western Europe re","Heading the processions were some of those caught up in the suicide bomb attacks on Belgium 's airport and metro station that killed 32 people . Belgian broadcaster described the procession as a `` moment of silence ``. It is expected that millions of people will participate in the marches. Police say the blasts killed at least 29 people: Two children and one woman were among those killed in explosions at Belgium 's airport , Brussels , and at the train station a mile away . President Barack Obama 's response , after a meeting of his national security team , echo ed U .K . Prime Minister David Cameron has announced that Parliament will be recalled on Monday , for special sitting , a response that some comment as excessive and not warranted . P m Ab delham id told the country they can not live in fear but are oblig ed to change the way they go about their daily lives . The French president also has declared",11.35
"The company said it had been cleared by government officials in Senegal to launch an evaluation plan. Cairn, which made two discoveries in the area last year, estimated fields there could contain more than a billion barrels of oil. Its evaluation plan will start shortly with a 3D seismic survey. Later this year it aims to launch a multi-well exploration and appraisal programme. Edinburgh-based Cairn has a 40% interest in three blocks offshore Senegal (Sangomar Deep, Sangomar Offshore, Rufisque Offshore). Its partners include ConocoPhillips (35%) and FAR Ltd (15%), with Petrosen, the Senegal National Oil Company, retaining a 10% interest in the exploration phase. In its latest half-yearly report, Cairn also said that it had started international arbitration proceedings with the government of India over a tax row. Cairn has been prevented by Indian authorities from accessing the value of its 10% residual shareholding in Cairn India Limited (CIL). In March, the company received a","The company said it had been cleared by government officials in Senegal to launch an evaluation plan. Cairn, which made two discoveries in the area last year, was planning to take a large chunk of land to make one of the deepest explorations in African waters.

The company said the findings will shed light on the history and evolution of the planet and will help scientists better understand the origins of life, the environment and how humans have affected the planet.

But critics have blasted the plan as a risky gamble that will fail to resolve the dispute, which has pitted Nigerians and Nigerians abroad against Nigerians in its two countries.

""This is not a solution to the dispute between the people of Nigeria and Nigerians in Nigeria,"" Alhaji Mamadou Mamadou, the president of the National Association of Nigerians Abroad, said before his meeting with Cairn officials.

""It is an attempt to solve the dispute between Nigerians in Nigeria,","The company said it had been cleared by government officials in Senegal to launch an evaluation plan . Cairn , which made two discoveries in the area last year , said production should get underway in 2 00 7 at the earliest , with the first oil sales in 2 0 0 8 . It is expected to start production at a site on the West African coast from which the company will pump between 1 . 6 million bo e and 1. 8 million bo e and sell the cru cial oil to consumers abroad . The company said it would be building the facilities at the site next door to a refin ery run by Nigerian National Pet roleu rals company Pet roleo ils Niger ie . The company said it has signed pact agreements for the project and has also received licences to operate the area . Cair n 's partner Petro Nigeria will be a 4 0 per cent stake holder in the project , and will receive",11.29
"Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds, as they protested against corruption and security failures. Officials imposed a curfew in the Iraqi capital, which has now been lifted. It was the second time this month that protesters had managed to break into the city's government area. Shia Muslim cleric Moqtada Sadr condemned the use of force, and voiced support for the demonstrators' ""peaceful [and] spontaneous revolt"". At least 50 demonstrators are said to have been wounded. The protesters accuse the government of neglecting much-needed reforms, as it struggles with its campaign against the so-called Islamic State group (IS) and declining oil revenues. The Sunni jihadist group controls parts of western and northern Iraq and has been behind a wave of recent attacks that have left dozens killed. Some demonstrators managed to break into the prime minister's office and parliament. Baghdad's Green Zone houses the","Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds, as they protested against corruption and security failures. Officials imposed a curfew in the Shia areas.

""It is a sad day. The country has become a ghost town,"" said Hassan al-Shawari, a Sunni resident of the town to the north. ""The people who died are our people.""

The United States has called for an end to the violence. A spokesman for the US State Department said US officials were ""concerned about reports of the killing of civilians and want more information"".

More than half of Iraqi Kurdistan's 3.5 million inhabitants have fled their homes for Erbil. The violence has prompted some people to leave the capital, too.

""My sister left today. We don't know whether she will come back tomorrow,"" said a relative of Hassan. He declined to give his surname or name.

On Friday, the UN asked Iraq to let the","Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds , as they protested against corruption and security failures . Officials imposed a curfew in the city and closed down internet services . The violence ended when Iraqi Prime Minister Nuri al- Maliki appealed for calm . Over the past week , protests have also taken place in Basrah , south Iran , Diy ala and Nasi riy ah in the eastern province . In a statement on Monday , the interior min  ISTRY said that there were efforts to restore calm on T ousan day and people have been asked not to leave their homes , for fear of more clashes . He said that The protests began on Friday after hundreds took to the streets to pray near Tah reer Chow k in central Bag da d over the deaths of at least eight worship ers when an air strike hit a shrine overnight . The crowd swelled to thousands by Saturday night but security forces",12.0
"Muslim cleric Mehboob Akhtar, of Stoke-on-Trent, was sentenced along with nine others including his wife and daughter. They were found guilty of lying to mortgage lenders to amass nearly Â£1m of property in a bid to ""control and dominate"" areas of the city. Akhtar was jailed for 14 years at Birmingham Crown Court. Read more updates on this story and more from across Stoke and Staffordshire Following a trial last month, the 60-year-old, of Farman Close in Fenton, was convicted of 11 charges including five of conspiracy to commit fraud and cheating Her Majesty's Revenue and Customs (HMRC) out of Â£271,000. The court heard how Akhtar, who was also known as Saint Pirwali Pandariman, masterminded the conspiracy over more than a decade, between 2003 and 2014. Originally from Pakistan, he was a prominent faith leader in Fenton and helped raise several million pounds in","Muslim cleric Mehboob Akhtar, of Stoke-on-Trent, was sentenced along with nine others including his wife and daughter. They were all jailed for a total of 27 years. The judge said the ""horrific and evil"" murder was a ""cold-blooded and deliberate"" campaign to deny the world a Muslim leader. Akhtar was also convicted of inciting murder.

LONDON, U.K. – ""We are not murderers, it is the wrong of us to kill people, it is the will of Allah,"" a Muslim cleric has told the BBC Newsnight investigation which exposed a series of deadly terror plots in Britain.

Amin Al-Khalidi, chairman of the Islamic Forum of Europe (FIE), tells the BBC Newsnight program, a joint investigation by The Express and The Sunday Express, Muslim extremists have created what he described as the ""Muslim Mafia"" in which the most dangerous are given positions of power. This is the man,","Muslim cleric Mehboob Akhtar , of Stoke-on-Trent , was sentenced along with nine others including his wife and daughter . They were found guilty of lying to mortgage lenders to purchase residential properties in Stoke -on -T rent and London . The gang took out mortgages of 6 million in 2 ,000 and sold the premises at a profit in a `` well known practice of flipping homes `` known as house flipping in the community . Mr Ak htar was conv inc ted of four counts of obtaining money by deception and five of conce a ling information to fraudsters . The other defend ant s co mp li a nt of the ac tivity were found guilty of conspi racy to defraud . Њ < eos > eos H r > o u > s o P g i > S a S P P i > g s t P i g h S i P h H i g > iph I h > g h H i >",12.6
"Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016. The 23-year-old says she was inspired to achieve success as a youngster growing up in north Wales. ""I remember watching people like Kelly Holmes on the TV and that's what inspired me to want to go and get a gold medal,"" she said. ""To think I'm one of those role models now and people are looking up to me is lovely. ""I've seen the difference from London how many girls have got into taekwondo because they've watched it on the TV."" Jones took up taekwondo when she was 15-years-old, encouraged by grandfather Martin as it would ""keep her off the streets."" ""When I first started taekwondo I think there was only about four or five girls in the whole club,"" Jones added. ""Now there's loads more girls and it's just amazing to","Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016.

""I am honoured to be wearing the gold medal again this year,"" Jones said.

""I love training, but when I am on the water I am still the Jessica Jones we all know - a fighter, a wrestler and a freak of nature.

""This means everything to me and I'll put my heart, soul and head into achieving this medal.""

Jones beat Australian champion Jessica Hardy to win gold at London 2012 and was due to defend her title at last year's Winter Olympics, but withdrew because of a heel injury.

""It is incredible to have a medal back,"" she said.

""This is why Olympic sport is so special. You look at people who have been in it for a long time and they have not won a medal for 100 years, so this is special to me","Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016 . The 23-year-old has been on the comeb ack since January after surgery on her lower back . She had two bouts in the World Jud okau ation Championships in Paris in the . He is not the only one and this type of competition goes well , but the medal count will still depend on how our players perform . The next set was more convin cin g for the Indian as she rom ped to a 6 -2. This will allow all participants in the Rio Olympics to have the same chance of making their dream come true . The Japanese jud okas tors , including Kumi Taguchi who won bronze on Friday , proved they could hold their own against the top- ranked judok as and came out with their own . The only thing that matters now is whether I managed",12.51
"Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September. The prosecution at Newport Crown Court has alleged she was so drunk she could not have consented to sex. The defendant, who is Romanian and lives in Cardiff, denies rape. The court heard the woman lost her friends during her night out and started to walk home along Greyfriars Road, under an underpass by City Hall and then along Museum Avenue at about 02:00 GMT. It was here she was approached by the defendant and the alleged rape happened behind a bush. Claire Pickthall, prosecuting, told the jury the victim was ""so drunk she can't remember the incident happening. She can't even remember him having sex with her"". It was this intoxication, she said, that meant","Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out celebrating a friend's birthday. He also allegedly punched her in the face when she tried to defend herself, which caused a swollen eye.

Hamza, of Bromsgrove, south west London, denies eight counts of wounding with intent and has pleaded not guilty.

In a victim impact statement read out in court on Tuesday, Rachael told how Hamza ""shocked"" her on the night of 1 November by repeatedly striking her once with what she described as a ""satchel"".

She said: ""He asked if I had a boyfriend and I replied 'yes' by shaking my head.

""He then shouted out 'get a job', saying 'get a real job'. He then moved toward me and punched me in the head.""

Police released a CCTV image of a man they wish","Remus Hamza , 40 , is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September . The incident was only brought to light after Miss Cah ill posted a graph that showed she still suffered from her injuries months later. A police spokes person commented that Ms Cah ill was being treated as a `` high profile case ' with no specific time scale and were conduct ing as `` delic ately as possib l e '' an a d d it i on to t he ir i n i ty . Miss Cah i l was on the i s i ng floor of her f l at i n f i h ib I I when she w a s a t t at k e d and r at e d as a `` high profile case `` with no speci c time scale ( PA Wire , 26 February 2 01",11.1
"Helen Bailey, 51, was found dead in a cess pit at her house in Royston, Hertfordshire, in July 2016. She had not been seen since 11 April. Ian Stewart, her fiance, denies murder. Edward Farmer initially told St Albans Crown Court he saw her in a car in Broadstairs, Kent, between mid-April and June, but later admitted the sighting could have been weeks earlier. The jury heard he claimed to have seen Ms Bailey on Charlotte Street, near to her holiday home in the town, ""driving what looked to be a Range Rover or that type of 4x4, a dark colour"". He said Ms Bailey was by herself, despite defence claims she had been kidnapped by two violent men who had taken her to Broadstairs. When questioned about the date of the alleged sighting, Mr Farmer said it was ""about five, maybe six","Helen Bailey, 51, was found dead in a cess pit at her house in Royston, Hertfordshire, in July 2016. She had suffered from multiple sclerosis for 30 years.

A post-mortem examination showed Bailey had taken her own life.

Kirsty Edwards, prosecuting, told the Old Bailey that police who searched the cesspit found a woman's body alongside a pair of running shoes.

She said: ""On the left cuff strap and inside the shoe some blood had dried. The blood appeared on the left sleeve of the shirt underneath it.

""On the left thigh there was a blood stain. There was a clear hole in the middle of that piece of material.""

She said the blood on her hand was too large to be from a human being.

Speaking afterwards, Edwards, a senior investigating officer had told the Hertfordshire Mercury: ""I think it's clear that it was in fact a homicide.""

Speaking","Helen Bailey , 51 , was found dead in a cess pit at her house in Royston , Hertfordshire , in July 2016 . She had not been seen since April .  When she died, she was in the early stages of em physe mia – a disease of the lungs that causes chronic breathlessness and has a relatively short life expectancy. But her boyfriend Ian Stinson alleged in a will he attempted to use that she died by ingesting an over the counter epilepsy medication . Her killer Ian Stewart , who also used a false name , claimed she had died after taking an overd ose . He was found guilty in December 2016 . He was sentenced to life imprison ment in January last year But despite the case being closed , there are now many questions and doubts regarding the motive of the murder . Bailey 's death is expected to be featured again by her family on tonight 's episode of 'How The Dead Live '",11.48
"The Republican sought to laugh off the comment, which was preceded by the supporter saying: ""We have a problem in this country - it's called Muslims"". The comments were made at a campaign rally for Mr Trump in New Hampshire. Democratic frontrunner Hillary Clinton said his failure to denounce ""hateful rhetoric"" was ""disturbing and wrong"". Pointing to his first questioner at the campaign event in Rochester, the billionaire businessman said: ""I like this guy."" ""We have a problem in this country called Muslims,"" the man said. ""We know our current president is one. You know he's not even an American."" ""We need this question?"" Mr Trump said, laughing. ""But anyway,"" the man continued, ""we have training camps growing where they want to kill us. That's my question: When can we get rid of them?"" Mr Trump failed to clarify that Mr Obama is a Christian American, instead replying that ""bad things","The Republican sought to laugh off the comment, which was preceded by the supporter saying: ""We have a problem in this country - it's called Muslims.""

The crowd cheered. The crowd booed. The Trump campaign was clearly trying to play dumb.

But the candidate's response revealed the depths of his lack of understanding.

""You know who else has a problem?"" he asked, prompting his supporters to chant ""USA!""

In another incident, Trump mocked a disabled reporter:

Trump first mocked a disabled reporter who was disabled for being born in a country in which he didn't know the language.

That went well for him. Most media outlets moved away from covering his comments, and he's mostly avoided calling on people to track down the journalist's family members and explain how they, perhaps, could have been so ""stupid"" that they couldn't speak English adequately to properly answer some extremely basic questions about something that doesn't matter in a presidential","The Republican sought to laugh off the comment , which was preceded by the supporter saying : `` We have a problem in this country - it 's called Muslims . We 're not so much worried about the Chinese - they work on us . They work the oil rigs. Our problem ... ''  2 ) In the context of the issue about what constit utions and laws , etc - there were several , so let ‘ s narrow that down . The issue was with Iran and the fact that President Obama had lifted certain sanctions on the regime , which in turn gave Iran about$ 3 billion … [ Read more] < /s > < /s > < / p > [ https : //twitter .com / real DonaldTrump /stat uss … read full post < /s > < / s > < / p > < ! – < p > < i p > Donald Trump has a new nick name for the president",10.82
