original,sampled,completed,time-4-model
"Hanjin filed for receivership in South Korea last week after attempts to bail out the indebted company failed. Ports have refused to accept Hanjin cargoes without guarantees that port fees will be paid. However, creditors, banks and the South Korean government are all reluctant to put up the cash. The global economic downturn, fierce competition and falling prices has hit profits across the cargo shipping industry and Hanjin collapsed with debts of about $5.4bn (Â£4.1bn) last month. There are an estimated 89 Hanjin ships out of its 141-vessel fleet in difficulty, and some have been seized by creditors. The ships contain everything from computer parts to perishable food with many of the cargoes destined for the Christmas market in the US and Europe. Samsung Electronics has said it has goods worth about $38m on Hanjin ships in international waters. It is now considering","Hanjin filed for receivership in South Korea last week after attempts to bail out the indebted company failed. Ports have refused to accept Hanjin cargoes, as it is unable to guarantee that the cargo will arrive at its port of origin. A spokesperson for Hanjin told Fox News that the company was seeking a $1 billion credit to keep its cargo trains running during the bankruptcy filing process. According to Bloomberg, the shipping company faces a possible total debt of $15.2 billion, a massive sum for a company that has only 15,000 employees.

[Bloomberg]

Follow Dylan Gwinn on Twitter: @themightygwinn

Read more at Fortune

This Is the Worst Christmas Ever Made

The Worst Christmas Ever Made—and How to Make It Work Again

The Unpleasantness from the 2014 Boxing Match Between Boxing's Best Fans

We Asked Our Entrepreneurs in Japan What They'd Do If the World's Best Boxing Fans Were Like","Hanjin filed for receivership in South Korea last week after attempts to bail out the indebted company failed . Ports have refused to accept Hanjin cargoes without guarantees that port fees will be paid , threatening to block or slow shipments . The company reported that it has $ 40 billion in assets , but a net worth of only $ 3. 7 billion . The potential disruption to China 's economy has generated concern in the United States , and both the White House and Congress are considering relief options for the South Korean port . A new bill before the Senate would offer some financial assistance to Hanjin , but the proposed amounts are dwarfed by the financial difficulties the company faces . At the moment , Hanjin is simply unable to get the support it needs to keep its business going . As it struggles to stay afloat , shippers will likely be forced to seek alternate routes to and from China , a move that could boost shipping in the United States and the Caribbean . < |endoftext| >.",8.18
"Buckingham Palace announced on Friday evening that the Queen would not attend because she had gastroenteritis. Lord Lieutenant of West Glamorgan Byron Lewis took over the ceremonial role. The battalion's commanding officer said it would have been a first to have been presented leeks by the Queen. The cancellation by the Queen led to more sparse crowds watching the ceremony than had been anticipated. Speaking beforehand, commanding officer Rob Manuel said it had been ""a bit of a surprise"" when the announcement that the Queen would not be attending was made. However, he told BBC News: ""We switched to plan B, and our thoughts and wishes are with her and we hope that she makes a speedy recovery. ""The lord lieutenant has stepped into the breach. Today is going to run as per normal. ""It would have certainly been a first for the queen to present leeks to 3rd Battalion, being a reserve","Buckingham Palace announced on Friday evening that the Queen would not attend because she had gastroenteritis. Lord Lieutenant of West Glamorgan Byron Lewis, the Queen's deputy, and the Queen's private secretary, Lord Hohn Lawrence, had already decided against attending owing to illness. Both men will be at Windsor in case the Queen or Prince Philip becomes seriously ill.

On hearing the news, the Queen was said to have been 'overjoyed' at being able to make it to the Jubilee celebrations. The Queen and Prince Philip were scheduled to meet Prince William last month at the official opening of a £2.8million royal garden at Sandringham with a view to a possible future engagement in the future.

'This is a great honour which should have been celebrated by her, and I thank Her Majesty's family in particular for their support,' Mr Lewis said in a statement.

'The Queen was feeling extremely unwell on Sunday, and felt she needed","Buckingham Palace announced on Friday evening that the Queen would not attend because she had gastroenteritis . Lord Lieutenant of West Glamorgan Byron Lewis took over the ceremonial role . [ Full Article . ] '' After 65 years service to the royal family today the Earl of Wessex became a Royal Lord-Lieutenant '' . [ Full Article . ] Lord Lieutenant of Glamorgan ( Derek Thomas ) said : . '' My thoughts and prayers are with his wife and children `` . [ Full Article . ] 12:24PM - Thu 30th June 2011 Buckingham Palace has confirmed that the Prince of Wales is the patron of the Royal Air Forces Association , and the Honourable Air Com. In September 2011 , it was announced that he is joint patron of Mencap and YouthAction . The Prince of Wales , who is a patron of the World Monuments Fund and UNICEF said about his recent charity work that `` We had an awful lot of fun - the people we were working with and the children they look after are just terrific. [ Full Article .",11.53
"The child, who was under 13, needed medical treatment following the attack by Ajay Jetha last year. A probation report three months earlier warned he might snatch a child ""at any time"", Leicester Crown Court heard. Jetha, 32, was told he must serve at least 11 years. Updates on this story and more from Leicestershire He previously admitted some offences relating to last year's attack but on Monday changed his plea to guilty to all 10 charges relating to the boy, known only as Child A, which included photographing his assault. He also admitted a further 10 unconnected child sex offences. During the sentencing hearing on Tuesday, it was revealed just three months before the brutal assault in Leicester a Probation Service report said ""he could at any time take a child off the street"". Speaking after the hearing, Lawrence English,","The child, who was under 13, needed medical treatment following the attack by Ajay Jetha last year. A probation report three months earlier warned that Jetha had carried out ""very unsavoury"" sex acts on the child.

Yesterday Jetha was found not guilty by reason of insanity. He had been convicted by a jury on August 18 of molesting the teenager in his home in April last year.

Yesterday Jetha, of Furlong Terrace, Harlow, Harlow, Essex, was found not guilty by reason of insanity at a court hearing at Colchester Hospital, Harlow.

The court was told that according to police reports Jetha had become sexually aroused while having sex with the 16-year-old and after having raped him repeatedly had performed a sex act on himself. He was then said by police, who prosecuted Jetha, to have fallen asleep and been unable to recall the attacks.

Jeth","The child , who was under 13 , needed medical treatment following the attack by Ajay Jetha last year . A probation report three months earlier warned he might snatch at a female jogger who he described as having a “ nice butt ” . '' No matter what you say , children like to play with toys , and so you have to keep them away from them , '' she said . As a result of this case , the boy must be put on the sex offenders register for seven years and is under an order not to contact a victim for four years . He also is under the order not to have access to toys or other objects that may appeal to children . They have to have access to CCTV and audio surveillance , who has access to property by that child or with a similar risk of harm or harm to health . In the event that these rules are violated , they face a prison term of up to six months . Ajay Jetha , the boy 's father , said : `` In the last 12 months , we have spent thousands of pounds on expensive items that are not necessary and this has left us struggling to keep up with our household b.",9.1
"They began their trip by travelling to the Seamus Heaney Homeplace Centre in Bellaghy, where they met members of the poet's family. The Royal couple will attend a series of engagements in Londonderry, Belfast and County Down during their visit. During their visit to Bellaghy, the Royal couple toured the visitors' centre. The village inspired many of Seamus Heaney's most memorable lines. Prince Charles has had a long interest in the Nobel prize-winning poet's work and met him on a number of occasions. After leaving Bellaghy, they met staff and patients at the North West Cancer Centre at Altnagelvin Hospital in Londonderry. On Tuesday evening they attended a musical gathering at Hillsborough Castle, in County Down. They are also expected to officially open a memorial garden to members of the Police Service of Northern Ireland (PSNI) who were killed while on duty. On Wednesday, the couple will begin an official visit in the","They began their trip by travelling to the Seamus Heaney Homeplace Centre in Bellaghy, where they met members of the poet's family.

""The poetry was incredible,"" said Mr Gorman. ""I heard a great deal about him. I met his son and daughter. It was an experience I will never forget.""

They headed to Bellaghy's main library, which features a room that has been restored and is lined with original poetry books and other resources. A plaque on the wall outside the bookshelf reads, ""W E L L S H E A M O M C A N T H I N G.""

""I felt very privileged and very honoured to have been there,"" said Mr Gorman. ""In the middle of everything and right at the beginning of the project, you know this was a very special time for them.

""It's quite ironic that on the day we took the photographs there would have been so much activity","They began their trip by travelling to the Seamus Heaney Homeplace Centre in Bellaghy , where they met members of the poet 's family . The Royal couple will attend the Belfast Writers ' Museum in the city today before they fly off to Dublin for The Dublin Festival at Croke Park . Later tonight they will then move on to the Convention Centre for a gala dinner where they will be joined by celebrities including Bono . < /s >. Read more : William and Kate dazzle in front of Ireland at their dinner party in Dublin , where they dined with some of the country 's biggest stars . < /p > < p > But now the duke and duchess have been captured enjoying some of the country 's rich culture before their departure , they are pictured with the Heaney family who are described as deeply honored by the visit . < /p > This morning 's visit comes just a day after they were greeted by the largest crowd on their tour , they had gone to lay a wreath in Dublin at a memorial to Irish victims of conflict . < /s >.",6.59
"The H3 project combines back office services at four police, fire and council authorities in Hampshire and Oxfordshire, to save up to £5m a year. The Police Federation said payroll mistakes were among a ""catalogue of errors"" since H3 began in 2014. Hampshire's Police and Crime Commissioner (PCC) said the investment would deliver improvements by May. A report to PCC Michael Lane said H3 had caused problems with recruitment and the management of staff sickness, as well as ""weighing down"" police officers with ""back office processes which restrict their effectiveness"". In February 2016, 1,300 officers received the wrong pay, while some allowances were wrongly calculated in March. In 2015, the BBC learned that payment delays to Hampshire County Council's suppliers had trebled. under the new system. Hampshire Police Federation chairman John Apter said","The H3 project combines back office services at four police, fire and council authorities in Hampshire and Oxfordshire, to save up to £5m a year.

In 2016 the Home Office will have to spend about £3.7bn on security and law enforcement.

That has prompted calls for the country to be able to protect itself more easily, although this would require significant changes to the law and government systems.

Home Secretary Amber Rudd said: ""This was a very carefully considered and considered decision.

""We have a very difficult threat environment here at home but it was right to ask the public to trust us to do something about policing and crime in these very challenging times, as they did with stopping and searching.""

She said one of her most difficult cases was the recent murder of mother-of-three Colleen Taylor.","The H3 project combines back office services at four police , fire and council authorities in Hampshire and Oxfordshire , to save up to £5m a year . The Police Authority , Fire Authority , Oxfordshire Police Authority and Oxfordshire Police and Crime Commissioner are considering a change to shared services contractual relationships with Hampshire , as part of a joint enterprise by the four authorities to deliver back office services. An agreement between Hampshire Constabulary and Oxfordshire Police to provide support services as part of the H3 shared services enterprise could be changed as the four authorities work to deliver back office transformation . The agreement between the four authorities specifies how Hampshire Constabulary will be paid for providing services to Oxfordshire . Hampshire provides services to Oxfordshire including information and communications technology , human resources and finance services . < /s >. < eos >. < /s > . < s > . < /s > Under the terms of the agreement , Hants Constabulary has charged Oxfordshire Police for services over and above the agreed baseline , based on the amount of activity reported by Oxfordshire police . A review of activity and cost-baselines is being conducted to agree a new contractual arrangement that will see the authorities work towards achieving the £5m saving .",11.51
"The proposals are believed to include tougher English language requirements for students. Dominic Scott, head of the UK Council for International Student Affairs, said it would be a ""nail in the coffin"" for recruiting overseas students. The Home Office has argued there are no limits on numbers of genuine students. Universities have already been lobbying ministers to remove overseas students from migration targets - but the new English language proposals, if they were given the go-ahead, would mean even an higher threshold for entry. Universities argue that overseas students are increasingly important to the UK economy and that raising more barriers sends out a negative message in this competitive global market. Universities UK says overseas students are worth Â£7bn to the UK each year. Mr Scott, head of the advisory body on international students, described the revised language requirements as ""pretty extreme"". He warned that if implemented they would have a ""massively damaging effect"" on universities wanting to recruit overseas students, preventing about 15% of the","The proposals are believed to include tougher English language requirements for students. Dominic Scott, head of the UK Council for International Student Affairs, said it would be ""totally unacceptable for a foreign student to come to the UK and feel it is unsafe"".

""Even if that student has the best intentions but is also motivated by a desire to cause damage to UK society, it is completely unacceptable to restrict that student's right to academic freedom by effectively imposing the English language requirement. These proposals send out an incredibly disturbing message to students, both UK and international, and risk turning us into a society where the majority believes it is ok to incite anti-foreigner or anti-British sentiment,"" he added.

The plans, which are currently stuck in an academic review, were drawn up by Professor of Modern Sociology at King's College London Adam Thirlwell, who also chairs the UK Council for International Student Affairs. In a letter to the foreign and Commonwealth Office minister Lord King, the academics said","The proposals are believed to include tougher English language requirements for students . Dominic Scott , head of the UK Council for International Student Affairs , said it would be vital to “ ensure the quality of the visa offer for existing students , as well as continuing to attract new students ” . The proposal includes the requirement that students can only pay fees by a single cheque or electronic transfer - and any changes they make to their application during their course can only be paid for by additional electronic transfer . The move is widely expected to hit international postgraduate students . They frequently used credit cards to “ top up ” their tuition fees . The education secretary , Nicky Morgan , confirmed the proposals in a written statement . The move came last month after a major row over post-study work restrictions . She said a consultation will take place and the proposals will be brought into effect by autumn . She said the UK has already increased the period international students can work in the country from 21 months to 2 years . “ The UK is still the world ’ s number one nation for attracting talented students , but the government will always do more to ensure that foreign students coming here receive a high quality education and contribute positively to the UK ’ s future prosperity.",12.35
"The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene. It said customers should be encouraged to pay off more of their debt when they could. The FCA inquiry has analysed the five-year history of 34 million cardholders. The City watchdog also interviewed 40,000 people about their credit card use. Its interim findings include: The watchdog said while there was strong competition for some customers and products, other customers were not being targeted. Providers were quick to intervene when customers missed payments as they were ""extremely unprofitable"", but the same was not true of those just getting by. Joanna Elson, chief executive of the Money Advice Trust, which runs National Debtline, said: ""The FCA is absolutely right to be concerned about the 1.6 million people who are just about surviving by making minimum payments, often on multiple credit cards. ""As the report highlights, credit card companies usually intervene effectively to help customers","The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene. It said customers should be encouraged to use the services they want, when they want them, and should not be discriminated against because customers want to pay with cash.

It added the firm must report these types of incidents to card companies.

It was also important for card institutions to help customers manage their finances and avoid debt, as it was in their interest to do so.

The FCA also made clear the firms were not responsible for any financial loss of any customers, as this was the responsibility the consumers themselves.

""It is particularly important to note that the commission made clear there were no legal grounds on which the financial institutions could be compelled to help the customer,"" a statement said.

The FCA added that it had not heard of any customers being charged when using Visa, MasterCard or American Express.

A spokesman for Visa said","The Financial Conduct Authority said these customers were profitable for card providers and so there were few incentives for the firms to intervene . It said customers should be encouraged to switch away from these cards where possible . The FCA said : We believe credit limits on overdrafts should be linked to whether customers are in the process of , or have applied to , enter a credit referencing agency proposal ( and are deemed vulnerable as a result of this circum. For a proposal , a default , a debt relief order or an individual voluntary arrangements . A customer who was in this category could not have been given a higher credit limit by his credit provider . There are also proposed rules for firms to ensure they assess the suitability of an overdraft request , including a need to take into account the customer ’ s financial situation . A number of options for improving the financial promotion rules were explored , including strengthening the consumer signposting rules and removing the existing guidance on highlighting the risks and costs of entering into an overdraft . However , the FCA said it should be balanced against their views as set out in the overdraft market study .",9.89
"Meanwhile, Burundian police said they had arrested two foreign journalists who were reporting on armed groups. Violence in the country began last April, when President Pierre Nkurunziza announced he would seek a third term. At least 439 people have died and 240,000 have fled abroad, the UN says. African Union (AU) leaders are due to discuss the crisis in Burundi at a summit in Ethiopia. They want Mr Nkurunziza to accept peacekeeping troops to prevent Burundi sliding into ethnic conflict, but analysts say he is unlikely to agree. Burundi on the brink Tit-for-tat killings spread fear Burundi's football-playing president Presidents who cling to power Amnesty says satellite images show disturbed earth at sites in the Buringa area on the edge of the capital Bujumbura that are consistent with witness reports. ""These images suggest a deliberate effort by the authorities to cover up","Meanwhile, Burundian police said they had arrested two foreign journalists who were reporting on armed groups. Violence in the country began last April, when President Pierre Nkurunziza rejected a referendum vote, effectively giving more power to his ruling DRC party.

The United Nations says Burundi has more than 220,000 people displaced, and fears that violence could spread to neighbouring countries in the region.

At least 22 people have been killed in Burundi since the start of the unrest, according to the rights group, which called for a cessation of violence and a quick solution.

""UN staff are appalled by the loss of life and seek more information on this situation. We ask that you urgently investigate the deaths and hold accountable those responsible for them,"" the UN spokesman Stephane Dujarric said.

The foreign journalists were named as two Reuters journalists and a freelance French television journalist.","Meanwhile , Burundian police said they had arrested two foreign journalists who were reporting on armed groups . Violence in the country began last April , when President Pierre Nkurunziza , who is being criticised for a bid for a third term , tried to have his candidate appointed prime minister . The 10-man squad include some of the most promising talents from across Europe who are likely to be the next big stars of the game . < |endoftext| >. < eos >. < / span > . < / P > While the United Kingdom 's official line on the matter is still `` no comment , '' it is more likely that the real reason is the `` special status of Northern Ireland 's Good Friday Agreement , '' according to the BBC . “ Northern Ireland 's Good Friday Agreement , ” signed in 1998 , allowed the North to keep its status as a British crown territory after the creation of the Republic of Ireland in 1922 . “ We could not allow the status of Northern Ireland to be endangered in the same way as the Republic of Ireland , `` Mr Davis said .",8.39
"Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub. Dr Tim Green wrote Mr Butler found it ""difficult to control his violence when he felt humiliated"" and ""historically would become angry and punch people"". The 36-year-old denies murdering six-year-old Ellie at their home in Sutton, south west London, in October 2013. Dr Green interviewed Mr Butler over four hours after he pleaded guilty to assaulting a man in Kingston upon Thames 12 years ago, the Old Bailey heard. Prosecutor Ed Brown QC read sections of the report in which Dr Green noted Mr Butler was ""co-operative"" and answered questions ""frankly"". Dr Green wrote: ""He stated that he had in the past hoped that situations might present themselves where he could engage in violence. ""He believed that violence could help him improve his mood when he was upset. Historically he would become angry and punch people. ""He was adamant he had never hit anybody without a reason. He also said at times he would find it difficult to control his violence when he","Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub. Dr Tim Green wrote Mr Butler found it ""difficult to control his violence"" but ""needed to be in control of his anger in order to maintain a stable relationship with his wife and children"". The psychologist encouraged Mr Butler to go through a formal commitment and counselling program.

""I was told that I would not be going back to jail for the rest of my life with all the conditions and safeguards,"" Mr Butler told Fairfax Media. ""I was told this was to protect me from myself."" Mr Butler's wife told the Victorian Supreme Court in 2015 he had been the subject of ""sexually inappropriate comments or behavior"" from Ms Butler in the two years before their divorce in May 2015. Mr Butler, whose father is a senior police officer and his sister is a police officer, said he asked her to find a doctor as he did not want his father or sister going through what he was facing. Ms Butler told the","Ben Butler met a psychologist in 2004 after assaulting a man in a nightclub . Dr Tim Green wrote Mr Butler found it `` difficult to control his violence when he is inebriated `` . According to the Sunday Times the psychologist went to call police on Mr Butler after he turned up at his office with a knife in his hand . < eos >. The case against Mr Butler is being prepared by barrister Clive Bates who also prosecuted the former Lib Dem MP Tom Watson . The Sunday Times , which is campaigning for changes to the law and which is paying the costs , said : `` The case is due to go to trial in May . It will decide whether we have a civilised society or a culture of fear . If , despite the warnings , the jury allows an animal to be released unto society again , we will have reached a sad and sordid conclusion . We will be an uncivilised society . A society in which it is far easier for a rapist to be freed by a jury than a man who has admitted punching and kicking another person .",10.44
"The furry feline has been a familiar face on the steps outside Number 10's black door since he moved in, in 2011. And the ""chief mouser"" will stay when Theresa May replaces Mr Cameron as UK prime minister. ""It's a civil servant's cat and does not belong to the Camerons - he will be staying,"" a government spokesman said. The tabby cat, from London's Battersea Cats and Dogs Home, was brought in to Downing Street in 2011 tasked with tackling a rat problem, after a large black rat was seen scuttling past the No 10's front door in the background of a live TV broadcast. Said to have a ""strong predatory drive"" and enjoy playing with mouse toys, Larry was considered to be well-suited to the post. Downing Street cats: A history Larry followed in the paw prints of several Downing Street moggies, known unofficially as Chief Mouser to the Cabinet Office. He was the first cat to hold","The furry feline has been a familiar face on the steps outside Number 10's black door since he moved in, in 2011. And the ""chief's"" pet has been a source of much fanfare, with journalists rushing to catch up with him at his petting zoo and even taking part in his daily routine.

But his life outside the top job was brought into focus by an official document which details the number of requests for permission to take the cat in and then leave the Prime Minister.

In June, Mr Cameron's official biographer said the former PR man had ""liked to play with his toys in the prime minister's office on a daily basis"".

Cameron 'likes to play with his toys'

The document showed there were at least 30 requests in the 12 months before his deputy David Cameron entered the top job - including one ""by the head of cabinet"" for the dog to enter and ""play"" in the Prime Minister's office.","The furry feline has been a familiar face on the steps outside Number 10 's black door since he moved in , in 2011 . And the `` chief mouser 's job is to keep Boris and his team in check — a task that goes beyond just a bit of companionship . But as he approaches his 16th birthday , John has become the prime minister 's most loyal supporter and confidant . Aston made a name for himself when he moved into 10 Downing Street . Taking up the mantle as Prime Minister Theresa May 's `` mouser-in-chief '' . In his first weeks his exploits as he took on his two predecessors , Larry the Downing Street cat , who had left after nine years in charge there , and Palmerston . `` The Chief Mouser for Britain '' as he has been dubbed by British media , has spent the last eight years as Britain ’ s most famous feline , and the Prime Minister 's best … [ Read more . ] < eos >.",8.15
"The fragile piece of wood is all that remains of the Nanteos Cup, a wooden chalice named after the mansion in Aberystwyth where it was once kept. Some believe it was the cup from which Christ drank at the Last Supper and that it has healing powers. It was stolen in 2014 before being returned to its owners a year later. It has now been donated to the library in Aberystwyth where thousands of people are expected to view it over the coming months. Pedr ap Llwyd, director of collections and public programmes, said visitors would finally be able to view the ""mysterious object"". ""This is truly a remarkable object and a very interesting addition to the national collections."" The cup is claimed to have been brought to Britain by Joseph of Arimathea after the death of Christ and then taken to Nanteos Mansion by seven monks","The fragile piece of wood is all that remains of the Nanteos Cup, a wooden chalice named after the mansion in Aberystwyth, Wales, where it was once owned.

Since its loss, it has gone on to become a popular tourist attraction and its legacy has been preserved at Swansea University.

But while the cup has taken on a new status, its origins are still unknown.

The cup's owner and the person with whom it was passed down through the centuries, remains a mystery.

The university's Museum of Archaeology and Heritage has preserved six wooden cups and an iron key in order to give the Nanteos Cup a new life.

Dorian Wrege, from Swansea University, is one of the museum's conservators who has spent the last three years reconstructing the cup for its new home.

""We were really surprised the key and cup passed down from person to person for so long with no-","The fragile piece of wood is all that remains of the Nanteos Cup , a wooden chalice named after the mansion in Aberystwyth where it was once kept . Some how , the wooden cup managed to survive over a thousand years , from medieval Britain through to the present , despite having gone through seven centuries without a single repair ; not even once . # # # In The Beginning… No one knows exactly how or when the cup was made ; it could date back to at least the 13th century , or even earlier . # # # Even more fascinating , its wooden properties are so strong that they are as much as twenty times as strong as comparable pieces made from oak . # # # It ’ s believed to have survived seven centuries without anyone ever coming near to fixing or repairing it . The Nanteos Cup is on display at Aberystwyth Museum on the campus of the University of Wales , Aberystwyth . Ёкали .",8.0
"Charles Mumbere, the king of Rwenzururu, is entitled to these privileges because he suffers from hypertension and diabetes, it added. But prison authorities say an outsider will not be allowed into the prison to prepare his meals. The king was arrested last month after a security force raid on his palace in western Uganda's Kasese district. More than 80 people were killed in the clashes. The 64-year-old monarch denies any involvement in violence. He was arrested with more than 150 people, including royal guards. His lawyer, Caleb Alaka, told the BBC he will ensure that prison officials comply with the court order. Mr Alaka said he initially thought there was a royal cook among those arrested but they had all ""perished"" during the raid on the palace. The monarch would accept a cook appointed by prison authorities, he added. Officials also said there were no plugs in the cells to power fridges,","Charles Mumbere, the king of Rwenzururu, is entitled to these privileges because he suffers from hypertension and diabetes, it added. But that's because a man with both of them isn't simply entitled to the same things, it said.

The report didn't say what those are, where the report got the names of the suspects or what the charges were. The Rwandan police, however, have already arrested 21 people linked to the case, they said.

The report doesn't detail how many people are suspected—the victims themselves couldn't even recall the precise nature of those assaults, the Daily Beast reported—how many people are still in detention or how far the investigation has progressed. The report doesn't even say how many attackers are in custody.

""We are talking about a long journey and it takes time. We need to go through this step by step,"" Karisabe said. At least, it's good news that the investigation is on its","Charles Mumbere , the king of Rwenzururu , is entitled to these privileges because he suffers from hypertension and diabetes , it added . But prison authorities say an outsider is not allowed to bring in medicines for a prisoner – an action that would amount to the visitor meddling with the operations of the department . However , Mumbere ’ s lawyers asked that a medical officer , who knows him well , should be given permission to bring in the medicines . But their client was n ’ t allowed to see them – nor were they allowed to take it to him , they say . `` A court official gave the order , '' a lawyer wrote . He said , however , that even if the medicine passes through the hands of a police officer , it should be allowed to reach the king . He explained , `` In accordance with Section 55 of the Constitution 1995 , the Rwenzururu king is entitled to such privileges and immunities as may be prescribed by Act of Parliament `` – and that. Act is the Constitution .",9.48
"These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event. The pair were spotted by Joop Van Der Linde, a guest at Ndutu Safari Lodge in Tanzania's Ngorongoro Conservation Area. The scene is the Serengeti; the attentive mother, five-year-old Nosikitok. The lioness has a GPS collar fitted by Kope Lion, a conservation NGO, and three young cubs of her own - born around the 27-28 June. Dr Luke Hunter, President and Chief Conservation Officer for Panthera, a global wild cat conservation organisation which supports Kope Lion, told the BBC the incident was ""truly unique"". ""It's not something that I'm aware has ever happened before between large cats like this,"" he said. ""We know there are cases where lionesses will adopt other lion cubs... But this is unprecedented. ""I know of no other case - between any large cat, for that matter - where the species has adopted","These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event. The pair were spotted in a forest near the city of Lusaka in Botswana. The pictures were taken by a camera trap by conservationists on Monday, and the first time any male lioness or male lion cubs have ever been photographed feeding on a female. If this happens again, it will be a world first. Botswana conservationists are hoping the pictures will spur people to step into the lion world and protect the lionesses and cubs from poachers, who hunt them for trophies, mainly for antlers, which are used as jewellery.

The rare breed - dubbed the 'Fursona' - is already endangered by habitat loss, including hunting for their distinctive fur, which makes it highly sought after in the fur trade and on sale. A third of all lions are killed every year.

In the first picture of the","These beautiful pictures are the first ever taken of a wild lioness nursing a cub from a different species - an extremely rare event . The pair were spotted by a camera trap in Liuwa plains national park in western Zambia , on the banks of the Liuwa River . The photos have been released in the journal Nature Ecology & Evolution . It is thought the lioness - a mountain lion - gave birth to a 2. 8 ounce cub in early 2015 , after taking advantage of the 'imprinting period ' - when young wildlife is vulnerable and able to accept a species it has recently encountered as its own . As the female mountain lion mother is a newcomer in the area , biologists thought the cub might be ' a product of sexual imprinting - when the mother cat chooses to invest time and care in an unfamiliar feline cub ' . Mountain lions - also known as pumas or cougars - can live up to 20 years in the wild . They normally weigh at least 77 pounds , but can reach up to 176 pounds .",8.74
"Evha Jannath, 11, was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor. Alton Towers and Legoland Windsor are among those to have closed similar water-based white knuckle rides. Drayton Manor said it would remain closed on Friday for health and safety investigations. Latest on this and other stories from Staffordshire Merlin Entertainments, which runs Legoland and Alton Towers, said it had closed the following rides: A spokesperson said that on learning of Tuesday's fatal fall at Drayton Manor, Merlin Entertainments shut the rides ""with immediate effect"" on a ""precautionary basis"". It said it expected to re-open the rides on Friday. Some sites, including Lightwater Valley, in North Yorkshire, and West Midland Safari Park, have","Evha Jannath, 11, was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor Park, according to a news release from the sheriff's office.

The sheriff's office, assisted by park rangers, retrieved the girl from the water about 12:15 p.m. in a boat made from the trees that the park uses for picnics.

The girl was not injured and was transported to a hospital to be evaluated, the release said.

The sheriff's office is currently still looking into the circumstances related to the incident, though the news release said there was no foul play involved.

Park staff was alerted about the incident after a bystander called 911.

Police have reopened the Splash Canyon boat section to the public.

Check back for updates.","Evha Jannath , 11 , was on a school trip on Tuesday when she fell from a circular boat on Splash Canyon at Drayton Manor . Alton Towers and Legoland The family of a little girl who died after a fall from a water ride at a Staffordshire theme park have paid tribute to her . Boston Celtics : 5 reasons to stay quiet in free agency The Bucks got the better of Philadelphia on Sunday , but it was n't enough to snatch the No . 5 seed and a second-round series against Brooklyn . The two-day event was a major success for the city with large crowds and heavy betting at the tracks . While not everything this season was perfect , we did get some very quality play from this rookie . As we said earlier , the Pistons already have a pretty loaded roster that does n't need too much upgrading . The Bears have lost back-to-back games , and each of those losses came after the Vikings had the ball last . Wizards : 3 reasons they won , including John Wall , Bradley Beal The Wizards overcame another poor shooting performance and picked up a win over the Pacers on Friday night .",11.01
"The holders, who also won the trophy in 2013, bowed out in the group stage despite six wins in 14 games. Promotion in the County Championship, though, is still a possibility. ""We wanted to be in a position going into the last five games where we had something to play for, and we have,"" Ripley told BBC Radio Northampton. ""We'll be pushing hard to get ourselves in there with maybe two games to go, one game to go. ""I'm just looking forward to seeing us get stuck in and who knows, it could still be a pretty special season."" With two promotion places available again this summer, Northants are currently third, 15 points behind second-placed Worcestershire, but with a game in hand. However, two of their remaining five matches are against leaders Nottinghamshire, the first starting at Trent Bridge on 28 August. ""I'm looking forward to the first game because that will be like a Test match kind of","The holders, who also won the trophy in 2013, bowed out in the group stage despite six wins in 14 games. Promotion in the County Championship, where they play Plymouth and are one of just two teams in England who have two promotions, is still a long way off, but it will give the current crop hope. ""This has been a good process,"" Mowbray said. ""It's been frustrating. But we've improved a lot since we've been in the Championship. We're much like the previous management team in that we're young. This time we've got an experienced manager as opposed to two inexperienced people."" This is what I'd like to say to the club – we're coming home. If that's what you need, you're better off with us. We're not looking to go to the Championship. We're looking to stay. We're not in the Championship because of anyone other than ourselves.""

They hope to play in the Premier League, which the","The holders , who also won the trophy in 2013 , bowed out in the group stage despite six wins in 14 games . Promotion in the County Championship , the fourth tier in English county rugby was secured by South Tyneside in the 2019–20 competition , beating Orrell 24–22 . # # What was England winning trophy ? The Golden Boot Award is an annual honor awarded from 1962 to 2001 by the Football Writers ’ Association to one player in the English Football League system who. It is the oldest national award for professional association football in the world . Get the latest Sunderland AFC news , fixtures , results , match reports , videos , photos , squad and player stats on Sky Sports Football # # England 's Women U-20 Football Squad defeated the Netherlands in the UEFA Youth. The Football League is one of several football ( soccer ) competitions held in England . The holders , who also won the trophy in 2013 , bowed out in the group stage despite six wins in 14 games . Promotion in the County Championship , the fourth tier in English county rugby was secured by South Tyneside in the 2019–20 competition , beating Orrell 24–22 .",9.3
