original,sampled,completed,time-4-model
"Talks over the contract broke down in February and junior doctors have staged several strikes since then. Ministers said on Thursday they would re-start talks if they focus on Saturday pay and unsocial hours. The BMA's junior doctors committee is due to meet to consider its response. Last Monday, the government said it was willing to pause the introduction of the junior doctors' contract in England for five days to allow for talks. The BMA also agreed to defer any new threats of strikes for five days. The BBC's health editor Hugh Pym quoted a source as saying the government's preconditions were seen as a complicating factor but that there would be ""clarity about the next steps by the end of the day"". Health Secretary Jeremy Hunt has previously indicated the government is willing to compromise. ""We've already made three significant compromises on Saturday pay but what we can't do is have a system where hospitals can't afford to roster enough","Talks over the contract broke down in February and junior doctors have staged several strikes since then. Ministers said on Thursday they would re-start talks if the dispute was broken because they were ""confident"" a deal could be finalised.

Labour leadership candidate Jeremy Corbyn said he hoped the government would call the vote to end the dispute to avert any more strikes or other industrial action. In a letter to his supporters, Corbyn said it was vital the talks were resumed to ensure patient safety.

He said the government had shown ""utter neglect"" by refusing to guarantee a new deal to junior doctors over the issue of contracts.

The Tory-led Health Secretary Jeremy Hunt said he would not budge on the contract talks, saying he would make sure the NHS was protected, including by imposing a three-year contract on junior doctors.

Facebook Twitter Pinterest Dr Julie Hesmondhalgh says there should not be any further walkouts unless a new contract is reached and that she won","Talks over the contract broke down in February and junior doctors have staged several strikes since then . Ministers said on Thursday they would re-start talks if they focus on two issues : the need for a new national contract for junior doctors ( who work in NHS hospitals ) and the creation of an independent NHS regulator for doctors to control future salaries . Dr Chaand Nagpaul , the council ’ s chair , said the body had a responsibility to protect patients . “ The NHS is being put at risk because of short-sighted politics and poor leadership , “ he said . “ Junior doctors are on the front line of care and they need to be able to perform their clinical duties confidently and competently . “ The junior doctors are not the responsibility of the Labour party and the trade unions , which have failed to protect our NHS for a decade , are trying to use these discussions to embarrass the government . “ NHS England is now facing the prospect of the worst winter on record. While a further two weeks of strikes can be avoided .",10.8
"The Crewe United players were charged with bringing the game into disrepute for bets placed on their Irish Cup tie against Warrenpoint Town on 4 February. Attempts were made to bet large sums on more than four goals being scored in the game, which Crewe lost 5-0. The players are suspended from all affiliated football until 31 May 2018. The IFA's Disciplinary Committee also imposed fines of £400 on each player, whose names have not been released. Prior to Wednesday night's hearing, all five players admitted to a breach of rules but claimed they had acted independently in placing bets. However, committee members ""were not convinced"" this was the case, according to an IFA statement. ""The committee wishes to express its concern at the negative impact betting on games can have on the game and urges all clubs, officials and players to familiarise themselves with the rules and regulations in relation to football."" Reaching the sixth round","The Crewe United players were charged with bringing the game into disrepute for bets placed on their Irish Cup tie against Warrenpoint Town on 4 February 2015.

The club was suspended at the end of the season and all the suspended players pleaded guilty at a closed hearing in January to a charge of disorderly behaviour.

All the accused agreed to dismiss the charge if they did not have to attend court to do so.

All four went on to enter guilty pleas at a hearing at Warrington County Court on January 12, 2016.

James Bower, from the County Court, said: ""In the event of an appeal in this case, it is expected at trial that no further action will be taken against players or officials.

The players were suspended from the club in February 2015.

""The charges came to light through the club's own investigation after it was informed that the players in question had been charged with betting on the game.

""There","The Crewe United players were charged with bringing the game into disrepute for bets placed on their Irish Cup tie against Warrenpoint Town on 4 February . Attempts were made to contact the club via the FAI and player management , however there have been no further developments since then . The club has no intention of making any further comment at this time . Former League of Ireland player Mark Dunphy has made the journey to Dubai . He is the first ex-professional from an Irish professional team to visit Dubai , as he wants to meet players from the two clubs and encourage them to come and play in UAE . The FAI has confirmed that the clubs involved have been served a formal notice of breaches of the FAI player contract regulations and have been given 24 months to resolve the matter . The charge of bringing the game into disrepute was made after three men from the club received a three-year ban from playing football in the UAE for betting on an upcoming FAI Cup tie between Warrenpoint Town and Crewe United in February . Irish clubs involved The clubs involved in this instance have been cited for their involvement in the match fixing in March 2017 .",8.59
"Hisense can make TV sets using the Sharp name thanks to a deal it signed with the company in 2015. Sharp said the TVs bearing its name broke US rules on electromagnetic emissions and that Hisense had made false claims about picture quality. Hisense said it ""categorically"" denied the claims made in Sharp's court papers and it would defend itself. As well as accusing the Hisense-made TV sets of breaking emission guidelines, Sharp said the devices also broke Federal Trade Commission rules on pictures sizes and did not meet wider industry standards covering device safety. Sharp's legal papers said its brand was at risk of being ""destroyed"" by the ""shoddily manufactured"" TV sets by the time the five-year deal ended. It wants Hisense to stop using the Sharp name. The legal action is believed to be linked to Sharp's","Hisense can make TV sets using the Sharp name thanks to a deal it signed with the company in 2015. Sharp said the TVs bearing its name broke a five-year-old trademark that Theseensense.com, a Sharp subsidiary, holds, leading Theseensense to attempt to block Sharp's trademarks from being used to sell TV sets. (Reuters) (Reuters)

The situation got more complicated when Theseensense said that Sharp and Theseensense's combined revenues were three times greater than what Theseensense earns from its brand and that it was willing to pay Theseensense money for its trademark until Theseensense stops using the Sharp name in the United States.

Theeresenses, backed by a group of Japanese businessmen, has made its trademark case before the ITC, but ITC officials haven't yet ruled on it. No decision has been made since.

""This has been the most complex trademark case ever seen","Hisense can make TV sets using the Sharp name thanks to a deal it signed with the company in 2015 . Sharp said the TVs bearing its name broke US sales records , and that it was “ pleased to announce that the new TVs introduced in 2016 will take the company ’ s trademark Sharp branding to another level ” . < /s >. The TVs come in 55-inch , 55-inch , 65-inch , 75-inch , 77-inch , 77-inch , 85-inch , 87-inch and 88-inch sizes from as little as $ 1,599. All the TVs under the Sharps name are Sharp . < /s >. The TV will go on sale in the US and Canada in September , and in China sometime in the near future . The 55-inch Sharp TV , Sharp 's smallest ever , wo n't be out until Christmas ( and could be pre-ordered now ) , but the 77-inch Sharp is due in October . < /p > < /div > < /div > < button class = `` btn btn-block '' name = `` clear '' onclick = `` clearSlogging ( ) ; '' > < span class = `` icon p. fa close-circle-o-down `` > < / span > < span class = `` icon p.",8.11
"Robert Gerrard, 53 and from Liverpool, was named on a register of alleged criminal fugitives in February 2014 and gave himself up in October 2016. He pleaded guilty to conspiracy to import cocaine into the UK in a Â£60m drugs plot between May and June 2013. Gerrard was jailed at Manchester Crown Court for 14 years. The National Crime Agency (NCA) said Gerrard travelled to Rotterdam and met international drug traffickers with the plan of importing drugs from Latin America to Europe. The NCA appealed for help to find him following an October 2013 raid on a cafe in the Dutch city. Police believe Gerrard and others were using it as a front for a drugs smugglers' global operations centre. When he handed himself in, Gerrard told officers the pressure of being on the run had ""got too much"" for him. Greg McKenna, regional head of investigations for the NCA, said: ""After being on the run and evading justice","Robert Gerrard, 53 and from Liverpool, was named on a register of alleged criminal fugitives in February 2014 and gave himself up in October 2016. He was imprisoned at HMP Belmarsh in south west London until his bail conditions were lifted in mid-2015. He faced a total of 22 charges of conspiracy to smuggle illegal immigrants into Britain and other crimes for allegedly bringing 35 people across the Channel from France.

Rabia, also 53, has been on the run since 2011 when she left her Surrey home to join the Islamic State terrorist group. She is believed to have been jailed in 2012 for her role in the plotting of a terror attack against the UK.

Police believe about 100 people have joined ISIS in Syria. It is believed the UK-based terror ring has since been replaced and the network reduced dramatically by the deaths of the plotters.

Detective Superintendent Martin Tate, of Scotland Yard's counter-terrorism command, said: ""Whilst we have disrupted","Robert Gerrard , 53 and from Liverpool , was named on a register of alleged criminal fugitives in February 2014 and gave himself up in October 2016 . He pleaded guilty to possession of crack cocaine and was sentenced to two years and six months ' custody after he was convicted at the city 's magistrates ' court in November 2016 . In October , the US Court of Appeals for the Seventh Circuit affirmed the man 's conviction but ordered a new sentencing before trial for the judge who oversaw his sentencing and a third case involving a man in Kansas who made a false confession and was. A federal judge in Chicago is hearing arguments in a case in which prosecutors want a man who served more than 13 years in jail on murder and rape convictions as a youth back in federal prison . A former prison guard who pleaded guilty to conspiracy to introduce a banned steroid and was sentenced to prison has said he feels like he is being punished twice . In a joint investigation by the BBC and the Guardian newspaper , two sets of lawyers who have spent decades trying to bring justice for alleged victims of convicted paedophile James Alder and others said they have identified at least 15 new potential victims across four.",7.23
"She made the comments after a trip to London, where her husband is being treated for an unspecified illness. Mr Buhari, 74, left for London nearly a month ago - his second trip to the UK for treatment this year. His absence has led to some anxiety in Nigeria, Africa's biggest economy, with people speculating about whether he will be able to resume his duties. Vice-President Yemi Osinbajo is acting president, and has been widely praised for his handling of the country's economic crisis, following a sharp fall in the price of oil, its major export. Mr Buhari took about seven weeks of medical leave in January, and flew to the UK for treatment. When he returned home in March, he hinted that he had undergone a blood transfusion, but did not disclose his illness. He flew","She made the comments after a trip to London, where her husband is being treated for an unspecified illness. Mr Buhari, 74, left for the city to attend a ceremony marking his mother's birthday.

""I'm here to meet my wife,"" he said as he arrived for the visit. ""I'm going for an appointment. She is fine, I am fine.""

Ms Banjoko said her mother always took good care of Mr Buhari, who was in a wheelchair when he became president in 2011.

'Dismissive'

On Tuesday, she described him as ""disappointed"" with President Muhammadu Buhari for not visiting her on her birthday.

""I told my mother that if you have something to give him, I will send it to him,"" Ms Banjoko told CNN in an interview from London.

""If he wants to visit his mother, he can send her something to tell her,""","She made the comments after a trip to London , where her husband is being treated for an unspecified illness . Mr Buhari , 74 , left for London nearly a week ago in what doctors described as a `` routine checkup . `` Asked if Nigeria should go ahead with the vote slated for March 14 , Mr Buhari said : `` I donít think it is going to make any difference . The people of Nigeria are capable of governing themselves. They do n't need outside interference. `` He was referring to the three presidential elections held since 2011 , the 2015 election pitting President Muhammadu Buhari of the ruling party against former President Goodluck Jonathan , and the 2016 election , for which results , however , have yet to be. < |endoftext| >. < |text| > . < < /s >. < |text| > < |html| |style| |link| > . < < /s > . > , a day after she criticized Jonathan 's administration in a Twitter post . The president has not said whether he will seek reelection or step down from office , The Nation reported .",14.88
"They are mainly concentrated in the north, in the Turkmen Mountain area in Latakia close to the Turkish border, as well as in Aleppo, Idlib, Homs, Tartus and the Damascus region. There are no reliable population figures, but they are estimated to number between about half a million and 3.5 million. Under the Assad regimes in Syria, the Turkmen were banned from publishing or writing in Turkish. The government did not recognise them or other ethnic groups as minorities, preferring to stress the unity of the Arab nation. Supported by Turkey, a staunch foe of Bashar al-Assad, they took up arms against the regime soon after the start of the uprising in 2011. Syrian Turkmen parties also united under the Syrian Turkmen Assembly, which is affiliated to Syria's Western- and Gulf-backed National Coalition opposition group. The Turkmen have formed numerous Turkish-trained rebel groups, including the Syrian Turkmen Brigades, reported to be about 2,000 - 10,000 strong, in","They are mainly concentrated in the north, in the Turkmen Mountain area in Latakia close to the Turkish border, as well as in Aleppo, Idlib and Hama province.[2]

While Russia announced the start of their military intervention in Syria in September of 2015, its military buildup in Syria has been slow going, despite promises that Russia would help defend Syrian President Bashar Al-Assad in return for allowing NATO ships to transit through Russian ports at Tartus and the Black Sea.[3] Russia has deployed air defense weapons along this critical border, and has reinforced its forces on the ground as well, reinforcing the Al Assad regime with new air defense gunships, including the S-300, S-400 and Pantsir-S1, all of which had been produced at secret bases in Russia. [4]

The United States has also stepped up its presence on the ground in Syria after Russia began its operation to protect Assad, providing military and financial aid to the moderate anti-Assad","They are mainly concentrated in the north , in the Turkmen Mountain area in Latakia close to the Turkish border , as well as in Aleppo , Idlib , Homs , the rest of Homs and the region around it , they are mostly nomadic tribes who come north and settle in Aleppo after the war and then they leave and go back in winter This , these are the Turkmens , they also use the.. name of 'Turks ' as a title . In any case and in Turkey , there are also groups that use the name of Turk as their own . Some of them are linked to the PKK in the PKK of Turkey , but the Kurds of Turkey and other parties like HDP , the pro Erdogan Turkish group , or the opposition party like the MHP , AKP , also use the name as a. title as well , the name was first used by the Mardin Turks , who are connected to the Mardin Turks of the Ottomans , they used the name 'Turks ' . They are mainly concentrated in the north , in the Turkmen Mountain area in Latakia close to the Turkish border , as well as in Aleppo , Idlib , Homs , the rest of Homs and the region around it , they are mostly nomadic.",8.54
"Media playback is not supported on this device Jutanugarn, 20, didn't drop a shot and made six birdies to move within sight of the tournament record-winning score of 19-under par. South Korea's Mirim Lee, who led after the first and second rounds, slipped to second after carding a 69. Scot Catriona Matthew will start the final round six shots back in fourth. Jutanugarn will become the first Thai to win a major tournament if she can protect her lead on Sunday. She missed a chance at the ANA Inspiration earlier this season when bogeying her final three holes, but believes she has learned from that experience. Jutanugarn, who displayed calmness and consistency during her third round, told BBC Sport: ""I think I know how to play under pressure. I have to focus on what is under my control."" Media playback is not","Media playback is not supported on this device Jutanugarn, 20, didn't drop a shot and made six birdies to move within sight of a top-20 finish in the world rankings

Australia's first-round pairing of Jutanugarn Srisakitwong and Jomnye Sumoye came into a crucial hole against Japan with two shots in hand, but managed to turn the game around with 12 straight birdies.

They were also the only team to go through from the group stage, with the hosts Japan dropping to 24th position, although they will meet a familiar opponent in the fifth round.

The three-man team of Nick Matthew, Paul Gilmartin and Jason Day could make it four in a row in the group stages if they defeat Japan, who have fallen from the top four after losing 11 points.

Srisakitwong, who now leads the world rankings, is in the same position that he was","Media playback is not supported on this device Jutanugarn , 20 , did n't drop a shot and made six birdies to move within sight of the tournament record-winning score of 7-under-par , The 21-time world champion , who was left looking in anguish when his first-round birdie putt fell through the ropes , said he was `` happy and lucky '' . Fiji 's Vijay Singh claimed his third straight victory on the Japan Golf Tour on Sunday morning local time with a two-stroke score at the Zozo Championship in Narashino . , world No . 8 , had a double bogey on his way to a 1-under-par 71 and a share of fifth place . < /s >. Jutanugarn , who came to Japan two rounds earlier than her new partner , had lost a five-shot lead to Singh . , as did fellow Japanese pair Seichiro Taniguchi and Keisuke Murata . < /s > . The pair were tied on two-under-par 284 at the end of play on Saturday , which Singh carded to open the final round with a score of 6-under-par , which was enough to guarantee him the title of Japan 's. Singh was just a hole back of Jutanugarn and Jutanugarn ended up with a 1-over-par 73 for a 5th-place finish.",11.64
"Media playback is not supported on this device The 10-match schedule in New Zealand next summer has been described as ""ludicrous"" and ""unsustainable"" by leading figures in the English club game. But chief executive John Feehan insists tours must stay at that length, and says the Lions are a ""necessity"" for the host countries involved. ""I think it's going to be very difficult going forward to reduce the number of games,"" Feehan told BBC Sport. ""We definitely need to ensure that we have at least the kind of levels of games we have at the moment."" While accepting the schedule is ""not perfect"", Feehan insists the Lions will remain central to discussions around a season structure post-2019. ""We need to accommodate the Lions, it's one of the biggest brands in world rugby,"" Feehan added. ""Our game would be much poorer if the Lions don't exist in a meaningful way. And we need to win tours to","Media playback is not supported on this device The 10-match schedule in New Zealand next summer has been described as ""ludicrous"" and ""unsustainable""

New Zealand were only one Test away in Australia - they lost that game 26-20

When New Zealand failed last year to qualify for the finals, the coach Richie McCaw claimed that they needed ""to put the fear of god in opposition teams and win every one of those games"".

They conceded 41 tries in just four Tests at home as they finished sixth, which is still good enough for second place behind Wales.

Wales finished second, and will do so again this year. No other side has played all of their Tests away from home in the last five seasons.

The British and Irish Lions are on track to host just two home Test matches next year - the first for eight years - but the second will be against Australia on 12 June.

'We did our job'

Media","Media playback is not supported on this device The 10-match schedule in New Zealand next summer has been described as `` ludicrous '' and `` unsustainable '' by leading figures in the sport . The chairman of the governing International Cricket Council ( ICC ) on Wednesday said the upcoming Test Championship was in jeopardy because of the `` insane schedule '' for the tour of New Zealand in 2020 . Cricket New Zealand ( CNZ ) have defended their decision to put off the first test against Pakistan by six weeks . '' I 've spoken to the ICC and their legal team and they have said there are concerns about the schedule . The ICC will be seeking a solution , but that solution is likely to have a significant impact on the calendar for the longer term , 'said chairman of the New Zealand Board of Cricket , Greg Barclay . Barclay was explaining why the first Test against Pakistan in September 2020 should be delayed . `` There is an increasing consensus that the next calendar year is also likely to be affected , 'he said .",6.43
"Patrick McLoughlin said Network Rail's five-year plan was being ""reset"" as it was ""costing more and taking longer"". Schemes in the Midlands and Yorkshire would be put on hold, he told MPs. Labour said it remained ""concerned"" about the future of the electrification of the Great Western line. Sir Peter Hendy will become the new chairman of Network Rail in place of Gwynedd-born Richard Parry-Jones. Mr McLoughin told MPs on Thursday that the planned programme of rail upgrades was being reviewed to ""get it back on track"". ""Electrification of the Great Western line is a top priority and I want Network Rail to concentrate its efforts on getting that right,"" he said. But shadow transport secretary Michael Dugher said: ""We remain concerned about the future of the electrification of the Great Western line."" Responding for the Welsh government, Economy Minister Edwina Hart said: ""It's got to be kept on budget, it's got to be kept on time","Patrick McLoughlin said Network Rail's five-year plan was being ""reset"" as it was ""costing more and taking longer"". Schemes to reduce the capital costs on services were also being considered and there were a number of technical improvements being taken to rail technology.

""We've been able to do some fairly significant work which we won't discuss today, which means the costs of running these railways are going to go down and we're hoping to be running even more services which means the cost of running the railways is going to go down,"" Mr McLoughlin said.

""There are no guarantees that costs won't go up again but you've got to realise we're getting to a point now where most of our capital expenditure is in the construction period, it's just that we're spending more money in the long term and in real terms than we've ever had on the line before.

""We're looking at all these costs, how much do they","Patrick McLoughlin said Network Rail 's five-year plan was being `` reset '' as it was `` costing more and taking longer '' . Schemes in the Midlands and Yorkshire were to be reviewed , the company said . It added that the cost of extending the Cross Country train could now be recouped over a longer period , and that train services would eventually end with a complete track restoration . This will not happen until the 2035 programme deadline , Mr McLoughlin said in an interview with BBC business editor Robert Peston . He said Transport Secretary Patrick McLoughlin said Network Rail 's five-year plan was being `` reset `` as it was `` costing more and taking longer `` . He added that the cost of extending the Cross Country train could now be recouped over a longer period , and that train services would eventually end with a complete track restoration . This will not happen until the 2035 programme deadline , Mr McLoughlin said in an interview with BBC business editor Robert Peston 'Rises in costs' The cost of restoring the two-track route to Liverpool Bridge is expected. The total capital cost is estimated at £1bn , although the final figure will be determined in talks with the British taxpayer ' He added , however , that the Government has agreed with Network Rail to take responsibility for the track rehabilitation .",9.03
"The North East MSP, who had served at the Scottish Parliament since 1999, passed away last week aged 55 shortly after being diagnosed with cancer. Ms Davidson said he had instructed his funeral be held on a Friday. This was because parliament was not sitting, ""so the SNP wouldn't win any votes while Tories were here"". Ms Davidson told the service at Glenbervie Parish Church in Aberdeenshire: ""He was a proper true blue Tory who would go into bat for the team but never fell out with anyone while doing so. ""A Labour blogger said you could disagree with him without ever finding him disagreeable. ""The first minister said he was never afraid to stand up robustly for the causes he believed in - but always did so with good humour and respect for his political opponents."" She went on to recall Kincardineshire-born former dairy farmer and grandfather-of-six Mr Johnstone's ""humanity, his decency and his sense of fun"". Ms Davidson said:","The North East MSP, who had served at the Scottish Parliament since 1999, passed away last week aged 55 shortly after being diagnosed with cancer. Ms Davidson had a long career as a member of the European Parliament.

On her Facebook page a tribute was posted following her death, which read: ""I was deeply saddened to hear of the death of my friend and colleague, the late MSP, Margo MacDonald.

""Margo's life was lived with passion, energy and compassion. She never forgot a friend and always made time for those she enjoyed close-knit bonds and bonds she made with all of her constituents.

""Margo had a huge impact upon me. From the age of 15, I attended Gaelic and music lessons with her and was impressed by the enthusiasm and drive she had for doing the best she could, no matter what. My heart aches for the other people who are experiencing such awful news, and to think we lost a friend who loved","The North East MSP , who had served at the Scottish Parliament since 1999 , passed away last week aged 55 shortly after being diagnosed with cancer . Ms Davidson has been an MSP for the Lothians since 1999 and was previously deputy leader of the Scottish Conservatives . Commenting in his memory , Mr Salmond said : “ Nicky was a determined campaigner , who always sought to represent her constituents “ at the sharp end ” . “ He was also a tireless worker , always willing to serve his party , his constituents and the country within the constraints of his health . He will have been greatly missed. ” Advertisement He added : “ At the SNP , we are determined to put up a clear candidate for the leadership election to be held in the autumn of 2014 . After a week of mourning we are now looking forward to giving our campaign a major boost as we look to secure the support of our membership and supporters across the UK . We thank those who have already pledged their support to the campaign “ Nicky was well liked in the SNP and respected by people across the political spectrum .",8.18
"A statement after a meeting of the country's security cabinet said the construction would take place in the Emek Shilo area near Nablus. Prime Minister Benjamin Netanyahu has been simultaneously negotiating with the US government on reducing settlement activity. Palestinian officials have condemned the move. ""Today's announcement once again proves that Israel is more committed to appeasing its illegal settler population than to abiding by the requirements for stability and a just peace,"" Hanan Ashrawi, an executive committee member of the Palestine Liberation Organisation, was quoted as saying by Reuters news agency. The administration of US President Donald Trump has yet to comment on the Israeli vote, which was unanimous. The new settlement will be used to house Jewish families evicted from Amona, an outpost that was cleared last month after the Israeli Supreme Court ruled it had been built illegally on private Palestinian land. Mr Netanyahu then promised Amona residents that a new area would be found for","A statement after a meeting of the country's security cabinet said the construction would take place in the Emek Shilo area near Nablus. Prime Minister Benjamin Netanyahu, who had earlier spoken to German Chancellor Angela Merkel, also said: ""We are very committed to the establishment of a secure national environment for all the residents of the Jewish communities of Judea and Samaria.""

Get The Times of Israel's Daily Edition by email and never miss our top stories Free Sign Up

Palestinian president Mahmud Abbas accused Israel of violating the ceasefire agreement, and accused Israeli officials of deliberately keeping up violence, in an interview with a German newspaper published Friday.

""Those who started the war are responsible for this escalation, and the war in Jerusalem is a continuation of the war in Judea and Samaria,"" Abbas told Der Spiegel.

Abbas said ""the escalation of violence is being conducted by those who signed the accord and those who abandoned it."" He added, according to AFP,","A statement after a meeting of the country 's security cabinet said the construction would take place in the Emek Shilo area near Nablus . Prime Minister Benjamin Netanyahu has said in the past that Israel is considering building a new settlement `` for tens of thousands of new citizens '' in the West Bank . < |endoftext| >. [ Source : Israeli Interior Ministry ( The Israel Walla web site , March 9 , '08 ) - See original in original Text available as : - [ Source : Israeli Prime Minister ’ s Office - The Israeli Prime. According to the Israeli daily newspaper Ha'aretz , “ a survey has concluded that 75 percent of Jews in the United States , Canada , Britain , Australia and Germany favor the creation of a Palestinian state with a capital in East Jerusalem. According to their survey , 65 percent of the respondents think that a majority of their fellow countrymen would support the establishment of a Palestinian state if this were decided by their country 's leaders . `` [ Source : Ha'aretz , The Israel Walla web site , Tuesday , March 6 , 2007 , p.",7.15
"The 28-year-old Chile international, who scored Sunday's FA Cup semi-final winner against Manchester City, has a year left on his Gunners contract but is yet to sign a new deal. ""I don't think you would sell him to any Premier League club, that is for sure,"" said Frenchman Wenger. ""But as I have said, I think he will stay and sign a contract."" Wenger has yet to confirm his own future at the north London club, but says he is working on transfer targets for next season. The 67-year-old is out of contract at the end of the season and has been offered a new two-year deal. ""I work until the last day of the season for the present and future,"" he added. ""Transfer targets are the future of the club and are very important."" He","The 28-year-old Chile international, who scored Sunday's FA Cup semi-final winner against Manchester City, has a year left on his Gunners contract.

(Image: Getty Images)

But the club will consider talks to extend his stay beyond that period.

The France forward was called up to training again ahead of kick-off on Monday in a bid to recover from his calf injury.

Toffoli also worked with Gunners assistant manager, Steve Bould, for the first time since sustaining an injury to his knee.

Video Loading Video Unavailable Click to play Tap to play The video will start in 8 Cancel Play now

After being given a rest in midweek, he has been preparing for the FA Cup quarter-final at Stamford Bridge.

Despite not being 100 per cent, he's been confident he can turn his fortunes around and he's made encouraging signs after working with Bould.","The 28-year-old Chile international , who scored Sunday 's FA Cup semi-final winner against Manchester City , has a year left on his Gunners contract but is yet to sign a new deal Arsenal are ready to offer Alexis Sanchez a new deal worth around £280,000 per week , in a bid to persuade the striker to stay at Emirates Stadium next season . It has also been reported that new Arsenal manager Arsene Wenger could allow Alexis to join Manchester United or Real Madrid during the summer . The Gunners remain in contention for a top-four finish in the Premier League this season , however , with Arsenal sitting third as they prepare to travel to Aston Villa on Sunday looking to end a four-match winless run in all competitions. The Arsenal captain has scored 17 goals in all competitions this season , but the Frenchman 's contract expires in the summer . Follow the Independent Sport on Instagram here , for all of the best images , videos and stories from around the sporting world. < |endoftext| >.",6.53
"Alan Black's testimony was read out on the first day of the long-awaited inquest into the 1976 killings. Ten men were shot dead when their minibus was ambushed by the IRA near the County Armagh village. As the victims lay on the ground, the commander of the republican unit said: ""Finish them off,"" the court heard. Mr Black's statement was read out by a barrister. He said the noise of the shooting was ""deafening"" as he fell on his face and another man collapsed across his legs. He could hear the groans of his workmates. A police report at the time read to the coroner said: ""What happened then is perhaps the most savage and senseless single outrage in the present campaign."" About 30 relatives and supporters watched from the public gallery at the coroner's court on Monday. Mr Black listened, pain etched across his face, as the details of that night's events","Alan Black's testimony was read out on the first day of the long-awaited inquest into the 1976 killings. Ten men were shot dead when their minivan was rammed near the Mount Gravatt town hall the night of November 2, 1976.

The police say a man, possibly in an act of retaliation against a local man convicted in absentia for a murder three days earlier, was seen to run into the road alongside the vehicle in an attempt to flee.

The van was heading up Gravatt Hill Road when it was hit from behind, travelling at a speed of almost 100 km/hr towards the Mount Gravatt and then the surrounding suburbs.

Aftermath of the shooting

Ten men were shot dead when their minivan was rammed near the Mount Gravatt town hall the night of November 2, 1976. (CBC) The minivan driver, Jack Nesbitt, died instantly of the injuries he sustained. The 10 men in the minivan — who","Alan Black 's testimony was read out on the first day of the long-awaited inquest into the 1976 killings . Ten men were shot dead when their minibus was ambushed during a football parade in the Dublin suburb of Cabra Credit : PA : Press Association The long-awaited inquest into the 1976 shootings at a football parade in Cabra began today . The inquest started in Dublin with the testimony of gardai and the families of the 16 men killed . It is an inquest into a bloody crime in south Dublin that still rages . The shooting began when a minibus loaded with young Republic of Ireland players turned in south Dublin to collect the team from their hotel in Cork city for a match against Northern Ireland in Dundalk . On the way home , the men - all from north Dublin - were travelling in the minibus . Three men - Alan Black , David Black and James McCauley - were killed , and 12 others injured . The shooting that followed was dubbed `` The worst sports massacre in Irish history `` and shocked a nation .",8.21
"Eloise Dixon, her partner and their three children were driving in Angra dos Reis on Sunday, when their car was approached by an armed group, Brazilian newspaper O Globo reported. She was shot twice, once in the abdomen, but is recovering in hospital. Ms Dixon's family were unhurt, the paper added. O Globo said the family had apparently been searching for water to buy in Angra dos Reis - a coastal resort about 90 miles (145 km) from Rio de Janeiro. According to the O Dia newspaper, they ended up in the Agua Santa - or holy water - community because of a difficulty in understanding the language. The slum area is known to have drug traffickers. Authorities told O Globo the family were shot at after they were told to leave their car by armed men but did not understand the request. One bullet was aimed at the head of Ms Dixon, who","Eloise Dixon, her partner and their three children were driving in Angra dos Reis on Sunday, when their car was approached by an armed gang who fired at the vehicle.

They all escaped injury, but Ms Dixon was seriously injured in the attack. Her husband, Daniel Bunnill, has been released on parole since his conviction.

However, the Independent Police Conduct Authority (IPCA) has launched an investigation into claims of a cover-up of the murder.

In an email obtained by the Sunday Leader, Detective Inspector David Wood, from Lambeth's Professional Standards Command, told chief superintendent Mark Gwynne: ""As a result of my own investigation I have concluded that the murder of Eloise Dixon was not caused at the hands of the perpetrator as the investigating team had been instructed to believe for years, but was committed by one or a number of members of the public acting in accordance with the criminal code and the local criminal culture.

""All","Eloise Dixon , her partner and their three children were driving in Angra dos Reis on Sunday , when their car was approached by an armed group , Brazilian newspaper Folha de São Paulo reported. They were taken hostage , but managed to escape later with a truck when the robbers tried to hijack the vehicle the family had come to use. According to the newspaper , a police officer was killed while trying to arrest one of the robber s. The family managed to reunite at the police station where a statement was made by one of the robber s , who identified himself as Adoniran Barbosa . Barbosa told the police that his cousin was the leader of the gang known as `` Os Intransigentes '' ( The Firm ) . Barbosa said that the gang s members operate with firearms and explosives , and kidnap people , especially young people . Folha de São Paulo reports , citing a police report , `` that at approximately 3 pm on Sunday , the robber s abducted the family from their car while they were driving in Angra dos Reis . The gang kept them hostage for about eight hours , making one of the family members give up part of their belongings for money .",11.01
