original,sampled,completed,time-4-model
"Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's Facebook page noticed the prophecy had been removed. The wealthy pastor is known as ""the prophet"" to his many followers. He is one of Nigeria's best-known and influential evangelists - and is popular across Africa, with many top politicians among his flock. The US election prediction was broadcast on Mr Joshua's TV channel Emmanuel TV, which an individual uploaded to YouTube. A section of that ""prophecy"" was posted on the preacher's Facebook page but is no longer available. ""Ten days ago I saw the president of America with a narrow win... What I frankly saw was a woman,"" it said. TB Joshua has been trending on Twitter across Nigeria, Ghana and South Africa as people shared memes poking fun at his prediction. People have also taken to","Mr Joshua told his congregation on Sunday that he ""saw"" a woman winning. After Donald Trump convincingly won Tuesday's vote, visitors to the preacher's Twitter page were invited to leave comments telling Joshua to stop lying.

The Reverend John Hagee, a prominent evangelical leader, said that the comments were ""sad and un-Christian"". He argued that if Trump was a good president then he would have won. In an email to followers, Hagee argued that Trump ""is going to be the next Abraham Lincoln"".

The Reverend Jerry Falwell Jr, the son of the outspoken televangelist, added that ""we must be careful not to condemn someone for something that happened to them as an adult"". Hagee disagreed.

Last week the evangelical megachurch pastor David Jeremiah, a Republican who backed Ted Cruz in the presidential race, warned that if Trump won the election the nation needed ""a strong, independent Christianity to come forth"". Earlier this year H","Mr Joshua told his congregation on Sunday that he `` saw '' a woman winning . After Donald Trump convincingly won Tuesday 's vote , visitors to the preacher 's web page on the social networking system Twitter. On Wednesday night , the pastor , with 3 . 9 million followers , made clear he 'd never get far in politics . He urged his 10,400 followers that he `` would never make that mistake . Trump , he said , was always right . ''  ________________________________________________________________ _____________________ The Huffington Post has chosen Joshua '' s Sunday -morning messages for its weekly Opinion section . One was about Hillary 's emails and the other was about Donald J. Trump , and what a difference two days make . In the first `` God is calling me to do something ... to be there for my country . '' Joshua said he needed to be able to be a judge at any moment -of anything. `` So I 've been trying to use",6.62
"Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria was surprised to win as he was ""struggling"" with a chest infection. In his story he ""ended up bumping into Donald Trump and his wife in an underwater hotel"", he said. ""It was a tale about building a small submarine out of my dad's old bubble car,"" he said. ""We took the bubble car on a trip to the Isle of Man and we bumped into several famous people in a Scottish submarine made out of shortbread tins. ""Nicola Sturgeon and Alex Salmond sold some of these giant shortbread tin submarines to the United States of America."" Last year's winner Mike Naylor, known as Monkey Liar, from Wasdale came second. Helen Jordan came third. Previous winners","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can. Winner George Kemp from Maryport, Cumbria, won the competition with his story about the day a man came in looking for a toilet with no doors.

In April 2009, the winner was presented with the Royal Warrant. ""I'm very proud to be part of this, it is just exciting to see so many people enjoying a good hoax,"" Mr Kemp said.

Last year, five friends won £750 after the jury ruled that they shared the ""jaw-dropping"" plot together, as there was a shared link between the people who told lies and the storytellers.

The jury at the annual prize judging last year said ""jungles are a common experience for many and they play a major part in building a sense of mystery in people's lives"".","Entrants to the annual event have five minutes to tell the biggest and most convincing lie they can . Winner George Kemp from Maryport , Cumbria was surprised to win but his winner of the event is still to be officially confirmed . H mmmmmm ... The Big gest and Confirmational Lie is a World Championship event that will see three teams work for one hour to produce the biggest lie possible to win $ 3,000 . Teams have to lie in all possible areas of the world and in all languages . I have n't spent a great deal of time lying but I imagine there are a lot of other big lies out there . When all are completed, teams will be judged on their truth value and a winner will be named World Champion . The lie will be sent to the world 's best lie detection agencies 'the FBI , MI 6 , CIA and the KGB. Contestants will also be challenged with 10 questions , each of",5.76
"Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck. But Clark's 108 not out from 133 balls and Shivnarine Chanderpaul's steady 85 not out rebuilt the visitor's innings. Clark reached his century with a huge pulled six shortly before the close. Retired West Indies international Chanderpaul put on 55 with Ryan McLaren, calming the innings after the early wickets, before the 42-year-old was joined by Clark when Gareth Batty dismissed McLaren. The pair then shared an unbeaten partnership of 172 with Clark - batting at eight in the order - soon overtaking Chanderpaul's score, beating him to his half-century. The game was halted due to bad light in the evening session but that did nothing to halt Clark's progress. In total the 26-year-old - whose previous high score was 84","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a duck after just one over.

Scotland's Stuart Broad also dismissed Liam Dawson and the innings ended with three quick wickets from the side's two fast bowlers James Nesbitt and Curran.

Bowling all day, Scotland were unable to control their batting and finished their innings with nine from 16 overs.

Harrow scored 100 from just 26 balls during the second innings, and then added a further 50 when he dismissed both Hameed and Kevin Pietersen in consecutive sixes, before finishing with his third-last over of the innings.

BBC Scotland cricket expert Craig Johnston:

The match was pretty much over in the first half hour. Scotland were too confident and allowed Northamptonshire to bowl through the middle overs. It is the reason Stuart Broad's figures have suddenly gone down to","Mark Footitt took 3-52 as the visitors lost five wickets before lunch while Sam Curran dismissed England opener Haseeb Hameed for a second-ball duck . But Clark 's 108 not out proved too much for England , as an uncharacteristic wob ble allowed Zimbabwe to chase 155 with 20 overs remaining . Cur ran was dropped at first slip as the final w icket fell and it was left to Nasser Hussain to declare at 157 for 6 . < |endoftext| > < |endoftext| > < |endoftext| > < |starttext| > < |starttext| > <| starttext|>  Hale ef H ame ed b Clarke ( 5 ) in the first over in his first international ton . First H izzat had to fend off a ball from Clarke ( 2 ) to get to his wicket before he scored his first international wicket in five years , taking a catch and run out of H am e ed b Clark ( 3 6 ) in the penultimate over . Clarke ( 1 w",6.91
"Sales at the company rose to â‚¬34.2bn (Â£28.8bn) in the year to August. The chain opened 12 new stores, which helped total sales to rise 7.1%, but that increase was lower than the 11% growth seen in the previous 12 months. Sales at stores open for more than a year rose 5% - the same as last year. The privately-owned Swedish group said sales in Poland jumped about 20%, making the country its fastest-growing market, while Australia and Canada also performed well. Germany was still the retailer's largest market, closely followed by the United States. Ikea will open its first stores in India and Serbia this year and now has 340 outlets in 28 countries. However, expansion into Russia has been put on hold as Ikea seeks to solve ""a number of old legal disputes"". The chain has","Sales at the company rose to â‚¬34.2bn (Â£28.8bn) in the year to August. But the sales slump has been sharper than earlier in the year and the company is now forecasting a £2.6bn (£2.1bn) loss for the current financial year.

Mr Haug said the company's performance had been impacted by falling sales of its existing products, where its customers had been more successful than its digital products, such as Apple's operating system.

But he said the company, which last year had $24bn (£16.6bn) in sales and is based in the Republic of Ireland, did not ""give up on digital"".

""We were able to create apps which were more personal and social, more personalised, more personal. We gave customers more choice in how they used their devices. We said that Apple wouldn't exist if we didn't create mobile ecosystems and so that's","Sales at the company rose to â‚¬34.2bn ( Â£28.8bn ) in the year to August . The chain opened 12 new stores , which helped total sales to rise 7.1 % . However , as well as competition from the likes of Walmart , Tesco is also facing stiff opposition from its own own staff . That� s because Tesco has been trying to scrap its one of the world� s biggest staff protests . The supermarket chain , which is the UKís biggest retailer , has a policy of paying staff the average wage earned by cleaners , cooks and teachers . Tesco says its low prices will lure back shoppers , but critics remain scept ical . 1 . Wal-Mart(  Â £40bn ) Wal-Mart is a large chain of US retail stores with a large selection of goods . 2 . Tes co( Â £ 30bn ) Tes co employs 350 , 000 workers and has 1,200 stores in the UK . The chain is considered one of the",7.55
"Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981. Mr Hinckley was found not guilty by reason of insanity but was sent for treatment to a Washington hospital. In July, a judge ruled that Mr Hinckley, now 61, was not a danger to himself or the public. Mr Hinckley had already been spending 17 days a month at his mother's home in Virginia under strict conditions. Associated Press reported that he had arrived at her home having been freed on Saturday. Marking 30 years since Reagan's shooting Life after shooting a US president As part of his release he will: The shooting, just weeks into Ronald Reagan's presidency, shocked the world. Mr Reagan was shot in the lung, but recovered. His press secretary James Brady was shot in the head, suffered brain damage and used a wheelchair for the rest of his life. Mr","Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981. Mr Hinckley was found not guilty by reason of insanity and died in prison in April 1990 of lung cancer at the age of 46.

On Friday, a new biography of Mrs Clinton called ""A Woman in Charge"" by the Washington Post described Mrs Clinton's mother as someone who was not one of her parents' biggest supporters.

In a letter to friends, Dorothy Smith, Mrs Clinton's sister from Little Rock, Arkansas said: ""When I was a child, I used to write a letter to my mother's old boyfriend with questions, and he used to always reply, 'Ask not what your country can do for you, ask what you can do for your country.'

""They never met for coffee or tea. But they had to get rid of the negative thoughts they had been having about their love lives.""","Mr Reagan and three others were injured in the shooting outside a hotel in Washington in March 1981 . Mr Hinckley was found not guilty by reason of insanity but , because of a finding of dangerousness by a judge and psychiatrist, was committed to the Washington State Mental Health Institute for the criminally insane at Patton State Hospital . It is believed he has never been out of the mental institution since he began there - he is due to be released in 2012 . One of the other injured men has sued the state of Washington for negligence in his care and treatment . Meanwhile , the Washington state legislature considered the rein statement bill during its 2012 session , but was unable to vote the measure through. The bill is expected to be brought back again this year . Last November the Federal government made a ruling saying the law should be repealed . The law , which was designed as a public health measure , was enacted in 1983",5.67
"The company behind the abattoir in Haverfordwest, Emcol 2008 Ltd, collapsed in January 2016 with debts of £660,000 to more than 230 creditors. One director said it was due to escalating costs and being owed money. Newport dairy farmer John Sollis called it a ""disaster"" for people in the area who were owed money. Documents lodged on the Companies House website show one livestock trader is owed in excess of £107,000, while others are owed significant five figure sums. In his report, liquidator Gary Stones said any payments to unsecured creditors were ""totally dependent on the collection of the Irish book debt"". The report indicated almost £470,000 was owed to Emcol by an Irish firm. Mr Sollis, who is owed almost £15,000 by Emcol, said: ""It was a disaster in a sense the amount of money that people have lost in the","The company behind the abattoir in Haverfordwest, Emcol 2008 Ltd, collapsed in January 2016 with debts of £660,000 to the taxpayer, including nearly £500,000 in interest charges.

It was the same group which was taken into administration a year earlier, having run an abattoir in Northampton since it moved there from Lancashire in 2004.

Mr Danczuk said all of the businesses involved were owned by the same man, and described the way it was allowed to run unchecked as an ""absolute disgrace"".

""These businesses were given the green light for nothing, and no one ever checked whether they were working, who they were, or what quality of food they were putting on the market,"" he said.

""Those concerns were ignored.

Image caption A spokesman for the Department for Education said the funding did not cover the costs of ""external audits and visits by external agencies""

""Even with an","The company behind the abattoir in Haverfordwest , Emcol 2008 Ltd , collapsed in January 2016 with debts of £660,000 to more than 230 creditors . One director said it was “ financially precarious “. The director , Adrian White , was said to be the only director with “ any real understanding � of finances `` , according to documents lodged with Companies House . He is now being pursued by a number of legal action companies . One of those is Rochdale Bank ruptcy law firm Rochdale- Bent ham LLP , who are seeking a declaration that two of White 's creditors ( two business relationships ) are legally liable for a debt of £60 ,000 to him . The other is North Wales business associate James Stans field of law firm Stans field Law LLP . St ans says it could apply for a creditor 's interest and garnis hee order to recover it . A garnis hee will be able to reach the defendants ' Bank accounts and",7.17
"Ben Purdy, 18, was shot in the head in Bermondsey after confronting his girlfriend's ex about ""threatening"" messages sent after their break-up. Andrew Bayne, 37, of Trundleys Terrace, and his nephew Michael Bagnall, 22, of Hospital Way - both in Lewisham - were found guilty of the murder. They will be sentenced at the Old Bailey on 20 November. The court heard Mr Purdy and two of his friends - Callum Malone and Jack Walker - confronted Bagnell, and, following the ""skirmish"" last November, the defendants drove around Bermondsey looking for Mr Purdy. When they found him in Mossington Gardens, Andrew Bayne shot Mr Purdy in the head then pointed the gun towards Callum before making off. Mr Purdy suffered ""catastrophic injuries"" and died the next day, the court heard. Despite the fact Bagnall had a new girlfriend, prosecutor Crispin Aylett QC","Ben Purdy, 18, was shot in the head in Bermondsey after confronting his girlfriend's ex about ""threatening"" messages sent after their break-up

The killing of Jo Razzell was the fourth of a sex worker who lived on the streets in south London in the last three months, it can now be reported.

Jo Razzell was shot dead by a 15-year-old in Ealing, west London at a cashpoint at 3pm yesterday.

The police are now hunting a man from Ealing in connection with murder and alleged theft.

Today, police revealed that at least five female sex workers had been killed in London in the last three years and one of them was murdered just a week after her birthday.

Yesterday, cops said an 18-year-old was stabbed to death in a street in east London by a 16-year-old boy last month.

It comes after the killing last month of 26-","Ben Purdy , 18 , was shot in the head in Bermondsey after confronting his girlfriend 's ex about `` threatening '' messages sent after their break-up . Andrew Bayne, 18 , was arrested on Wednesday on suspicion of murder and attempted murder after the high-speed car chase that ended in a crash. < /s > The arrests were made on Merseyside in the days after the shootings but no charges were subsequently brought . Mr Bayne was bailed as enquiries moved to a senior officer based in Kent . The alleged killer was born in Liverpool and grew up in west London before going to school in Brighton . < / s > Police believe that the shootings were at Ms Farrar < / s > < / s > - < s > Ms F arrar 's friend Michelle Davies , 23 , said that she did n't know who she would go to for assistance < / s > - < s > She said that she does",6.41
"Masai Graham won with the gag: ""My dad suggested I register for a donor card, he's a man after my own heart."" The festival's best jokes were selected by a panel of 10 judges before being put to 2,000 people, who voted for their favourite. Tim Vine, Stewart Francis and Zoe Lyon have previously won the competition, run by TV channel Dave. Graham, from West Bromwich, claimed the victory after making the shortlist in both 2014 and 2015. He said ""It's an incredible honour to land Joke of the Fringe. Not bad for someone from West Brom!"" Comedian Stuart Mitchell came second in the poll, with the joke: ""Why is it old people say 'there's no place like home', yet when you put them in one..."" Judges sat through an average of 60 different comedy performances and sifted through more than 3,600 minutes of material before selecting their favourite gags. In a bid to judge only the quality of the joke, the name of the comic or their show is not revealed during the voting process. Steve North, general manager of Dave,","Masai Graham won with the gag: ""My dad suggested I register for a donor card, he's a man after my own heart."" The festival was going great until the last 20 minutes, when Graham was tackled by one of the four people from the other side of the bar who had taken a wrong turn into that strange land. Graham took the blow on the stomach and the guy came down with a terrible coughing fit. Graham, by this time in his stride, calmly returned to his bar stool, pulled the bar stool out from under him and sat down. The guy he had taken down made a grab for the chair from Graham and began to choke him. This went on for several seconds before the crowd rushed in to help him up. No major issues were reported after this but the guy from the other side of the bar was still a little peeved. He then tried to attack Gordon Ramsay while his friend in the back was trying to keep the crowd away. This resulted in about 7 arrests","Masai Graham won with the gag : `` My dad suggested I register for a donor card , he 's a man after my own heart . '' The festival , in a series of fun challenges , let the young ladies compete in a bunch of challenges . One of them , the `` I Have a Heart ' s `` challenge , required the girls to sing , on the spot , their favorite song while holding a heart and singing at the heart . The judges were amused when they saw how the contestants conducted themselves . First , the prize was a heart made of wax . Then , the prize was a heart made of real wood . The final contestant , who also received a prize of a real heart of wax , made it back to the judges'table . And they awarded the prize to the winner, Mas ai , whom they were quite impressed with!  _________________________________________________________________________ -= The following pictures show some famous Bollywood celebrities",6.12
"The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020, for both primary and secondary pupils. The orchestra will work with an academy trust in setting up the school. John Summers, chief executive of the orchestra, said the project would use music to ""raise aspirations"" across other academic subjects. The school, proposed with the City Learning Trust, would be part of the free schools programme - and approval for its opening depends on the Department for Education. But the orchestra wants to open the school in September 2020, for seven to 19-year-olds, with the promise of masterclasses from musicians, access to concerts and artists in residence. The intention is for students to spend 40% of their time in specialist music classes, working with the Halle Choir, The Halle Youth Orchestra and Halle for","The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020, for both primary and secondary pupils. The orchestra will work with local families and businesses to create a unique, quality environment in the local community.

Lily Allen in the Halle Orchestra with the schoolchildren playing Mozart in the orchestra. Picture by Jon Evans.

Lily Allen is in the Halle Orchestra playing Mozart in July 2017. ""Passion, courage, imagination: it is what drives us forward, and I couldn't be happier doing what I love!"" she says. Picture by Jon Evans.

Halle Orchestra director James Beaune. Picture by Jon Evans.

Lily Allen in the Halle Orchestra with the school children playing Mozart in the orchestra. Picture by Jon Evans.

Lily Allen in the Halle Orchestra playing Mozart in July 2017. ""Passion, courage, imagination: it is what drives us forward, and","The Halle Orchestra wants to open a school in Stoke-on-Trent in 2020 , for both primary and secondary pupils . The orchestra will work with an academy trust in setting up the scheme , and with the City of Stoke- on-T rent Council . Its plans are to use the trust 's £ 1 million earmarked for an extension to a school in the city. < /s > However , the trust 's own plans for an expanded school in Stoke- on- Trent also include a new junior school which has been promised by local MP Andrew Stephenson ' s Labour Party. < /s > The trust has said that it already has an agreement in place with the council , but we told them that we do n't think it makes sense for the two groups to enter into a joint venture . < /s > One reason is because the orchestra wants to use the additional school to bring secondary pupils through , and the trust is also planning an expansion . Stephenson has pledged",6.51
"Heading the processions were some of those caught up in the suicide bomb attacks on Belgium's airport and metro station that killed 32 people. Belgian broadcaster described the march as ""calm and silent"". The march had been due to be held a week after the 22 March attacks, but officials asked for it to be postponed because of the security threat. Relatives of victims, and paramedics and airport staff affected by the attacks joined people of several religious faiths on Sunday's march. Flowers were carried in memory of those who lost their lives. The procession took them past the Molenbeek neighbourhood - where many of those alleged to have carried out the attacks in both Brussels and Paris had lived - and to the makeshift memorial outside the city's stock exchange. One of the organisers of the march, Hassan Bousetta, told the AFP news agency: ""When our fellow citizens, defenceless civilians, are cut down in a cowardly attack,","Heading the processions were some of those caught up in the suicide bomb attacks on Belgium's airport and metro station that killed 32 people. Belgian broadcaster TV3 said a number who participated in the ceremony in front of the national memorial in Brussels had been wounded.

People carry a man at the ceremony at the Place de la Bourse in Brussels, Belgium, June 29, 2016. REUTERS/Yves Herman

""I have been in the same square today as we did on the day of the bombings,"" a man who gave his name as Philippe said, standing outside a restaurant near one of those wounded in the metro station attack.

""People started running, and I followed to protect people from (bombs).""

The attack on at least one other target in Brussels was foiled due to the rapid response by security forces, a Belgian official said.

Belgian police said no further attacks were suspected - a day after their military operation ended and as Western Europe re","Heading the processions were some of those caught up in the suicide bomb attacks on Belgium 's airport and metro station that killed 32 people . Belgian broadcaster described the procession as one of `` many of the most symbolic in the country and Europe . '' '' The procession began at 7 a .m . at Saint Martin Parish church in Schaerbe ek , a suburb of Brussels and wound through the city where people were being told to stay away from public places .. ... < |endoftext| >| endofentrytext| HEAD ING THE PROC ESSIONS IN THE HOSPITAL . A Belgium woman being treated for shrapnel injuries , was in a serious condition after she was caught up in the suicide blast .. and then , her body in a coma , after being blasted in the shoulder with a gun shot that severed an artery in the patient 's arm . A Belgium woman who was injured in a suicide bomb blast, was in serious condition but doctors said",6.81
"The company said it had been cleared by government officials in Senegal to launch an evaluation plan. Cairn, which made two discoveries in the area last year, estimated fields there could contain more than a billion barrels of oil. Its evaluation plan will start shortly with a 3D seismic survey. Later this year it aims to launch a multi-well exploration and appraisal programme. Edinburgh-based Cairn has a 40% interest in three blocks offshore Senegal (Sangomar Deep, Sangomar Offshore, Rufisque Offshore). Its partners include ConocoPhillips (35%) and FAR Ltd (15%), with Petrosen, the Senegal National Oil Company, retaining a 10% interest in the exploration phase. In its latest half-yearly report, Cairn also said that it had started international arbitration proceedings with the government of India over a tax row. Cairn has been prevented by Indian authorities from accessing the value of its 10% residual shareholding in Cairn India Limited (CIL). In March, the company received a","The company said it had been cleared by government officials in Senegal to launch an evaluation plan. Cairn, which made two discoveries in the area last year, was planning to take a large chunk of land to make one of the deepest explorations in African waters.

The company said the findings will shed light on the history and evolution of the planet and will help scientists better understand the origins of life, the environment and how humans have affected the planet.

But critics have blasted the plan as a risky gamble that will fail to resolve the dispute, which has pitted Nigerians and Nigerians abroad against Nigerians in its two countries.

""This is not a solution to the dispute between the people of Nigeria and Nigerians in Nigeria,"" Alhaji Mamadou Mamadou, the president of the National Association of Nigerians Abroad, said before his meeting with Cairn officials.

""It is an attempt to solve the dispute between Nigerians in Nigeria,","The company said it had been cleared by government officials in Senegal to launch an evaluation plan . Cairn , which made two discoveries in the area last year , is part of a team that also includes France 's CN RS , Spain 's IN EOS and Germany 's R WE . If the company is successful in drilling , it could add significant amounts of oil to the global market and make an important contribution to Senegal 's economy. With oil prices reaching an all -time high this summer , the country of some 12 million people desperately needs cash to pay its energy bills and fund its ambitious development and infrastructure programmes .  -- -- -- -- -- -- - -- -- -- -- -- - Cairn Energy will drill for oil in the western African state from 2010 , the company claimed last year , after initial estimates put the resource at between 100 to . 2 billion barrels of oil . The announcement came at a time when",6.28
"Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds, as they protested against corruption and security failures. Officials imposed a curfew in the Iraqi capital, which has now been lifted. It was the second time this month that protesters had managed to break into the city's government area. Shia Muslim cleric Moqtada Sadr condemned the use of force, and voiced support for the demonstrators' ""peaceful [and] spontaneous revolt"". At least 50 demonstrators are said to have been wounded. The protesters accuse the government of neglecting much-needed reforms, as it struggles with its campaign against the so-called Islamic State group (IS) and declining oil revenues. The Sunni jihadist group controls parts of western and northern Iraq and has been behind a wave of recent attacks that have left dozens killed. Some demonstrators managed to break into the prime minister's office and parliament. Baghdad's Green Zone houses the","Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds, as they protested against corruption and security failures. Officials imposed a curfew in the Shia areas.

""It is a sad day. The country has become a ghost town,"" said Hassan al-Shawari, a Sunni resident of the town to the north. ""The people who died are our people.""

The United States has called for an end to the violence. A spokesman for the US State Department said US officials were ""concerned about reports of the killing of civilians and want more information"".

More than half of Iraqi Kurdistan's 3.5 million inhabitants have fled their homes for Erbil. The violence has prompted some people to leave the capital, too.

""My sister left today. We don't know whether she will come back tomorrow,"" said a relative of Hassan. He declined to give his surname or name.

On Friday, the UN asked Iraq to let the","Tear gas and live bullets were fired to drive back the mainly Shia Muslim crowds , as they protested against corruption and security failures . Officials imposed a curfew in the area on Friday , two days after the governor of the Shiite- dominated province , was assassinated . The shooting caused damage to shops and buses . The protest , the latest in a wave of demonstrations against perceived corruption in all Shiite- led provinces in the country , began on Thursday as a rally to mark Ashura , a religious day in which people commemorate a Shia prophet who was killed in battle . Sh ops , businesses and schools were closed for the last of four daily protests in Karb ala. < |endoftext| > The demonstrations began in the southern province of Basra, which saw the previous day� s deadliest incident in the province. In the northeastern province of Gil an , another Shia city , also called Karb ala , residents demonstrated against corruption and a failure to",5.87
"Muslim cleric Mehboob Akhtar, of Stoke-on-Trent, was sentenced along with nine others including his wife and daughter. They were found guilty of lying to mortgage lenders to amass nearly Â£1m of property in a bid to ""control and dominate"" areas of the city. Akhtar was jailed for 14 years at Birmingham Crown Court. Read more updates on this story and more from across Stoke and Staffordshire Following a trial last month, the 60-year-old, of Farman Close in Fenton, was convicted of 11 charges including five of conspiracy to commit fraud and cheating Her Majesty's Revenue and Customs (HMRC) out of Â£271,000. The court heard how Akhtar, who was also known as Saint Pirwali Pandariman, masterminded the conspiracy over more than a decade, between 2003 and 2014. Originally from Pakistan, he was a prominent faith leader in Fenton and helped raise several million pounds in","Muslim cleric Mehboob Akhtar, of Stoke-on-Trent, was sentenced along with nine others including his wife and daughter. They were all jailed for a total of 27 years. The judge said the ""horrific and evil"" murder was a ""cold-blooded and deliberate"" campaign to deny the world a Muslim leader. Akhtar was also convicted of inciting murder.

LONDON, U.K. – ""We are not murderers, it is the wrong of us to kill people, it is the will of Allah,"" a Muslim cleric has told the BBC Newsnight investigation which exposed a series of deadly terror plots in Britain.

Amin Al-Khalidi, chairman of the Islamic Forum of Europe (FIE), tells the BBC Newsnight program, a joint investigation by The Express and The Sunday Express, Muslim extremists have created what he described as the ""Muslim Mafia"" in which the most dangerous are given positions of power. This is the man,","Muslim cleric Mehboob Akhtar , of Stoke-on-Trent , was sentenced along with nine others including his wife and daughter . They were found guilty of lying to mortgage lenders to get out of a loan in 2005, which eventually led to their falling-out with a rival lender a few years later . But their family home in Walsall was sold for £945 , which was said to have been their primary source of income until their fall- out with the other lender. Liam Johnson of Eastwood and Smiths , also of Stoke-on- Trent , was jailed for 20 months for giving false evidence . A 10- year- old girl , who lives at the house , was detained for eight weeks at a Children ’ s Home in Cheshire . Mr Johnson and Ms Akhtar were also banned from social ising with each other or their children for 10 years . At the sentencing, the prosecutor , Geoffrey Smith said the family had been dishonest from the start",7.0
"Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016. The 23-year-old says she was inspired to achieve success as a youngster growing up in north Wales. ""I remember watching people like Kelly Holmes on the TV and that's what inspired me to want to go and get a gold medal,"" she said. ""To think I'm one of those role models now and people are looking up to me is lovely. ""I've seen the difference from London how many girls have got into taekwondo because they've watched it on the TV."" Jones took up taekwondo when she was 15-years-old, encouraged by grandfather Martin as it would ""keep her off the streets."" ""When I first started taekwondo I think there was only about four or five girls in the whole club,"" Jones added. ""Now there's loads more girls and it's just amazing to","Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016.

""I am honoured to be wearing the gold medal again this year,"" Jones said.

""I love training, but when I am on the water I am still the Jessica Jones we all know - a fighter, a wrestler and a freak of nature.

""This means everything to me and I'll put my heart, soul and head into achieving this medal.""

Jones beat Australian champion Jessica Hardy to win gold at London 2012 and was due to defend her title at last year's Winter Olympics, but withdrew because of a heel injury.

""It is incredible to have a medal back,"" she said.

""This is why Olympic sport is so special. You look at people who have been in it for a long time and they have not won a medal for 100 years, so this is special to me","Media playback is not supported on this device Jones won gold four years ago and will defend her title in the -57kg weight category at Rio 2016 . The 23-year-old believes she has learned a lot since stepping foot on the biggest athletics stage in South America three years ago , when she was a bronze medal ist erer at the London 2012 Olympics . `` I 've always been a big critic and I 've changed a lot over this three years . To be at the Olympics again and competing with the world ` s best at my weight for a fourth time , I couldn ' t be any more honoured . I can 't wait for Rio , ' she said . Hannah Cockro ft - Lisa Lopes , the world 's top- ranked medall ist e rer at 58 kg , could be the favourite for the gold b on at Rio , after she edged I liyan la Pkop akova to win- the -57kg womens competition in",6.74
"Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September. The prosecution at Newport Crown Court has alleged she was so drunk she could not have consented to sex. The defendant, who is Romanian and lives in Cardiff, denies rape. The court heard the woman lost her friends during her night out and started to walk home along Greyfriars Road, under an underpass by City Hall and then along Museum Avenue at about 02:00 GMT. It was here she was approached by the defendant and the alleged rape happened behind a bush. Claire Pickthall, prosecuting, told the jury the victim was ""so drunk she can't remember the incident happening. She can't even remember him having sex with her"". It was this intoxication, she said, that meant","Remus Hamza, 40, is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out celebrating a friend's birthday. He also allegedly punched her in the face when she tried to defend herself, which caused a swollen eye.

Hamza, of Bromsgrove, south west London, denies eight counts of wounding with intent and has pleaded not guilty.

In a victim impact statement read out in court on Tuesday, Rachael told how Hamza ""shocked"" her on the night of 1 November by repeatedly striking her once with what she described as a ""satchel"".

She said: ""He asked if I had a boyfriend and I replied 'yes' by shaking my head.

""He then shouted out 'get a job', saying 'get a real job'. He then moved toward me and punched me in the head.""

Police released a CCTV image of a man they wish","Remus Hamza , 40 , is alleged to have attacked the 20-year-old near Cardiff University as she walked home alone after a night out with friends on 20 September . Police say he then dragged her into woodland where he threatened to rape and kill her . He faces four charges of sexual assaults against two young women and three charges of common assault. ( Reuters : Dan Kitwood ) The court case continues until October 10 .   Rebecca Saunders , 24 , who suffered severe burns in the attack in Cardiff, has spoken publicly for the first time since the attack . `` People think I 'm not here, but I haven 't gone anywhere , '' she said . As well as being par alysed from her face , body and one of her hands, she can no longer bear being touched .. ... Her attacker is said to have used a fire poker but this can not be confirmed and it is unknown whether it was used",7.36
